"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.058866054,0.03491816,0.19022222
0,6,0.71642905,0.46826681,1.5186052
0,9,2.1991036,1.5445375,3.6883285
0,12,4.401483,3.2545433,6.4199834
0,15,7.157348,5.49819,9.479948
0,18,10.269938,8.121074,12.646684
0,21,13.554739,10.956732,15.752165
0,24,16.85986,13.853987,18.67951
0,27,20.069265,16.68861,21.35284
0,30,23.099974,19.366621,23.72867
0,33,25.897463,21.823093,25.78898
0,36,28.430586,24.018673,27.534874
0,39,30.68614,25.934822,28.97984
0,42,32.664345,27.569103,30.146456
0,45,34.37621,28.931736,31.06406
0,48,35.83972,30.041636,31.76397
0,51,37.07676,30.922915,32.277264
0,54,38.11075,31.602047,32.633324
0,57,38.965267,32.106014,32.859016
0,60,39.662952,32.460888,32.978245
0,63,40.224804,32.690826,33.011795
0,66,40.669918,32.817665,32.977455
0,69,41.015373,32.860744,32.89022
0,72,41.276207,32.83682,32.76256
0,75,41.465496,32.760136,32.604725
0,78,41.594524,32.642666,32.42503
0,81,41.673008,32.494385,32.230175
0,84,41.70923,32.32348,32.025486
0,87,41.710217,32.1366,31.815132
0,90,41.681923,31.939066,31.602356
0,93,41.62935,31.735075,31.38962
0,96,41.556705,31.527908,31.178747
0,99,41.46752,31.320087,30.971066
0,102,41.364746,31.113516,30.76751
0,105,41.250843,30.909595,30.568703
0,108,41.127865,30.709318,30.375011
0,111,40.99752,30.513361,30.186617
0,114,40.86123,30.32215,30.003563
0,117,40.72016,30.135918,29.825788
0,120,40.575302,29.954752,29.653152
0,135,39.81715,29.121109,28.857765
0,150,39.03003,28.380896,28.143993
0,165,38.24192,27.708412,27.491299
0,180,37.465508,27.085632,26.88298
0,195,36.70604,26.499788,26.30815
0,210,35.966034,25.94295,25.760231
0,225,35.246765,25.410326,25.235256
0,240,34.548817,24.898975,24.73075
0,255,33.87237,24.406971,24.24504
0,270,33.21733,23.932957,23.776917
0,285,32.583385,23.47588,23.325401
0,300,31.970095,23.034863,22.889662
0,315,31.376911,22.609123,22.468946
0,330,30.803213,22.197943,22.062553
0,345,30.248331,21.800648,21.66982
0,360,29.711563,21.416592,21.290108
0,375,29.191204,21.044413,20.92142
0,390,28.684868,20.681932,20.56225
0,405,28.192764,20.329473,20.213148
0,420,27.71447,19.98687,19.873758
0,435,27.246319,19.651285,19.539808
0,450,26.786638,19.320976,19.211475
0,465,26.335928,18.99677,18.889332
0,480,25.893925,18.678673,18.573252
0,495,32.62831,23.872717,27.757872
0,510,48.18,37.464207,41.73564
0,525,59.070087,46.755592,48.795364
0,540,63.972595,50.008976,50.434517
0,555,65.39471,50.0342,49.787544
0,570,65.23177,48.939262,48.5096
0,585,64.41129,47.62645,47.189716
0,600,63.340904,46.3828,45.984253
0,615,62.18637,45.25908,44.899654
0,630,61.013065,44.23774,43.907967
0,645,59.843163,43.28865,42.979454
0,660,58.688297,42.39164,42.097725
0,675,57.55375,41.53397,41.25187
0,690,56.441967,40.707664,40.435272
0,705,55.354206,39.90795,39.644012
0,720,54.291134,39.131947,38.875683
0,735,53.253048,38.377842,38.12875
0,750,52.24001,37.644417,37.40214
0,765,51.251915,36.930782,36.695053
0,780,50.288548,36.236237,36.00683
0,795,49.349583,35.560177,35.3369
0,810,48.43465,34.902073,34.684742
0,825,47.543312,34.261425,34.049877
0,840,46.674408,33.637234,33.430874
0,855,45.825867,33.027657,32.825882
0,870,44.995472,32.4308,32.233295
0,885,44.183655,31.847109,31.654076
0,900,43.39036,31.276768,31.088196
0,915,42.615368,30.719664,30.535498
0,930,41.858425,30.17562,29.995792
0,945,41.119232,29.644419,29.468811
0,960,40.393826,29.12294,28.949812
0,975,46.853985,34.119713,37.941563
0,990,62.14873,47.528324,51.739876
0,1005,72.787926,56.64134,58.621532
0,1020,77.44159,59.716427,60.082508
0,1035,78.61644,59.563606,59.257095
0,1050,78.19996,58.284626,57.793488
0,1065,77.12971,56.790066,56.293064
0,1080,75.81169,55.366726,54.908337
0,1095,74.41063,54.064117,53.645008
0,1110,72.99204,52.864613,52.475903
0,1125,71.58221,51.741676,51.375107
0,1140,70.192055,50.67471,50.32455
0,1155,68.826416,49.65026,49.31294
0,1170,67.487564,48.66014,48.333492
0,1185,66.176636,47.699436,47.382164
0,1200,64.89415,46.765152,46.45645
0,1215,63.640293,45.855392,45.55472
0,1230,62.415028,44.96885,44.67583
0,1245,61.218147,44.104565,43.81891
0,1260,60.049343,43.261772,42.98323
