"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.09226085
0,6,1.0064094
0,9,2.936719
0,12,5.693963
0,15,9.041241
0,18,12.726963
0,21,16.5324
0,24,20.288906
0,27,23.875261
0,30,27.210894
0,33,30.247927
0,36,32.964085
0,39,35.355286
0,42,37.43068
0,45,39.20946
0,48,40.716545
0,51,41.979572
0,54,43.026485
0,57,43.884117
0,60,44.57761
0,63,45.129883
0,66,45.561413
0,69,45.89024
0,72,46.132095
0,75,46.300575
0,78,46.40735
0,81,46.462387
0,84,46.474155
0,87,46.449833
0,90,46.39548
0,93,46.316204
0,96,46.21629
0,99,46.099335
0,102,45.968357
0,105,45.82587
0,108,45.67399
0,111,45.51446
0,114,45.348755
0,117,45.178093
0,120,45.00349
0,135,44.095306
0,150,43.157757
0,165,42.222366
0,180,41.303116
0,195,40.405903
0,210,39.53349
0,225,38.687138
0,240,37.867306
0,255,37.073986
0,270,36.306854
0,285,35.565384
0,300,34.848907
0,315,34.156654
0,330,33.4878
0,345,32.841476
0,360,32.216393
0,375,31.609093
0,390,31.01953
0,405,30.447298
0,420,29.888577
0,435,29.340937
0,450,28.805046
0,465,28.280523
0,480,27.76698
0,495,27.264048
0,510,26.771376
0,525,26.288624
0,540,25.815475
0,555,25.351624
0,570,24.896778
0,585,24.450666
0,600,24.01302
0,615,23.58359
0,630,23.162136
0,645,22.748432
0,660,22.342257
0,675,21.943403
0,690,21.551676
0,705,21.166883
0,720,20.788845
0,735,20.41739
0,750,20.052353
0,765,19.693577
0,780,19.340912
0,795,18.994215
0,810,18.653349
0,825,18.318182
0,840,17.988592
0,855,17.664457
0,870,17.345663
0,885,17.0321
0,900,16.723663
0,915,16.420252
0,930,16.12177
0,945,15.828124
0,960,15.539227
0,975,15.254991
0,990,14.975334
0,1005,14.700178
0,1020,14.429446
0,1035,14.163066
0,1050,13.900965
0,1065,13.643075
0,1080,13.38933
0,1095,13.139666
0,1110,12.89402
0,1125,12.652333
0,1140,12.414546
0,1155,12.180601
0,1170,11.950445
0,1185,11.724022
0,1200,11.501281
0,1215,11.282169
0,1230,11.066638
0,1245,10.854637
0,1260,10.646119
0,1275,10.441038
0,1290,10.2393465
0,1305,10.040999
0,1320,9.845953
0,1335,9.654163
0,1350,9.465587
0,1365,9.280182
0,1380,9.097906
0,1395,8.918719
0,1410,8.742579
0,1425,8.569448
0,1440,8.399284
