"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.963627,13.760534,41.689434
0,6,42.533035,31.188198,60.341652
0,9,60.933487,47.720905,74.66519
0,12,76.73561,62.565456,86.61286
0,15,90.79882,75.78177,97.25366
0,18,103.7899,87.68345,107.140854
0,21,111.10839,95.69093,98.19162
0,24,99.5861,89.23566,77.06241
0,27,90.77242,81.59448,69.06175
0,30,84.85899,74.88287,64.415886
0,33,81.14608,69.6243,61.598213
0,36,78.84523,65.70173,59.767723
0,39,77.38917,62.82916,58.490112
0,42,76.42234,60.72434,57.534523
0,45,75.73401,59.16035,56.772896
0,48,75.20339,57.969658,56.13398
0,51,74.762085,57.034637,55.576466
0,54,74.37121,56.274803,55.075752
0,57,74.00807,55.635895,54.616127
0,60,73.660515,55.08154,54.18804
0,63,73.32244,54.587646,53.785583
0,66,72.99046,54.138496,53.404472
0,69,72.66209,53.72337,53.041107
0,72,72.33551,53.334496,52.69259
0,75,72.00985,52.966297,52.356827
0,78,71.684814,52.614834,52.03224
0,81,71.36043,52.27735,51.7176
0,84,71.03688,51.952007,51.411884
0,87,70.71398,51.637268,51.114002
0,90,70.391525,51.331703,50.82301
0,93,70.06943,51.034077,50.538143
0,96,69.74771,50.743374,50.25877
0,99,69.426506,50.458828,49.9844
0,102,69.10585,50.17983,49.714558
0,105,68.78575,49.90582,49.448807
0,108,68.46624,49.63636,49.186775
0,111,68.14733,49.37103,48.928146
0,114,67.82906,49.109463,48.672646
0,117,67.51147,48.851322,48.420036
0,120,67.194595,48.59631,48.170105
0,135,65.62227,47.360516,46.95508
0,150,64.07287,46.176857,45.7871
0,165,62.549408,45.034386,44.65734
0,180,61.054104,43.926594,43.560665
0,195,59.58839,42.84983,42.494026
0,210,58.15314,41.801876,41.455437
0,225,56.74883,40.78093,40.443348
0,240,55.37564,39.785587,39.45654
0,255,54.033512,38.814865,38.494076
0,270,52.722195,37.868076,37.55525
0,285,51.441357,36.94444,36.63934
0,300,50.190514,36.04344,35.745804
0,315,48.96917,35.164387,34.874004
0,330,47.776794,34.306675,34.023357
0,345,46.612812,33.469746,33.19332
0,360,45.47665,32.653076,32.383373
0,375,44.367725,31.856167,31.593021
0,390,43.285446,31.078552,30.821804
0,405,42.229225,30.319773,30.069262
0,420,41.19848,29.579367,29.334944
0,435,40.192627,28.856909,28.618425
0,450,39.211094,28.15197,27.919283
0,465,38.253315,27.464128,27.2371
0,480,37.318733,26.79299,26.571484
0,495,36.406815,26.138147,25.922028
0,510,35.517014,25.499218,25.288357
0,525,34.648827,24.87582,24.670092
0,540,33.801735,24.267584,24.066868
0,555,32.975243,23.67415,23.478325
0,570,32.16886,23.095167,22.904114
0,585,31.38212,22.530287,22.343895
0,600,30.614546,21.979177,21.797333
0,615,29.865685,21.441507,21.264103
0,630,29.135088,20.916958,20.743885
0,645,28.422321,20.405212,20.236368
0,660,27.726957,19.905968,19.74125
0,675,27.048578,19.41892,19.25823
0,690,26.386778,18.943779,18.78702
0,705,25.741156,18.480257,18.327333
0,720,25.111322,18.028076,17.878895
0,735,24.496902,17.586964,17.441435
0,750,23.897524,17.15665,17.014687
0,765,23.312817,16.736874,16.59839
0,780,22.742435,16.327385,16.192295
0,795,22.186033,15.927935,15.796158
0,810,21.643272,15.53828,15.409736
0,825,21.11382,15.15818,15.03279
0,840,20.597355,14.787408,14.665095
0,855,20.093565,14.425736,14.306427
0,870,19.602142,14.072947,13.956567
0,885,19.122784,13.728819,13.615297
0,900,18.655201,13.393146,13.282413
0,915,18.199102,13.06572,12.957708
0,930,17.754213,12.746341,12.640985
0,945,17.32026,12.4348135,12.3320465
0,960,16.89697,12.130945,12.030705
0,975,16.484089,11.834548,11.7367735
0,990,16.081362,11.545441,11.450071
0,1005,15.6885395,11.263445,11.170423
0,1020,15.30538,10.988387,10.897653
0,1035,14.931647,10.720097,10.631596
0,1050,14.56711,10.458408,10.372086
0,1065,14.211544,10.20316,10.118962
0,1080,13.86473,9.954195,9.87207
0,1095,13.526452,9.711359,9.631256
0,1110,13.196502,9.474502,9.396371
0,1125,12.874676,9.243476,9.167269
0,1140,12.560773,9.018139,8.943809
0,1155,12.254601,8.798352,8.725852
0,1170,11.955968,8.583978,8.513263
0,1185,11.66469,8.374883,8.30591
0,1200,11.380586,8.1709385,8.103664
0,1215,11.103479,7.972017,7.9064
0,1230,10.833198,7.7779946,7.7139945
0,1245,10.569573,7.5887523,7.5263286
0,1260,10.312443,7.404171,7.3432846
0,1275,10.0616455,7.224136,7.164749
0,1290,9.817025,7.048535,6.990611
0,1305,9.578429,6.877259,6.820762
0,1320,9.345711,6.7102013,6.655096
0,1335,9.118723,6.547258,6.49351
0,1350,8.897325,6.3883276,6.3359027
0,1365,8.681379,6.23331,6.1821766
0,1380,8.470751,6.0821104,6.032236
0,1395,8.265308,5.9346333,5.885987
0,1410,8.064924,5.7907867,5.743338
0,1425,7.8694735,5.6504817,5.604201
0,1440,7.678834,5.51363,5.468488
