"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,1140,44.775116,41.295456
0,1155,43.956467,41.15541
0,1170,43.15622,40.97431
0,1185,42.37482,40.756252
0,1200,41.61216,40.50504
0,1215,40.86797,40.224205
0,1230,40.139458,39.91699
0,1245,39.4237,39.58616
0,1260,38.721745,39.2342
0,1275,38.03318,38.863457
0,1290,37.357384,38.476078
0,1305,36.694458,38.074047
0,1320,36.044365,37.65921
0,1335,35.40701,37.233284
0,1350,34.782288,36.79786
0,1365,34.170094,36.354404
0,1380,33.570312,35.904285
0,1395,32.982815,35.448746
0,1410,32.407467,34.988956
0,1425,31.84413,34.525974
0,1440,31.292658,34.060787
0,1455,30.752876,33.594296
0,1470,30.224459,33.127323
0,1485,29.705906,32.660603
0,1500,29.19498,32.194668
0,1515,28.692617,31.729944
0,1530,31.823214,31.284927
0,1545,59.112564,31.784052
0,1560,67.219604,33.551903
0,1575,69.71465,35.703777
0,1590,70.03183,37.796867
0,1605,69.40477,39.67926
0,1620,68.38132,41.32081
0,1635,67.19309,42.733845
0,1650,65.94461,43.94097
0,1665,64.68573,44.96481
0,1680,63.43771,45.825264
0,1695,62.2103,46.539307
0,1710,61.007477,47.121475
0,1725,59.82735,47.584324
0,1740,58.671925,47.938812
0,1755,57.54208,48.19484
0,1770,56.438072,48.361412
0,1785,55.35991,48.446785
0,1800,54.307137,48.45853
0,1815,53.279045,48.403587
0,1830,52.275383,48.288326
0,1845,51.29576,48.118633
0,1860,50.339733,47.899918
0,1875,49.40626,47.63717
0,1890,48.492634,47.33489
0,1905,47.599304,46.997158
0,1920,46.726177,46.627766
0,1935,45.872993,46.230232
0,1950,45.03716,45.80778
0,1965,44.215534,45.363182
0,1980,43.40923,44.898914
0,1995,42.61824,44.417313
0,2010,41.842457,43.92057
0,2025,41.081764,43.41071
0,2040,40.336037,42.889618
0,2055,39.60515,42.359035
0,2070,38.888954,41.820568
0,2085,38.18731,41.275696
0,2100,37.500057,40.7258
0,2115,36.827034,40.172134
0,2130,36.168064,39.615868
0,2145,35.52297,39.058064
0,2160,34.89156,38.499706
0,2175,34.273636,37.941696
0,2190,33.668823,37.384842
0,2205,33.077057,36.829895
0,2220,32.49829,36.27754
0,2235,31.932192,35.7284
0,2250,35.000263,35.20103
0,2265,62.235355,35.619984
0,2280,70.2858,37.309948
0,2295,72.72455,39.385998
0,2310,72.985565,41.405132
0,2325,72.303116,43.215324
0,2340,71.22533,44.786343
0,2355,69.98429,46.130478
0,2370,68.6843,47.270317
0,2385,67.375046,48.228443
0,2400,66.07767,49.02472
0,2415,64.8007,49.676064
0,2430,63.545074,50.196796
0,2445,62.313923,50.599277
0,2460,61.10853,50.894478
0,2475,59.929413,51.09229
0,2490,58.776722,51.20169
0,2505,57.65038,51.230904
0,2520,56.550163,51.187458
0,2535,55.47575,51.078285
0,2550,54.426754,50.909763
0,2565,53.40274,50.68776
0,2580,52.403244,50.417683
0,2595,51.427216,50.10452
0,2610,50.471924,49.752754
0,2625,49.537807,49.366463
0,2640,48.624744,48.949417
0,2655,47.732452,48.50513
0,2670,46.85833,48.036816
0,2685,45.99924,47.54723
0,2700,45.15628,47.038834
0,2715,44.329388,46.513966
0,2730,43.518456,45.974792
0,2745,42.723354,45.42333
0,2760,41.943943,44.861446
0,2775,41.18008,44.290874
0,2790,40.431602,43.713203
0,2805,39.698357,43.129913
0,2820,38.980167,42.542355
0,2835,38.276855,41.951782
0,2850,37.588238,41.35934
0,2865,36.91412,40.76609
0,2880,36.254303,40.172997
0,2895,35.608562,39.580948
0,2910,34.97652,38.990746
0,2925,34.3581,38.403126
0,2940,33.753242,37.818756
0,2955,33.16194,37.23826
0,2970,36.20791,36.680256
0,2985,63.42248,37.06941
0,3000,71.45237,38.73045
0,3015,73.870605,40.778347
0,3030,74.1113,42.770035
0,3045,73.40866,44.553486
0,3060,72.31102,46.0984
0,3075,71.050415,47.417046
0,3090,69.731155,48.53198
0,3105,68.40294,49.465767
0,3120,67.08689,50.23825
0,3135,65.79003,50.866295
0,3150,64.51503,51.36414
0,3165,63.26502,51.74414
0,3180,62.04113,52.017277
0,3195,60.843872,52.19343
0,3210,59.67339,52.281586
0,3225,58.5296,52.289948
0,3240,57.41227,52.226048
0,3255,56.321075,52.096806
0,3270,55.255623,51.908592
0,3285,54.215473,51.667274
0,3300,53.200153,51.37825
0,3315,52.20861,51.046494
0,3330,51.238106,50.676495
0,3345,50.289066,50.272316
0,3360,49.361374,49.837723
0,3375,48.454754,49.376225
0,3390,47.566578,48.891026
0,3405,46.693707,48.384884
0,3420,45.837215,47.860252
0,3435,44.997063,47.319454
0,3450,44.17313,46.764652
0,3465,43.365284,46.19787
0,3480,42.573376,45.620956
0,3495,41.79726,45.03564
0,3510,41.03677,44.443512
0,3525,40.291748,43.84604
0,3540,39.562008,43.244576
0,3555,38.847378,42.640366
0,3570,38.14766,42.034554
0,3585,37.462658,41.42819
0,3600,36.79217,40.82224
0,3615,36.13597,40.21758
0,3630,35.49368,39.61501
0,3645,34.865204,39.015263
0,3660,34.25049,38.419003
0,3675,33.649525,37.826843
0,3690,36.6867,37.257412
0,3705,63.893726,37.635433
0,3720,71.91563,39.285633
0,3735,74.3258,41.32299
0,3750,74.558655,43.304386
0,3765,73.84821,45.077793
0,3780,72.74289,46.612892
0,3795,71.47473,47.921936
0,3810,70.14802,49.027477
0,3825,68.81246,49.952076
0,3840,67.48916,50.715565
0,3855,66.184616,51.334785
0,3870,64.90226,51.82396
0,3885,63.645016,52.19544
0,3900,62.414032,52.460205
0,3915,61.209805,52.628143
0,3930,60.032475,52.70823
0,3945,58.881966,52.70867
0,3960,57.758038,52.63699
0,3975,56.660362,52.50011
0,3990,55.588547,52.304398
0,4005,54.54215,52.055714
0,4020,53.5207,51.75946
0,4035,52.523136,51.420605
0,4050,51.546722,51.043636
0,4065,50.59188,50.63261
0,4080,49.658493,50.1913
0,4095,48.746284,49.723206
0,4110,47.852627,49.231533
0,4125,46.974373,48.71903
0,4140,46.112583,48.188152
0,4155,45.267242,47.64122
0,4170,44.43822,47.080406
0,4185,43.625374,46.507713
0,4200,42.82856,45.925003
0,4215,42.047626,45.333996
0,4230,41.282413,44.73628
0,4245,40.532753,44.13332
0,4260,39.798462,43.52647
0,4275,39.079365,42.91697
0,4290,38.375263,42.305965
0,4305,37.685963,41.694508
0,4320,37.011253,41.083553
0,4335,36.35091,40.473984
0,4350,35.70455,39.8666
0,4365,35.07209,39.262123
0,4380,34.45346,38.66122
0,4395,33.84866,38.064503
0,4410,36.882248,37.490604
0,4425,64.08595,37.864258
0,4440,72.104546,39.510227
0,4455,74.51175,41.543434
0,4470,74.74148,43.520775
0,4485,74.027916,45.290222
0,4500,72.919495,46.82144
0,4515,71.648285,48.126694
0,4530,70.318565,49.22852
0,4545,68.98005,50.14948
0,4560,67.65381,50.909405
0,4575,66.34623,51.525124
0,4590,65.060905,52.010857
0,4605,63.800777,52.378956
0,4620,62.56695,52.6404
0,4635,61.359936,52.805073
0,4650,60.179863,52.881954
0,4665,59.026657,52.879242
0,4680,57.90008,52.80447
0,4695,56.79981,52.66455
0,4710,55.725437,52.46585
0,4725,54.67653,52.214233
0,4740,53.65261,51.915096
0,4755,52.652622,51.573414
0,4770,51.673832,51.193665
0,4785,50.716652,50.779907
0,4800,49.780968,50.33591
0,4815,48.866497,49.86518
0,4830,47.970615,49.370914
0,4845,47.09018,48.855865
0,4860,46.226265,48.322495
0,4875,45.378822,47.77311
0,4890,44.547737,47.209885
0,4905,43.732872,46.63482
0,4920,42.934074,46.04978
0,4935,42.151188,45.45649
0,4950,41.38406,44.856525
0,4965,40.63252,44.25136
0,4980,39.89638,43.64235
0,4995,39.17547,43.030724
0,5010,38.46959,42.417633
0,5025,37.77854,41.804123
0,5040,37.102116,41.191154
0,5055,36.44009,40.57961
0,5070,35.792076,39.97028
0,5085,35.157993,39.363895
0,5100,34.537773,38.761116
0,5115,33.931404,38.16256
0,5130,36.963512,37.586857
0,5145,64.16608,37.958744
0,5160,72.183945,39.602974
0,5175,74.5892,41.634502
0,5190,74.817474,43.610226
0,5205,74.10264,45.378056
0,5220,72.99293,46.9077
0,5235,71.72047,48.211403
0,5250,70.38951,49.311718
0,5265,69.049774,50.231197
0,5280,67.72232,50.989666
0,5295,66.41348,51.60396
0,5310,65.126976,52.088287
0,5325,63.865665,52.455006
0,5340,62.63068,52.715096
0,5355,61.422523,52.87844
0,5370,60.24133,52.954014
0,5385,59.08702,52.950016
0,5400,57.959362,52.87398
0,5415,56.858025,52.732822
0,5430,55.782608,52.532906
0,5445,54.73267,52.28009
0,5460,53.707745,51.97978
0,5475,52.706764,51.636936
0,5490,51.726994,51.25605
0,5505,50.768856,50.84118
0,5520,49.83223,50.396088
0,5535,48.91684,49.92428
0,5550,48.020054,49.428955
0,5565,47.138725,48.91287
0,5580,46.273926,48.378468
0,5595,45.425632,47.82808
0,5610,44.5937,47.263866
0,5625,43.778,46.687836
0,5640,42.978382,46.101845
0,5655,42.194695,45.507614
0,5670,41.426777,44.906734
0,5685,40.674458,44.30067
0,5700,39.93756,43.690765
0,5715,39.215904,43.07827
0,5730,38.50929,42.46432
0,5745,37.817516,41.84997
0,5760,37.140385,41.236176
0,5775,36.477665,40.623817
0,5790,35.828968,40.01369
0,5805,35.194214,39.40652
0,5820,34.573334,38.802975
0,5835,33.96632,38.203667
0,5850,36.99781,37.627216
0,5865,64.19972,37.99838
0,5880,72.21645,39.641907
0,5895,74.62134,41.67277
0,5910,74.84942,43.64781
0,5925,74.13414,45.414963
0,5940,73.02396,46.943947
0,5955,71.75098,48.247013
0,5970,70.4195,49.346706
0,5985,69.07926,50.265568
0,6000,67.751305,51.023438
0,6015,66.44196,51.63714
0,6030,65.15496,52.120888
0,6045,63.893158,52.48704
0,6060,62.657696,52.74657
0,6075,61.449062,52.909363
0,6090,60.267406,52.984394
0,6105,59.112644,52.97987
0,6120,57.984535,52.903313
0,6135,56.88275,52.76164
0,6150,55.8069,52.56122
0,6165,54.75654,52.307907
0,6180,53.73119,52.007107
0,6195,52.729797,51.663788
0,6210,51.74962,51.282433
0,6225,50.791084,50.867096
0,6240,49.854065,50.42155
0,6255,48.93829,49.949295
0,6270,48.04112,49.453533
0,6285,47.15941,48.937016
0,6300,46.294262,48.40219
0,6315,45.4456,47.851387
0,6330,44.613316,47.286766
0,6345,43.797268,46.71033
0,6360,42.99731,46.123943
0,6375,42.213287,45.529327
0,6390,41.44504,44.928062
0,6405,40.692398,44.32162
0,6420,39.955185,43.71135
0,6435,39.23321,43.09849
0,6450,38.52629,42.484188
0,6465,37.834217,41.869488
0,6480,37.156788,41.25535
0,6495,36.49378,40.64265
0,6510,35.844795,40.032192
0,6525,35.20976,39.424698
0,6540,34.588604,38.820827
0,6555,33.98132,38.221203
0,6570,37.01255,37.644444
0,6585,64.21423,38.0153
0,6600,72.23075,39.65853
0,6615,74.63541,41.68911
0,6630,74.863235,43.663868
0,6645,74.14773,45.43074
0,6660,73.037315,46.959454
0,6675,71.764114,48.262253
0,6690,70.43243,49.36168
0,6705,69.09197,50.280285
0,6720,67.7638,51.037903
0,6735,66.45426,51.65136
0,6750,65.16703,52.134865
0,6765,63.905033,52.500774
0,6780,62.66936,52.76007
0,6795,61.460533,52.922634
0,6810,60.278683,52.997437
0,6825,59.123722,52.99269
0,6840,57.995426,52.915913
0,6855,56.893456,52.774025
0,6870,55.81742,52.57339
0,6885,54.76688,52.319874
0,6900,53.741352,52.018867
0,6915,52.739788,51.675346
0,6930,51.75944,51.293797
0,6945,50.80073,50.878265
0,6960,49.863552,50.43253
0,6975,48.947605,49.960083
0,6990,48.050278,49.464138
0,7005,47.168423,48.947437
0,7020,46.3031,48.412437
0,7035,45.454292,47.86145
0,7050,44.621857,47.29665
0,7065,43.80566,46.720043
0,7080,43.005558,46.133484
0,7095,42.221394,45.538692
0,7110,41.453007,44.937267
0,7125,40.700226,44.33067
0,7140,39.96288,43.72025
0,7155,39.240772,43.10724
0,7170,38.533722,42.492783
0,7185,37.841522,41.877934
0,7200,37.163967,41.263653
0,7215,36.500847,40.650814
0,7230,35.851944,40.040222
0,7245,35.217033,39.43261
0,7260,34.59589,38.82864
0,7275,33.988285,38.228916
0,7290,33.393463,37.633984
0,7305,32.80767,37.04422
0,7320,32.2314,36.459816
0,7335,31.664766,35.880966
0,7350,31.10762,35.307865
0,7365,30.559845,34.74069
0,7380,30.021313,34.179604
0,7395,29.491896,33.624752
0,7410,28.971464,33.076263
0,7425,28.4599,32.53424
0,7440,27.957075,31.998783
0,7455,27.462872,31.469973
0,7470,26.977161,30.947874
0,7485,26.499828,30.432545
0,7500,26.030748,29.924026
0,7515,25.569803,29.422352
0,7530,25.116873,28.927544
0,7545,24.671707,28.439615
0,7560,24.232622,27.95853
0,7575,23.799706,27.48418
0,7590,23.373049,27.016462
0,7605,22.952581,26.555292
0,7620,22.538244,26.100586
0,7635,22.129978,25.652271
0,7650,21.727728,25.210274
0,7665,21.331434,24.77452
0,7680,20.941042,24.344942
0,7695,20.556496,23.921467
0,7710,20.177736,23.504032
0,7725,19.804714,23.092571
0,7740,19.43737,22.687017
0,7755,19.075651,22.28731
0,7770,18.719503,21.893385
0,7785,18.368872,21.505182
0,7800,18.023705,21.122643
0,7815,17.683943,20.745705
0,7830,17.349539,20.374311
0,7845,17.020433,20.008404
0,7860,16.696573,19.647926
0,7875,16.377905,19.29282
0,7890,16.064375,18.943031
0,7905,15.755929,18.598505
0,7920,15.452512,18.259184
