"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.00017361635
0,6,0.0012728142
0,9,0.003863083
0,12,0.0082305465
0,15,0.014485197
0,18,0.022640834
0,21,0.032664087
0,24,0.044501986
0,27,0.058095858
0,30,0.07338757
0,33,0.09032247
0,36,0.10885009
0,39,0.12892424
0,42,0.15050252
0,45,0.17354573
0,48,0.19801731
0,51,0.22388281
0,54,0.25110945
0,57,0.279666
0,60,0.30952236
0,63,0.34064946
0,66,0.3730193
0,69,0.4066043
0,72,0.44137812
0,75,0.47731453
0,78,0.51438814
0,81,0.5525738
0,84,0.5918469
0,87,0.6321832
0,90,0.67355883
0,93,0.7159504
0,96,0.7593351
0,99,0.80369014
0,102,0.8489933
0,105,0.89522296
0,108,0.942357
0,111,0.9903743
0,114,1.0392543
0,117,1.0889766
0,120,1.1395215
0,135,1.4038882
0,150,1.6859583
0,165,1.9835484
0,180,2.2946484
0,195,2.617412
0,210,2.950122
0,225,3.2728684
0,240,3.5575497
0,255,3.8073282
0,270,4.026228
0,285,4.217082
0,300,4.3822207
0,315,4.523753
0,330,4.643619
0,345,4.7436237
0,360,4.8254504
0,375,4.890662
0,390,4.940707
0,405,4.9769273
0,420,5.0005636
0,435,5.012766
0,450,5.014599
0,465,5.0070434
0,480,4.9910073
0,495,4.96733
0,510,4.93678
0,525,4.900075
0,540,4.8578577
0,555,4.810741
0,570,4.7592683
0,585,4.7039676
0,600,4.645293
0,615,4.583673
0,630,4.519519
0,645,4.453166
0,660,4.3849535
0,675,4.3151894
0,690,4.2441373
0,705,4.172057
0,720,4.099181
0,735,4.040209
0,750,4.0252934
0,765,4.0514007
0,780,4.113304
0,795,4.2071257
0,810,4.3296356
0,825,4.477919
0,840,4.649293
0,855,4.8412833
0,870,5.0516086
0,885,5.278162
0,900,5.519
0,915,5.7723336
0,930,6.0364943
0,945,6.29162
0,960,6.509632
0,975,6.6937256
0,990,6.84795
0,1005,6.975162
0,1020,7.0777044
0,1035,7.157703
0,1050,7.2171116
0,1065,7.2577405
0,1080,7.2812734
0,1095,7.289277
0,1110,7.2832026
0,1125,7.264391
0,1140,7.234081
0,1155,7.193416
0,1170,7.1434546
0,1185,7.085171
0,1200,7.019468
0,1215,6.9471684
0,1230,6.8690352
0,1245,6.785763
0,1260,6.6979923
0,1275,6.6063166
0,1290,6.51127
0,1305,6.413356
0,1320,6.313021
0,1335,6.2106876
0,1350,6.10673
0,1365,6.0014977
0,1380,5.8953085
0,1395,5.788451
0,1410,5.6811776
0,1425,5.5737395
0,1440,5.466342
0,1455,5.373639
0,1470,5.3257914
0,1485,5.3197646
0,1500,5.3503
0,1515,5.413514
0,1530,5.506164
0,1545,5.625305
0,1560,5.768245
0,1575,5.9325047
0,1590,6.1157866
0,1605,6.3159633
0,1620,6.5310755
0,1635,6.75932
0,1650,6.9990153
0,1665,7.2303076
0,1680,7.425032
0,1695,7.586426
0,1710,7.7185345
0,1725,7.8241935
0,1740,7.905684
0,1755,7.965156
0,1770,8.004566
0,1785,8.025692
0,1800,8.030194
0,1815,8.019636
0,1830,7.9954677
0,1845,7.9590154
0,1860,7.911504
0,1875,7.854066
0,1890,7.7877493
0,1905,7.7135215
0,1920,7.6322703
0,1935,7.5448112
0,1950,7.451896
0,1965,7.354207
0,1980,7.2523847
0,1995,7.1470013
0,2010,7.038595
0,2025,6.927651
0,2040,6.8146152
0,2055,6.6998982
0,2070,6.5838666
0,2085,6.4668636
0,2100,6.349193
0,2115,6.2311373
0,2130,6.11295
0,2145,5.99486
0,2160,5.8770833
0,2175,5.7742734
0,2190,5.716572
0,2205,5.70094
0,2220,5.7221117
0,2235,5.776199
0,2250,5.859945
0,2265,5.970411
0,2280,6.1049047
0,2295,6.2609334
0,2310,6.436188
0,2325,6.6285386
0,2340,6.8360195
0,2355,7.0568256
0,2370,7.289273
0,2385,7.5135036
0,2400,7.7013435
0,2415,7.8560266
0,2430,7.981593
0,2445,8.0808735
0,2460,8.156148
0,2475,8.209557
0,2490,8.243055
0,2505,8.258417
0,2520,8.2573
0,2535,8.241263
0,2550,8.211751
0,2565,8.170089
0,2580,8.117496
0,2595,8.055103
0,2610,7.983955
0,2625,7.905015
0,2640,7.819168
0,2655,7.7272267
0,2670,7.6299405
0,2685,7.527989
0,2700,7.4220085
0,2715,7.31257
0,2730,7.200209
0,2745,7.085408
0,2760,6.9686103
0,2775,6.850224
0,2790,6.730614
0,2805,6.61012
0,2820,6.4890447
0,2835,6.3676677
0,2850,6.2462416
0,2865,6.124993
0,2880,6.004134
0,2895,5.898318
0,2910,5.837684
0,2925,5.819193
0,2940,5.8375754
0,2955,5.8889422
0,2970,5.970035
0,2985,6.0779138
0,3000,6.209884
0,3015,6.3634524
0,3030,6.5363073
0,3045,6.7263174
0,3060,6.9315157
0,3075,7.150096
0,3090,7.3803716
0,3105,7.6024857
0,3120,7.7882595
0,3135,7.940928
0,3150,8.064529
0,3165,8.161874
0,3180,8.235288
0,3195,8.286882
0,3210,8.318593
0,3225,8.332215
0,3240,8.329411
0,3255,8.311728
0,3270,8.280604
0,3285,8.237367
0,3300,8.183238
0,3315,8.119348
0,3330,8.046736
0,3345,7.9663634
0,3360,7.8791184
0,3375,7.7858105
0,3390,7.6871905
0,3405,7.5839376
0,3420,7.4766846
0,3435,7.3660045
0,3450,7.2524285
0,3465,7.1364417
0,3480,7.018487
0,3495,6.8989706
0,3510,6.7782607
0,3525,6.656692
0,3540,6.53457
0,3555,6.412172
0,3570,6.289747
0,3585,6.1675243
0,3600,6.0457087
0,3615,5.9389687
0,3630,5.8774323
0,3645,5.8580604
0,3660,5.8755827
0,3675,5.9261093
0,3690,6.006382
0,3705,6.11346
0,3720,6.244649
0,3735,6.3974533
0,3750,6.569563
0,3765,6.7588453
0,3780,6.9633327
0,3795,7.181219
0,3810,7.410817
0,3825,7.6322694
0,3840,7.817397
0,3855,7.9694347
0,3870,8.09242
0,3885,8.189162
0,3900,8.261988
0,3915,8.313007
0,3930,8.344157
0,3945,8.357231
0,3960,8.35389
0,3975,8.335684
0,3990,8.3040495
0,4005,8.260311
0,4020,8.205695
0,4035,8.141327
0,4050,8.068249
0,4065,7.98742
0,4080,7.8997297
0,4095,7.8059864
0,4110,7.706941
0,4125,7.603272
0,4140,7.495612
0,4155,7.384535
0,4170,7.2705703
0,4185,7.154204
0,4200,7.0358777
0,4215,6.9159985
0,4230,6.7949333
0,4245,6.673018
0,4260,6.550557
0,4275,6.427827
0,4290,6.3050785
0,4305,6.182538
0,4320,6.060413
0,4335,5.9533696
0,4350,5.891537
0,4365,5.8718753
0,4380,5.889114
0,4395,5.939364
0,4410,6.0193663
0,4425,6.1261797
0,4440,6.257109
0,4455,6.409661
0,4470,6.581523
0,4485,6.770563
0,4500,6.9748144
0,4515,7.1924696
0,4530,7.4218416
0,4545,7.6430726
0,4560,7.8279843
0,4575,7.97981
0,4590,8.102589
0,4605,8.199128
0,4620,8.271756
0,4635,8.322583
0,4650,8.353542
0,4665,8.366431
0,4680,8.362909
0,4695,8.344525
0,4710,8.3127165
0,4725,8.268809
0,4740,8.214026
0,4755,8.149496
0,4770,8.076258
0,4785,7.9952736
0,4800,7.9074306
0,4815,7.8135376
0,4830,7.714346
0,4845,7.610533
0,4860,7.5027337
0,4875,7.3915186
0,4890,7.27742
0,4905,7.1609216
0,4920,7.042467
0,4935,6.9224615
0,4950,6.8012724
0,4965,6.6792364
0,4980,6.556657
0,4995,6.43381
0,5010,6.3109484
0,5025,6.188297
0,5040,6.066062
0,5055,5.9589124
0,5070,5.896975
0,5085,5.8772106
0,5100,5.8943496
0,5115,5.944501
0,5130,6.024407
0,5145,6.131126
0,5160,6.2619634
0,5175,6.414425
0,5190,6.5861983
0,5205,6.775152
0,5220,6.9793186
0,5235,7.1968904
0,5250,7.426181
0,5265,7.647332
0,5280,7.8321657
0,5295,7.9839153
0,5310,8.106619
0,5325,8.203085
0,5340,8.2756405
0,5355,8.326397
0,5370,8.357286
0,5385,8.370109
0,5400,8.36652
0,5415,8.34807
0,5430,8.316198
0,5445,8.272228
0,5460,8.217383
0,5475,8.152793
0,5490,8.079495
0,5505,7.9984536
0,5520,7.910554
0,5535,7.816605
0,5550,7.717359
0,5565,7.613493
0,5580,7.505641
0,5595,7.3943744
0,5610,7.2802253
0,5625,7.163677
0,5640,7.0451736
0,5655,6.925121
0,5670,6.803885
0,5685,6.6818027
0,5700,6.5591784
0,5715,6.436288
0,5730,6.313382
0,5745,6.190688
0,5760,6.068412
0,5775,5.961221
0,5790,5.899244
0,5805,5.8794403
0,5820,5.89654
0,5835,5.946654
0,5850,6.0265226
