"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,21.047369
0,6,40.391575
0,9,55.86465
0,12,68.72544
0,15,80.0839
0,18,90.62937
0,21,95.1164
0,24,82.62863
0,27,74.403824
0,30,69.580826
0,33,66.90178
0,36,65.41238
0,39,64.548386
0,42,64.0043
0,45,63.621536
0,48,63.31851
0,51,63.05386
0,54,62.808018
0,57,62.571068
0,60,62.337162
0,63,62.103264
0,66,61.86868
0,69,61.63362
0,72,61.397995
0,75,61.161446
0,78,60.92387
0,81,60.685513
0,84,60.44661
0,87,60.20721
0,90,59.96733
0,93,59.72707
0,96,59.486553
0,99,59.245827
0,102,59.0051
0,105,58.76436
0,108,58.523727
0,111,58.283325
0,114,58.04311
0,117,57.803185
0,120,57.56357
0,135,56.371384
0,150,55.192417
0,165,54.029922
0,180,52.885822
0,195,51.761448
0,210,50.657627
0,225,49.574764
0,240,48.513073
0,255,47.472622
0,270,46.453342
0,285,45.455074
0,300,44.47753
0,315,43.520412
0,330,42.583385
0,345,41.666126
0,360,40.768295
0,375,39.889526
0,390,39.02945
0,405,38.187702
0,420,37.363926
0,435,36.55774
0,450,35.768806
0,465,34.996754
0,480,34.241245
0,495,33.501934
0,510,32.77848
0,525,32.070564
0,540,31.377855
0,555,30.700037
0,570,30.036797
0,585,29.38783
0,600,28.752836
0,615,28.131521
0,630,27.523592
0,645,26.92877
0,660,26.346775
0,675,25.777338
0,690,25.220188
0,705,24.67507
0,720,24.141724
0,735,23.619902
0,750,23.109356
0,765,22.609848
0,780,22.121143
0,795,21.643011
0,810,21.175224
0,825,20.717564
0,840,20.269812
0,855,19.831757
0,870,19.403193
0,885,18.983913
0,900,18.573723
0,915,18.172424
0,930,17.779825
0,945,17.395742
0,960,17.019989
0,975,16.652388
0,990,16.292763
0,1005,15.940944
0,1020,15.59676
0,1035,15.260047
0,1050,14.930645
0,1065,14.608396
0,1080,14.293144
0,1095,13.98474
0,1110,13.683035
0,1125,13.387884
0,1140,13.099145
0,1155,12.816681
0,1170,12.540353
0,1185,12.270031
0,1200,12.005584
0,1215,11.746883
0,1230,11.493806
0,1245,11.246229
0,1260,11.004034
0,1275,10.767103
0,1290,10.535323
0,1305,10.30858
0,1320,10.086767
0,1335,9.869776
0,1350,9.6575
0,1365,9.44984
0,1380,9.246693
0,1395,9.047961
0,1410,8.853549
0,1425,8.6633625
0,1440,8.47731
