"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.963451,13.760417,41.68927
0,6,42.533157,31.188251,60.342068
0,9,60.933964,47.721222,74.66595
0,12,76.73641,62.566044,86.6139
0,15,90.79994,75.78263,97.25498
0,18,103.79134,87.68459,107.14246
0,21,111.110275,95.69243,98.19386
0,24,99.58832,89.237465,77.064545
0,27,90.774635,81.59637,69.06372
0,30,84.86122,74.88479,64.417854
0,33,81.14836,69.62624,61.60022
0,36,78.847565,65.70371,59.769756
0,39,77.39155,62.83117,58.492172
0,42,76.42478,60.726376,57.536602
0,45,75.736496,59.16241,56.77499
0,48,75.205925,57.971737,56.136086
0,51,74.764656,57.03673,55.578587
0,54,74.37382,56.276913,55.07788
0,57,74.01071,55.638016,54.618267
0,60,73.66319,55.08367,54.190193
0,63,73.32515,54.58979,53.787746
0,66,72.993195,54.14065,53.406643
0,69,72.66485,53.725533,53.04329
0,72,72.3383,53.33667,52.69478
0,75,72.012665,52.968483,52.359028
0,78,71.68765,52.617027,52.034454
0,81,71.36329,52.279556,51.719826
0,84,71.039764,51.95422,51.414116
0,87,70.71689,51.639496,51.116245
0,90,70.394455,51.333942,50.825264
0,93,70.07238,51.036324,50.540405
0,96,69.75068,50.74563,50.261044
0,99,69.4295,50.461098,49.986687
0,102,69.108864,50.182106,49.716858
0,105,68.78878,49.908108,49.451115
0,108,68.46929,49.63866,49.189095
0,111,68.150406,49.37334,48.930477
0,114,67.83215,49.111786,48.674984
0,117,67.51458,48.853657,48.42239
0,120,67.19772,48.598656,48.17247
0,135,65.62549,47.362915,46.957493
0,150,64.076164,46.179306,45.78957
0,165,62.55278,45.03689,44.659855
0,180,61.057545,43.92914,43.56323
0,195,59.591896,42.85242,42.496628
0,210,58.156704,41.80451,41.458076
0,225,56.75245,40.783596,40.446026
0,240,55.37931,39.78829,39.45925
0,255,54.037228,38.817596,38.496815
0,270,52.725952,37.87084,37.558018
0,285,51.445152,36.947224,36.64213
0,300,50.19434,36.04625,35.748615
0,315,48.973026,35.16721,34.876835
0,330,47.78068,34.309517,34.026207
0,345,46.61672,33.472603,33.196182
0,360,45.48057,32.655945,32.386246
0,375,44.371666,31.859047,31.595905
0,390,43.2894,31.08144,30.824694
0,405,42.233185,30.322666,30.072157
0,420,41.20245,29.582264,29.337841
0,435,40.1966,28.859808,28.621325
0,450,39.21507,28.15487,27.922182
0,465,38.257294,27.467026,27.239998
0,480,37.322704,26.795885,26.574377
0,495,36.41078,26.141037,25.924915
0,510,35.520977,25.502102,25.291239
0,525,34.652775,24.878695,24.672966
0,540,33.80567,24.27045,24.06973
0,555,32.979168,23.677008,23.481178
0,570,32.172775,23.098011,22.906956
0,585,31.386015,22.533121,22.346724
0,600,30.618423,21.981997,21.800146
0,615,29.869543,21.444313,21.266901
0,630,29.138926,20.919746,20.746668
0,645,28.426138,20.407984,20.239134
0,660,27.730751,19.908722,19.743998
0,675,27.052347,19.421656,19.26096
0,690,26.39052,18.946497,18.78973
0,705,25.744871,18.482956,18.330025
0,720,25.115011,18.030754,17.881565
0,735,24.500565,17.589619,17.444084
0,750,23.901155,17.159285,17.017315
0,765,23.31642,16.739487,16.600996
0,780,22.746006,16.329975,16.194878
0,795,22.189573,15.930501,15.798717
0,810,21.64678,15.540823,15.4122715
0,825,21.117294,15.1607,15.035301
0,840,20.600796,14.789903,14.667582
0,855,20.096973,14.428207,14.308889
0,870,19.605516,14.075392,13.959003
0,885,19.126125,13.731239,13.617709
0,900,18.658506,13.39554,13.2848
0,915,18.202375,13.0680895,12.96007
0,930,17.75745,12.748685,12.643319
0,945,17.32346,12.437131,12.334356
0,960,16.900137,12.133237,12.032989
0,975,16.487219,11.836814,11.739031
0,990,16.084455,11.54768,11.452302
0,1005,15.691597,11.265658,11.1726265
0,1020,15.308402,10.990574,10.899831
0,1035,14.934632,10.722257,10.633747
0,1050,14.570059,10.460542,10.37421
0,1065,14.2144575,10.205268,10.12106
0,1080,13.867606,9.956276,9.874142
0,1095,13.529292,9.713414,9.633302
0,1110,13.1993065,9.47653,9.39839
0,1125,12.877443,9.245478,9.169262
0,1140,12.563505,9.020115,8.945776
0,1155,12.257297,8.800302,8.727793
0,1170,11.958629,8.585901,8.515179
0,1185,11.667315,8.3767805,8.307799
0,1200,11.383176,8.17281,8.105528
0,1215,11.106033,7.973863,7.908238
0,1230,10.835716,7.7798157,7.715807
0,1245,10.572058,7.5905476,7.5281153
0,1260,10.314893,7.405941,7.3450465
0,1275,10.06406,7.2258806,7.166486
0,1290,9.819406,7.050255,6.992323
0,1305,9.580776,6.8789544,6.822449
0,1320,9.348023,6.7118726,6.656759
0,1335,9.121002,6.548905,6.495148
0,1350,8.89957,6.38995,6.3375173
0,1365,8.683592,6.234909,6.1837673
0,1380,8.472931,6.0836854,6.033803
0,1395,8.267456,5.936185,5.8875303
0,1410,8.06704,5.792315,5.7448583
0,1425,7.871557,5.6519866,5.605698
0,1440,7.6808863,5.5151124,5.469963
