"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,1140,44.77818,41.298027
0,1155,43.959522,41.15799
0,1170,43.159264,40.976902
0,1185,42.37785,40.75885
0,1200,41.615173,40.507645
0,1215,40.87097,40.226818
0,1230,40.14245,39.919605
0,1245,39.426666,39.588776
0,1260,38.724705,39.236816
0,1275,38.03613,38.86608
0,1290,37.3603,38.47874
0,1305,36.697357,38.076748
0,1320,36.04725,37.6619
0,1335,35.40987,37.235943
0,1350,34.78513,36.80049
0,1365,34.172913,36.357014
0,1380,33.573105,35.906868
0,1395,32.985584,35.45131
0,1410,32.410213,34.991497
0,1425,31.846855,34.5285
0,1440,31.29536,34.063293
0,1455,30.755556,33.59679
0,1470,30.227116,33.12981
0,1485,29.708544,32.663082
0,1500,29.197598,32.197136
0,1515,28.695213,31.7324
0,1530,31.825624,31.28737
0,1545,59.11531,31.786478
0,1560,67.2223,33.554348
0,1575,69.71798,35.70625
0,1590,70.03534,37.79936
0,1605,69.4083,39.6818
0,1620,68.384865,41.3234
0,1635,67.19662,42.73648
0,1650,65.94815,43.943645
0,1665,64.68929,44.967518
0,1680,63.441288,45.828007
0,1695,62.21389,46.542084
0,1710,61.01108,47.124283
0,1725,59.830944,47.58716
0,1740,58.67551,47.941677
0,1755,57.54566,48.197723
0,1770,56.441643,48.36432
0,1785,55.36347,48.44971
0,1800,54.310688,48.46147
0,1815,53.282585,48.406544
0,1830,52.27891,48.291298
0,1845,51.299274,48.121616
0,1860,50.34323,47.90291
0,1875,49.40974,47.640167
0,1890,48.496098,47.337894
0,1905,47.602753,47.00017
0,1920,46.729607,46.63078
0,1935,45.8764,46.233246
0,1950,45.04055,45.8108
0,1965,44.21889,45.366196
0,1980,43.412575,44.901928
0,1995,42.621567,44.420322
0,2010,41.84576,43.923573
0,2025,41.085045,43.413704
0,2040,40.339294,42.892605
0,2055,39.608383,42.362015
0,2070,38.892166,41.82354
0,2085,38.1905,41.278664
0,2100,37.503223,40.728756
0,2115,36.830173,40.17508
0,2130,36.171177,39.6188
0,2145,35.52606,39.060986
0,2160,34.894627,38.502617
0,2175,34.276672,37.94459
0,2190,33.671833,37.387726
0,2205,33.08004,36.832764
0,2220,32.501247,36.280388
0,2235,31.935123,35.73123
0,2250,35.003006,35.203846
0,2265,62.238426,35.622776
0,2280,70.28922,37.31274
0,2295,72.728165,39.388817
0,2310,72.98932,41.407986
0,2325,72.30694,43.218216
0,2340,71.22918,44.789276
0,2355,69.98815,46.133453
0,2370,68.68816,47.273323
0,2385,67.378914,48.23148
0,2400,66.08154,49.02779
0,2415,64.80461,49.67916
0,2430,63.548973,50.199924
0,2445,62.317806,50.60243
0,2460,61.112404,50.89765
0,2475,59.933277,51.09548
0,2490,58.78057,51.2049
0,2505,57.654217,51.234127
0,2520,56.553986,51.190697
0,2535,55.479557,51.081535
0,2550,54.430542,50.91302
0,2565,53.406513,50.691025
0,2580,52.406998,50.420956
0,2595,51.43094,50.10779
0,2610,50.47563,49.756035
0,2625,49.541492,49.36974
0,2640,48.62841,48.952694
0,2655,47.73611,48.508404
0,2670,46.861977,48.04009
0,2685,46.002872,47.5505
0,2700,45.15989,47.042103
0,2715,44.332962,46.51723
0,2730,43.522,45.97805
0,2745,42.72687,45.42658
0,2760,41.947437,44.86469
0,2775,41.183544,44.2941
0,2790,40.43504,43.71642
0,2805,39.701767,43.133114
0,2820,38.98355,42.54554
0,2835,38.28021,41.954952
0,2850,37.591564,41.3625
0,2865,36.917416,40.769234
0,2880,36.25757,40.176125
0,2895,35.6118,39.58406
0,2910,34.979733,38.993843
0,2925,34.361282,38.406204
0,2940,33.756393,37.821815
0,2955,33.165062,37.2413
0,2970,36.21084,36.683273
0,2985,63.425762,37.072403
0,3000,71.45597,38.733433
0,3015,73.87422,40.78136
0,3030,74.11515,42.773098
0,3045,73.412636,44.556572
0,3060,72.31502,46.10152
0,3075,71.05444,47.4202
0,3090,69.73519,48.535164
0,3105,68.406975,49.468983
0,3120,67.090935,50.241497
0,3135,65.79405,50.869564
0,3150,64.519066,51.367435
0,3165,63.26903,51.747456
0,3180,62.04513,52.020607
0,3195,60.847862,52.196777
0,3210,59.677364,52.284946
0,3225,58.533558,52.293324
0,3240,57.416214,52.22943
0,3255,56.325,52.1002
0,3270,55.25953,51.91199
0,3285,54.21936,51.670677
0,3300,53.20402,51.381657
0,3315,52.212452,51.049904
0,3330,51.24193,50.679905
0,3345,50.292866,50.275723
0,3360,49.36515,49.841125
0,3375,48.458508,49.379623
0,3390,47.570305,48.89442
0,3405,46.6974,48.38827
0,3420,45.840893,47.86363
0,3435,45.000713,47.322823
0,3450,44.176758,46.768013
0,3465,43.36888,46.201218
0,3480,42.57695,45.62429
0,3495,41.800804,45.038963
0,3510,41.040287,44.446827
0,3525,40.295235,43.849342
0,3540,39.565468,43.247864
0,3555,38.850807,42.643635
0,3570,38.15106,42.037804
0,3585,37.466026,41.43142
0,3600,36.79551,40.82545
0,3615,36.139282,40.22077
0,3630,35.496956,39.618187
0,3645,34.86845,39.018417
0,3660,34.253704,38.422134
0,3675,33.65271,37.829956
0,3690,36.689693,37.260506
0,3705,63.897034,37.638496
0,3720,71.91918,39.288696
0,3735,74.32947,41.326096
0,3750,74.56245,43.307545
0,3765,73.85218,45.080967
0,3780,72.74694,46.61609
0,3795,71.4788,47.92516
0,3810,70.15211,49.03073
0,3825,68.81657,49.95536
0,3840,67.49327,50.718876
0,3855,66.188705,51.33812
0,3870,64.90634,51.827316
0,3885,63.649082,52.198814
0,3900,62.418083,52.4636
0,3915,61.213844,52.63155
0,3930,60.036503,52.71165
0,3945,58.885975,52.7121
0,3960,57.762028,52.64043
0,3975,56.664337,52.50356
0,3990,55.592503,52.30785
0,4005,54.546085,52.05917
0,4020,53.524612,51.76292
0,4035,52.527023,51.424065
0,4050,51.550587,51.047096
0,4065,50.595722,50.636066
0,4080,49.66231,50.194756
0,4095,48.750076,49.726654
0,4110,47.85639,49.234974
0,4125,46.97811,48.72246
0,4140,46.1163,48.191578
0,4155,45.27093,47.644634
0,4170,44.44188,47.083805
0,4185,43.629005,46.511093
0,4200,42.832165,45.928364
0,4215,42.051205,45.33734
0,4230,41.28596,44.739613
0,4245,40.53627,44.136642
0,4260,39.801952,43.52978
0,4275,39.082825,42.92027
0,4290,38.378693,42.30925
0,4305,37.68936,41.697773
0,4320,37.01462,41.086803
0,4335,36.35425,40.477215
0,4350,35.70786,39.86981
0,4365,35.075367,39.265312
0,4380,34.45671,38.664387
0,4395,33.851875,38.067654
0,4410,36.885273,37.49373
0,4425,64.08933,37.867355
0,4440,72.10832,39.51332
0,4455,74.51567,41.546543
0,4470,74.745476,43.523922
0,4485,74.03199,45.293404
0,4500,72.923584,46.82466
0,4515,71.6524,48.129944
0,4530,70.32269,49.231804
0,4545,68.984184,50.15279
0,4560,67.65797,50.912743
0,4575,66.350334,51.52849
0,4590,65.06502,52.01424
0,4605,63.804874,52.38236
0,4620,62.571037,52.64382
0,4635,61.364006,52.80851
0,4650,60.183918,52.885403
0,4665,59.030697,52.8827
0,4680,57.904102,52.807938
0,4695,56.80381,52.668026
0,4710,55.72942,52.469334
0,4725,54.68049,52.21772
0,4740,53.65655,51.918583
0,4755,52.65654,51.5769
0,4770,51.677723,51.19715
0,4785,50.72052,50.78339
0,4800,49.784813,50.339394
0,4815,48.870316,49.868656
0,4830,47.9744,49.374382
0,4845,47.09395,48.859325
0,4860,46.229996,48.32594
0,4875,45.382534,47.776535
0,4890,44.551422,47.213287
0,4905,43.736526,46.638203
0,4920,42.9377,46.053146
0,4935,42.154785,45.45983
0,4950,41.387627,44.859848
0,4965,40.636055,44.254665
0,4980,39.89989,43.64563
0,4995,39.178947,43.033985
0,5010,38.473034,42.42087
0,5025,37.781956,41.807343
0,5040,37.105503,41.194355
0,5055,36.443447,40.58279
0,5070,35.795403,39.973446
0,5085,35.161285,39.367046
0,5100,34.541035,38.76425
0,5115,33.934635,38.16568
0,5130,36.96655,37.589954
0,5145,64.16945,37.961815
0,5160,72.18738,39.606045
0,5175,74.59286,41.637608
0,5190,74.821434,43.613365
0,5205,74.10671,45.38122
0,5220,72.99705,46.910904
0,5235,71.72462,48.214645
0,5250,70.39366,49.314995
0,5265,69.053925,50.2345
0,5280,67.726494,50.993
0,5295,66.417625,51.60732
0,5310,65.13111,52.09167
0,5325,63.869785,52.458412
0,5340,62.63479,52.71852
0,5355,61.426617,52.88188
0,5370,60.24541,52.957466
0,5385,59.091084,52.953484
0,5400,57.963406,52.87746
0,5415,56.86205,52.736305
0,5430,55.78661,52.536396
0,5445,54.736652,52.283585
0,5460,53.711704,51.983276
0,5475,52.7107,51.640434
0,5490,51.730907,51.25955
0,5505,50.772747,50.844673
0,5520,49.836098,50.399582
0,5535,48.92068,49.927765
0,5550,48.023872,49.432438
0,5565,47.142517,48.916344
0,5580,46.277695,48.381935
0,5595,45.429367,47.83154
0,5610,44.59741,47.26731
0,5625,43.781677,46.69127
0,5640,42.98203,46.10527
0,5655,42.198315,45.51103
0,5670,41.430367,44.910133
0,5685,40.67802,44.30405
0,5700,39.941093,43.69413
0,5715,39.219402,43.08162
0,5730,38.512756,42.46765
0,5745,37.820957,41.853283
0,5760,37.14379,41.239468
0,5775,36.48104,40.627087
0,5790,35.832314,40.01694
0,5805,35.19753,39.40975
0,5820,34.576614,38.806187
0,5835,33.96957,38.206852
0,5850,37.000866,37.63038
0,5865,64.203094,38.001514
0,5880,72.220184,39.64504
0,5895,74.625275,41.675922
0,5910,74.85346,43.650993
0,5925,74.138245,45.41818
0,5940,73.0281,46.9472
0,5955,71.75513,48.2503
0,5970,70.42367,49.35002
0,5985,69.08342,50.268913
0,6000,67.75548,51.02681
0,6015,66.44611,51.640537
0,6030,65.1591,52.124306
0,6045,63.89729,52.490475
0,6060,62.661808,52.750023
0,6075,61.453163,52.91283
0,6090,60.271492,52.987873
0,6105,59.116707,52.98336
0,6120,57.98858,52.90681
0,6135,56.88678,52.765144
0,6150,55.81091,52.564728
0,6165,54.760525,52.31142
0,6180,53.735153,52.01062
0,6195,52.733738,51.6673
0,6210,51.75354,51.285946
0,6225,50.794975,50.870605
0,6240,49.857937,50.425056
0,6255,48.942123,49.952797
0,6270,48.04492,49.457027
0,6285,47.163204,48.9405
0,6300,46.298008,48.405666
0,6315,45.44932,47.85484
0,6330,44.617012,47.290195
0,6345,43.800934,46.713737
0,6360,43.00095,46.12733
0,6375,42.216896,45.532692
0,6390,41.44862,44.931408
0,6405,40.69595,44.324947
0,6420,39.958702,43.714653
0,6435,39.236702,43.101772
0,6450,38.529747,42.487446
0,6465,37.837646,41.872723
0,6480,37.160187,41.258564
0,6495,36.497143,40.64585
0,6510,35.848133,40.035378
0,6525,35.213066,39.427864
0,6540,34.591877,38.82398
0,6555,33.984562,38.224335
0,6570,37.0156,37.647556
0,6585,64.21768,38.01839
0,6600,72.234856,39.661617
0,6615,74.639656,41.692196
0,6630,74.86727,43.666996
0,6645,74.15183,45.433918
0,6660,73.04144,46.96267
0,6675,71.76823,48.265507
0,6690,70.43655,49.364964
0,6705,69.0961,50.283596
0,6720,67.76795,51.04124
0,6735,66.458374,51.654724
0,6750,65.17116,52.138252
0,6765,63.90914,52.504185
0,6780,62.67346,52.763496
0,6795,61.464615,52.926075
0,6810,60.28275,53.000893
0,6825,59.127773,52.996155
0,6840,57.99946,52.919388
0,6855,56.897472,52.777508
0,6870,55.82142,52.57688
0,6885,54.77085,52.323364
0,6900,53.745308,52.022366
0,6915,52.743717,51.678844
0,6930,51.763344,51.29729
0,6945,50.804615,50.88176
0,6960,49.86741,50.436016
0,6975,48.951443,49.96357
0,6990,48.054085,49.467617
0,7005,47.1722,48.95091
0,7020,46.30686,48.415897
0,7035,45.458023,47.86491
0,7050,44.62556,47.300102
0,7065,43.809338,46.723488
0,7080,43.009205,46.13692
0,7095,42.225014,45.542126
0,7110,41.456596,44.940685
0,7125,40.70379,44.334072
0,7140,39.966408,43.72363
0,7155,39.244274,43.110603
0,7170,38.53719,42.496128
0,7185,37.84496,41.88126
0,7200,37.167374,41.266953
0,7215,36.504223,40.654095
0,7230,35.85529,40.04348
0,7245,35.220345,39.435844
0,7260,34.59917,38.831852
0,7275,33.991535,38.232105
0,7290,33.3967,37.63715
0,7305,32.810867,37.047363
0,7320,32.234573,36.462936
0,7335,31.667889,35.884064
0,7350,31.110714,35.31094
0,7365,30.562906,34.74374
0,7380,30.024343,34.182632
0,7395,29.494894,33.627754
0,7410,28.974432,33.07924
0,7425,28.462835,32.537193
0,7440,27.95998,32.00171
0,7455,27.465744,31.472874
0,7470,26.980003,30.950748
0,7485,26.50264,30.435392
0,7500,26.03353,29.926847
0,7515,25.572552,29.425146
0,7530,25.11959,28.930311
0,7545,24.674398,28.442358
0,7560,24.235283,27.961246
0,7575,23.802338,27.48687
0,7590,23.375639,27.019125
0,7605,22.955141,26.557928
0,7620,22.540777,26.103197
0,7635,22.13248,25.654858
0,7650,21.730202,25.212831
0,7665,21.33388,24.777052
0,7680,20.943457,24.347446
0,7695,20.55888,23.923944
0,7710,20.180094,23.506483
0,7725,19.807041,23.094995
0,7740,19.439667,22.689415
0,7755,19.077919,22.289682
0,7770,18.721743,21.895731
0,7785,18.371084,21.507502
0,7800,18.025887,21.124935
0,7815,17.686098,20.747972
0,7830,17.351665,20.376553
0,7845,17.022532,20.010618
0,7860,16.698645,19.650114
0,7875,16.37995,19.294983
0,7890,16.066393,18.94517
0,7905,15.757919,18.600616
0,7920,15.454475,18.26127
