"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.0008104389
0,6,0.005907271
0,9,0.017864743
0,12,0.037956506
0,15,0.06665028
0,18,0.10397962
0,21,0.1497725
0,24,0.20377229
0,27,0.26570055
0,30,0.33528516
0,33,0.4122722
0,36,0.49642855
0,39,0.58754194
0,42,0.68541783
0,45,0.78987736
0,48,0.90075403
0,51,1.017891
0,54,1.14114
0,57,1.270359
0,60,1.4054124
0,63,1.5461686
0,66,1.6925013
0,69,1.8442868
0,72,2.0014062
0,75,2.163741
0,78,2.3311777
0,81,2.5036027
0,84,2.680905
0,87,2.8629763
0,90,3.0494986
0,93,3.2376676
0,96,3.42422
0,99,3.6073165
0,102,3.786148
0,105,3.9604728
0,108,4.130317
0,111,4.295815
0,114,4.4571505
0,117,4.6145053
0,120,4.768055
0,135,5.4833384
0,150,6.119487
0,165,6.6843376
0,180,7.1837745
0,195,7.6230288
0,210,8.006921
0,225,8.339831
0,240,8.625889
0,255,8.86899
0,270,9.072732
0,285,9.240441
0,300,9.375208
0,315,9.479906
0,330,9.557198
0,345,9.609548
0,360,9.639226
0,375,9.64833
0,390,9.638798
0,405,9.61242
0,420,9.570854
0,435,9.515615
0,450,9.44812
0,465,9.369649
0,480,9.281405
0,495,9.184476
0,510,9.079869
0,525,8.96851
0,540,8.851247
0,555,8.728861
0,570,8.602067
0,585,8.47152
0,600,8.337821
0,615,8.201517
0,630,8.063108
0,645,7.9230514
0,660,7.781764
0,675,7.639625
0,690,7.496979
0,705,7.354139
0,720,7.2113876
0,735,7.0689807
0,750,6.927149
0,765,6.786101
0,780,6.646023
0,795,6.507082
0,810,6.3694267
0,825,6.2331905
0,840,6.0984898
0,855,5.965428
0,870,5.8340936
0,885,5.704566
0,900,5.5769134
0,915,5.451191
0,930,5.32745
0,945,5.205731
0,960,5.086064
0,975,4.9684777
0,990,4.852992
0,1005,4.7396183
0,1020,4.628367
0,1035,4.519241
0,1050,4.4122386
0,1065,4.307357
0,1080,4.204586
0,1095,4.103915
0,1110,4.0053306
0,1125,3.9088154
0,1140,3.8143504
0,1155,3.7219155
0,1170,3.6314874
0,1185,3.5430422
0,1200,3.456555
0,1215,3.3719976
0,1230,3.2893434
0,1245,3.2085633
0,1260,3.1296275
0,1275,3.0525062
0,1290,2.977169
0,1305,2.9035842
0,1320,2.831721
0,1335,2.761548
0,1350,2.6930332
0,1365,2.6261451
0,1380,2.5608523
0,1395,2.4971223
0,1410,2.4349244
0,1425,2.374227
0,1440,2.3149986
0,1455,2.2572098
0,1470,2.200825
0,1485,2.1458158
0,1500,2.0921557
0,1515,2.0398152
0,1530,1.988764
0,1545,1.9389732
0,1560,1.8904136
0,1575,1.8430574
0,1590,1.7968764
0,1605,1.7518443
0,1620,1.7079334
0,1635,1.6651183
0,1650,1.6233728
0,1665,1.5826719
0,1680,1.5429907
0,1695,1.5043046
0,1710,1.4665903
0,1725,1.4298239
0,1740,1.393983
0,1755,1.3590447
0,1770,1.3249873
0,1785,1.291789
0,1800,1.2594291
0,1815,1.2278869
0,1830,1.197142
0,1845,1.1671753
0,1860,1.1379668
0,1875,1.1094983
0,1890,1.0817508
0,1905,1.0547068
0,1920,1.0283484
0,1935,1.0026587
0,1950,0.97762096
0,1965,0.95321846
0,1980,0.9294356
0,1995,0.9062565
0,2010,0.8836661
0,2025,0.8616494
0,2040,0.8401919
0,2055,0.8192797
0,2070,0.79889846
0,2085,0.77903533
0,2100,0.7596766
0,2115,0.7408098
0,2130,0.72242224
0,2145,0.70450175
0,2160,0.68703645
0,2175,0.6700146
0,2190,0.6534253
0,2205,0.6372569
0,2220,0.6214992
0,2235,0.60614127
0,2250,0.5911732
0,2265,0.57658476
0,2280,0.56236637
0,2295,0.54850864
0,2310,0.53500205
0,2325,0.521838
0,2340,0.50900733
0,2355,0.49650174
0,2370,0.48431277
0,2385,0.47243232
0,2400,0.46085253
0,2415,0.44956556
0,2430,0.43856415
0,2445,0.42784065
0,2460,0.41738817
0,2475,0.40719962
0,2490,0.3972683
0,2505,0.38758758
0,2520,0.37815094
0,2535,0.36895233
0,2550,0.3599854
0,2565,0.35124445
0,2580,0.34272343
0,2595,0.33441687
0,2610,0.3263192
0,2625,0.31842503
0,2640,0.31072927
0,2655,0.30322665
0,2670,0.29591238
0,2685,0.2887815
0,2700,0.28182945
0,2715,0.2750515
0,2730,0.26844326
0,2745,0.2620004
0,2760,0.25571862
0,2775,0.24959391
0,2790,0.24362211
0,2805,0.23779944
0,2820,0.23212194
0,2835,0.22658603
0,2850,0.22118801
0,2865,0.21592437
0,2880,0.21079172
