"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.963942,13.760736,41.69013
0,6,42.53403,31.18889,60.343216
0,9,60.9351,47.722115,74.667206
0,12,76.73771,62.56711,86.615204
0,15,90.80135,75.78381,97.25634
0,18,103.792854,87.685875,107.14389
0,21,111.11177,95.69373,98.194855
0,24,99.58943,89.238495,77.06519
0,27,90.77553,81.59719,69.06423
0,30,84.86204,74.8855,64.41842
0,33,81.14919,69.62692,61.60087
0,36,78.84845,65.7044,59.77049
0,39,77.39251,62.831898,58.492977
0,42,76.42581,60.727158,57.53747
0,45,75.737595,59.163246,56.775913
0,48,75.20708,57.972626,56.137062
0,51,74.76587,57.03767,55.579605
0,54,74.375084,56.2779,55.07895
0,57,74.01204,55.63905,54.619377
0,60,73.664566,55.084747,54.19134
0,63,73.32658,54.590908,53.788933
0,66,72.994675,54.14181,53.407867
0,69,72.666374,53.72673,53.04455
0,72,72.339874,53.337906,52.69608
0,75,72.01429,52.969757,52.360363
0,78,71.68932,52.61834,52.035828
0,81,71.36501,52.280903,51.721233
0,84,71.041534,51.955605,51.41556
0,87,70.718704,51.640915,51.117725
0,90,70.39632,51.335396,50.82678
0,93,70.074295,51.03781,50.541954
0,96,69.75264,50.747154,50.262627
0,99,69.4315,50.462658,49.988304
0,102,69.110916,50.183697,49.718506
0,105,68.790886,49.909733,49.452793
0,108,68.471436,49.64032,49.190807
0,111,68.152596,49.37503,48.93222
0,114,67.83439,49.113506,48.67676
0,117,67.51686,48.85541,48.424194
0,120,67.20004,48.60044,48.174305
0,135,65.62801,47.36485,46.959476
0,150,64.078896,46.181385,45.79169
0,165,62.555702,45.039097,44.66211
0,180,61.060642,43.931477,43.565605
0,195,59.595165,42.854877,42.499123
0,210,58.160133,41.80707,41.460682
0,225,56.756027,40.78627,40.448734
0,240,55.383026,39.791058,39.46205
0,255,54.041073,38.820457,38.499706
0,270,52.729923,37.873783,37.560993
0,285,51.449234,36.95025,36.645184
0,300,50.198532,36.04935,35.751743
0,315,48.977318,35.170383,34.880028
0,330,47.78506,34.31275,34.02946
0,345,46.621185,33.4759,33.199497
0,360,45.48512,32.659294,32.389614
0,375,44.37628,31.862446,31.59932
0,390,43.294083,31.084885,30.828152
0,405,42.23793,30.32615,30.075655
0,420,41.20725,29.585787,29.341375
0,435,40.20145,28.863363,28.624891
0,450,39.21996,28.158453,27.925777
0,465,38.262222,27.470638,27.243616
0,480,37.32767,26.799519,26.578016
0,495,36.415775,26.14469,25.928574
0,510,35.525993,25.50577,25.294912
0,525,34.657814,24.882378,24.676651
0,540,33.81073,24.274143,24.073427
0,555,32.984234,23.680708,23.48488
0,570,32.177853,23.101717,22.910662
0,585,31.391098,22.536829,22.350431
0,600,30.623508,21.985704,21.803856
0,615,29.874628,21.448019,21.270607
0,630,29.144007,20.923449,20.750368
0,645,28.431211,20.41168,20.242828
0,660,27.735815,19.912409,19.747683
0,675,27.0574,19.425335,19.264633
0,690,26.39556,18.950163,18.793392
0,705,25.749893,18.486609,18.333673
0,720,25.120014,18.034391,17.885199
0,735,24.505545,17.59324,17.4477
0,750,23.906113,17.16289,17.020912
0,765,23.321352,16.743073,16.604574
0,780,22.750914,16.33354,16.198437
0,795,22.194452,15.934045,15.802254
0,810,21.65163,15.544345,15.415785
0,825,21.122112,15.164198,15.038792
0,840,20.605581,14.793376,14.671047
0,855,20.101725,14.431655,14.312328
0,870,19.610233,14.078814,13.962417
0,885,19.130804,13.734634,13.621096
0,900,18.663149,13.398908,13.288157
0,915,18.206978,13.071427,12.963398
0,930,17.762014,12.751994,12.64662
0,945,17.327982,12.440411,12.337626
0,960,16.90462,12.136486,12.036228
0,975,16.491661,11.840033,11.742239
0,990,16.088854,11.550868,11.45548
0,1005,15.695952,11.268814,11.175772
0,1020,15.312714,10.993698,10.902945
0,1035,14.938901,10.725348,10.636828
0,1050,14.574283,10.463601,10.377258
0,1065,14.218636,10.208294,10.124076
0,1080,13.87174,9.95927,9.877125
0,1095,13.5333805,9.716374,9.6362505
0,1110,13.203348,9.479457,9.401306
0,1125,12.88144,9.248371,9.172144
0,1140,12.567455,9.022975,8.948625
0,1155,12.261201,8.803127,8.730608
0,1170,11.962486,8.588693,8.517959
0,1185,11.671126,8.379539,8.310546
0,1200,11.38694,8.175534,8.108241
0,1215,11.109752,7.9765534,7.910917
0,1230,10.839389,7.782472,7.718452
0,1245,10.575684,7.59317,7.530727
0,1260,10.318472,7.4085298,7.347624
0,1275,10.067594,7.228436,7.16903
0,1290,9.822892,7.052777,6.9948335
0,1305,9.584217,6.8814425,6.8249264
0,1320,9.3514185,6.7143273,6.6592026
0,1335,9.1243515,6.5513268,6.497559
0,1350,8.902875,6.3923388,6.339895
0,1365,8.6868515,6.237265,6.1861124
0,1380,8.476145,6.0860085,6.036115
0,1395,8.270626,5.9384756,5.88981
0,1410,8.070165,5.7945733,5.747106
0,1425,7.874638,5.654213,5.607914
0,1440,7.6839232,5.517307,5.472147
