"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,1140,44.77171,41.292767
0,1155,43.953075,41.1527
0,1170,43.15284,40.971577
0,1185,42.371445,40.753498
0,1200,41.60879,40.50227
0,1215,40.864613,40.22142
0,1230,40.136112,39.914192
0,1245,39.420372,39.583347
0,1260,38.718422,39.231377
0,1275,38.029877,38.86063
0,1290,37.35408,38.473278
0,1305,36.691174,38.071293
0,1320,36.0411,37.656452
0,1335,35.40376,37.23051
0,1350,34.779057,36.795063
0,1365,34.166878,36.35159
0,1380,33.567112,35.901455
0,1395,32.979633,35.445915
0,1410,32.40431,34.986126
0,1425,31.84099,34.523148
0,1440,31.28954,34.057964
0,1455,30.749779,33.591476
0,1470,30.221382,33.12451
0,1485,29.702852,32.657795
0,1500,29.19195,32.191868
0,1515,28.68961,31.727154
0,1530,31.820044,31.282145
0,1545,59.109158,31.781252
0,1560,67.2155,33.549065
0,1575,69.71065,35.700893
0,1590,70.027794,37.7939
0,1605,69.40055,39.676243
0,1620,68.37698,41.317738
0,1635,67.18872,42.730713
0,1650,65.94022,43.937786
0,1665,64.681335,44.96157
0,1680,63.43331,45.82198
0,1695,62.205902,46.535976
0,1710,61.003086,47.118103
0,1725,59.822952,47.58091
0,1740,58.667534,47.935364
0,1755,57.537693,48.191357
0,1770,56.433697,48.357903
0,1785,55.35554,48.443245
0,1800,54.302788,48.454967
0,1815,53.2747,48.4
0,1830,52.271057,48.284725
0,1845,51.291454,48.115013
0,1860,50.33544,47.896282
0,1875,49.40199,47.63352
0,1890,48.48838,47.33123
0,1905,47.59507,46.993492
0,1920,46.721966,46.624092
0,1935,45.86881,46.226555
0,1950,45.03298,45.8041
0,1965,44.21139,45.3595
0,1980,43.405113,44.895237
0,1995,42.614143,44.41364
0,2010,41.838387,43.9169
0,2025,41.07772,43.407047
0,2040,40.332024,42.88596
0,2055,39.601162,42.35538
0,2070,38.885,41.816917
0,2085,38.18338,41.272057
0,2100,37.49616,40.722168
0,2115,36.823166,40.168514
0,2130,36.164223,39.61226
0,2145,35.51916,39.05447
0,2160,34.887787,38.496128
0,2175,34.26989,37.938133
0,2190,33.665108,37.381298
0,2205,33.073376,36.82637
0,2220,32.49464,36.274033
0,2235,31.928576,35.72491
0,2250,34.99649,35.197563
0,2265,62.23117,35.61651
0,2280,70.28139,37.30645
0,2295,72.71994,39.382458
0,2310,72.98082,41.401546
0,2325,72.29828,43.211685
0,2340,71.22044,44.78265
0,2355,69.97936,46.12674
0,2370,68.67935,47.26653
0,2385,67.3701,48.22461
0,2400,66.07274,49.020847
0,2415,64.7958,49.67215
0,2430,63.540184,50.192856
0,2445,62.309036,50.595306
0,2460,61.103657,50.890484
0,2475,59.924553,51.08827
0,2490,58.771877,51.19765
0,2505,57.645554,51.22684
0,2520,56.545357,51.183384
0,2535,55.470966,51.074196
0,2550,54.42199,50.905663
0,2565,53.398,50.683647
0,2580,52.39853,50.413567
0,2595,51.422523,50.100395
0,2610,50.46726,49.74863
0,2625,49.533165,49.36234
0,2640,48.620132,48.945293
0,2655,47.727886,48.50101
0,2670,46.853794,48.0327
0,2685,45.994755,47.54312
0,2700,45.151802,47.03474
0,2715,44.324944,46.50988
0,2730,43.51404,45.97072
0,2745,42.71897,45.419266
0,2760,41.939594,44.857395
0,2775,41.175762,44.286835
0,2790,40.427322,43.70918
0,2805,39.69411,43.125904
0,2820,38.975956,42.53836
0,2835,38.27268,41.947803
0,2850,37.584095,41.35538
0,2865,36.910015,40.762154
0,2880,36.250233,40.16908
0,2895,35.604527,39.577053
0,2910,34.972523,38.986877
0,2925,34.354137,38.39928
0,2940,33.749317,37.814938
0,2955,33.15805,37.234463
0,2970,36.20387,36.676483
0,2985,63.41803,37.065636
0,3000,71.44768,38.726658
0,3015,73.86572,40.774517
0,3030,74.10629,42.766163
0,3045,73.40358,44.549564
0,3060,72.30589,46.094433
0,3075,71.04527,47.413033
0,3090,69.726,48.527924
0,3105,68.39778,49.461674
0,3120,67.08175,50.234123
0,3135,65.78489,50.862133
0,3150,64.50992,51.35995
0,3165,63.25991,51.739925
0,3180,62.03604,52.01304
0,3195,60.838802,52.18917
0,3210,59.66834,52.27731
0,3225,58.524567,52.285656
0,3240,57.40726,52.221745
0,3255,56.31609,52.09249
0,3270,55.250664,51.90427
0,3285,54.210537,51.662945
0,3300,53.195248,51.373917
0,3315,52.203728,51.04216
0,3330,51.23325,50.672165
0,3345,50.28424,50.267982
0,3360,49.356583,49.833397
0,3375,48.44999,49.371902
0,3390,47.561855,48.886715
0,3405,46.689003,48.380577
0,3420,45.832546,47.855953
0,3435,44.99243,47.315163
0,3450,44.168537,46.760376
0,3465,43.360725,46.193604
0,3480,42.568855,45.616707
0,3495,41.792774,45.031414
0,3510,41.032322,44.439304
0,3525,40.287334,43.841854
0,3540,39.557636,43.240414
0,3555,38.84304,42.636223
0,3570,38.143364,42.030434
0,3585,37.4584,41.42409
0,3600,36.787952,40.81816
0,3615,36.13179,40.213528
0,3630,35.489536,39.610985
0,3645,34.8611,39.01126
0,3660,34.24642,38.415028
0,3675,33.6455,37.822895
0,3690,36.68253,37.253494
0,3705,63.88915,37.63151
0,3720,71.910835,39.281696
0,3735,74.3208,41.31902
0,3750,74.55353,43.300377
0,3765,73.84301,45.07374
0,3780,72.73764,46.60879
0,3795,71.46946,47.91779
0,3810,70.142746,49.023293
0,3825,68.8072,49.947853
0,3840,67.4839,50.711308
0,3855,66.17937,51.330498
0,3870,64.897026,51.819645
0,3885,63.639793,52.1911
0,3900,62.40883,52.455845
0,3915,61.20462,52.623764
0,3930,60.027313,52.703835
0,3945,58.876827,52.70426
0,3960,57.752922,52.632572
0,3975,56.655273,52.49568
0,3990,55.583485,52.299965
0,4005,54.537113,52.051273
0,4020,53.515694,51.75502
0,4035,52.518158,51.416164
0,4050,51.54177,51.0392
0,4065,50.586964,50.628178
0,4080,49.65361,50.18687
0,4095,48.741432,49.718784
0,4110,47.847805,49.22712
0,4125,46.969566,48.714622
0,4140,46.107822,48.183758
0,4155,45.262527,47.63684
0,4170,44.43354,47.07604
0,4185,43.62073,46.50336
0,4200,42.823956,45.920666
0,4215,42.04306,45.329678
0,4230,41.277885,44.73198
0,4245,40.528263,44.129044
0,4260,39.794014,43.522213
0,4275,39.074955,42.91274
0,4290,38.37089,42.301758
0,4305,37.68163,41.690323
0,4320,37.00696,41.079395
0,4335,36.34666,40.469852
0,4350,35.70034,39.862495
0,4365,35.06792,39.258045
0,4380,34.449333,38.65717
0,4395,33.84457,38.060482
0,4410,36.878014,37.48661
0,4425,64.081314,37.860268
0,4440,72.09969,39.506218
0,4455,74.5067,41.539394
0,4470,74.73629,43.516697
0,4485,74.02265,45.286095
0,4500,72.9142,46.817276
0,4515,71.64297,48.122482
0,4530,70.31325,49.22427
0,4545,68.97473,50.145195
0,4560,67.648506,50.905087
0,4575,66.340904,51.520775
0,4590,65.05562,52.00648
0,4605,63.795498,52.374557
0,4620,62.56169,52.63598
0,4635,61.3547,52.800636
0,4650,60.17465,52.8775
0,4665,59.021465,52.87478
0,4680,57.894917,52.799995
0,4695,56.794666,52.66007
0,4710,55.720325,52.46136
0,4725,54.671444,52.209743
0,4740,53.647556,51.910606
0,4755,52.647602,51.56892
0,4770,51.668835,51.189175
0,4785,50.71169,50.77542
0,4800,49.77604,50.331432
0,4815,48.861607,49.86071
0,4830,47.965767,49.366455
0,4845,47.085358,48.851418
0,4860,46.221485,48.318054
0,4875,45.374084,47.768684
0,4890,44.543037,47.205475
0,4905,43.728207,46.63043
0,4920,42.929443,46.04541
0,4935,42.1466,45.452133
0,4950,41.37951,44.852192
0,4965,40.628002,44.24705
0,4980,39.891907,43.638058
0,4995,39.171036,43.02646
0,5010,38.465195,42.413395
0,5025,37.774185,41.799908
0,5040,37.0978,41.186966
0,5055,36.435818,40.575443
0,5070,35.787846,39.966145
0,5085,35.1538,39.359787
0,5100,34.53362,38.75704
0,5115,33.92729,38.158512
0,5130,36.959255,37.582832
0,5145,64.16117,37.954723
0,5160,72.178085,39.598965
0,5175,74.584625,41.63041
0,5190,74.81229,43.60611
0,5205,74.09734,45.373905
0,5220,72.987625,46.903507
0,5235,71.71514,48.207172
0,5250,70.38418,49.30745
0,5265,69.04445,50.22689
0,5280,67.71702,50.98533
0,5295,66.40817,51.599594
0,5310,65.12169,52.083897
0,5325,63.86039,52.450596
0,5340,62.625423,52.710667
0,5355,61.41729,52.873993
0,5370,60.23612,52.94955
0,5385,59.081837,52.945545
0,5400,57.9542,52.8695
0,5415,56.852886,52.728333
0,5430,55.7775,52.528408
0,5445,54.72759,52.275593
0,5460,53.702694,51.97528
0,5475,52.70174,51.63244
0,5490,51.722004,51.251556
0,5505,50.763897,50.83669
0,5520,49.827305,50.391605
0,5535,48.911945,49.919804
0,5550,48.01519,49.42449
0,5565,47.133896,48.908417
0,5580,46.269135,48.37403
0,5595,45.420876,47.823654
0,5610,44.588978,47.259453
0,5625,43.773315,46.683434
0,5640,42.973736,46.09746
0,5655,42.19009,45.503254
0,5670,41.42221,44.902397
0,5685,40.66993,44.296356
0,5700,39.933075,43.686478
0,5715,39.211456,43.074005
0,5730,38.50488,42.460083
0,5745,37.813152,41.845757
0,5760,37.13606,41.231987
0,5775,36.47338,40.61965
0,5790,35.824726,40.009556
0,5805,35.19001,39.402412
0,5820,34.56917,38.798897
0,5835,33.9622,38.19961
0,5850,36.99354,37.62319
0,5865,64.19505,37.994354
0,5880,72.21156,39.637867
0,5895,74.61626,41.6687
0,5910,74.8442,43.643703
0,5925,74.128845,45.41081
0,5940,73.01862,46.93975
0,5955,71.74563,48.242775
0,5970,70.414154,49.342426
0,5985,69.07391,50.261253
0,6000,67.745964,51.019093
0,6015,66.43666,51.632767
0,6030,65.14965,52.11649
0,6045,63.887875,52.482616
0,6060,62.652424,52.742126
0,6075,61.443813,52.904903
0,6090,60.26218,52.97992
0,6105,59.10744,52.975384
0,6120,57.979355,52.898815
0,6135,56.8776,52.757137
0,6150,55.801777,52.55671
0,6165,54.751442,52.3034
0,6180,53.726124,52.002598
0,6195,52.724766,51.65928
0,6210,51.744617,51.277927
0,6225,50.786114,50.8626
0,6240,49.84913,50.417057
0,6255,48.933388,49.94481
0,6270,48.036255,49.44906
0,6285,47.154583,48.932552
0,6300,46.289467,48.397743
0,6315,45.44084,47.846954
0,6330,44.608597,47.282345
0,6345,43.792583,46.70593
0,6360,42.992664,46.11956
0,6375,42.20868,45.52496
0,6390,41.44047,44.92372
0,6405,40.68787,44.317303
0,6420,39.950695,43.707058
0,6435,39.228764,43.094223
0,6450,38.52188,42.47994
0,6465,37.82985,41.86526
0,6480,37.152462,41.251144
0,6495,36.48949,40.638474
0,6510,35.84055,40.028046
0,6525,35.205555,39.420578
0,6540,34.58444,38.81674
0,6555,33.977196,38.21714
0,6570,37.008278,37.64041
0,6585,64.20956,38.011272
0,6600,72.22586,39.654484
0,6615,74.63032,41.68503
0,6630,74.85802,43.659748
0,6645,74.14243,45.42658
0,6660,73.03198,46.95525
0,6675,71.758766,48.258007
0,6690,70.42708,49.357395
0,6705,69.086624,50.275967
0,6720,67.75847,51.03355
0,6735,66.448906,51.646976
0,6750,65.16171,52.13046
0,6765,63.899723,52.496346
0,6780,62.664078,52.755623
0,6795,61.45527,52.918167
0,6810,60.273438,52.992954
0,6825,59.118504,52.988194
0,6840,57.990234,52.911407
0,6855,56.88829,52.769512
0,6870,55.812286,52.568874
0,6885,54.76177,52.315353
0,6900,53.736275,52.014347
0,6915,52.734737,51.67083
0,6930,51.75442,51.28928
0,6945,50.79575,50.873756
0,6960,49.8586,50.428024
0,6975,48.94269,49.95559
0,6990,48.04539,49.459652
0,7005,47.163574,48.942963
0,7020,46.298286,48.407974
0,7035,45.449516,47.857006
0,7050,44.61712,47.29222
0,7065,43.80096,46.715626
0,7080,43.000896,46.129086
0,7095,42.21677,45.534325
0,7110,41.44842,44.932922
0,7125,40.695683,44.32635
0,7140,39.958374,43.71595
0,7155,39.23631,43.10296
0,7170,38.529297,42.48853
0,7185,37.83714,41.873703
0,7200,37.159626,41.259445
0,7215,36.496548,40.646633
0,7230,35.847683,40.036068
0,7245,35.212814,39.428482
0,7260,34.591713,38.82454
0,7275,33.98414,38.224846
0,7290,33.389297,37.62994
0,7305,32.803585,37.0402
0,7320,32.22736,36.455822
0,7335,31.660755,35.877003
0,7350,31.103653,35.303932
0,7365,30.555922,34.73679
0,7380,30.017431,34.17573
0,7395,29.488056,33.62091
0,7410,28.96767,33.072453
0,7425,28.456148,32.530464
0,7440,27.953367,31.99504
0,7455,27.459204,31.466263
0,7470,26.973537,30.944199
0,7485,26.496246,30.428904
0,7500,26.027208,29.920418
0,7515,25.566305,29.41878
0,7530,25.113417,28.924006
0,7545,24.668293,28.436111
0,7560,24.229248,27.955063
0,7575,23.796358,27.480747
0,7590,23.369747,27.013065
0,7605,22.94933,26.55193
0,7620,22.535034,26.097261
0,7635,22.126808,25.648981
0,7650,21.7246,25.20702
0,7665,21.328346,24.771301
0,7680,20.937994,24.341757
0,7695,20.553486,23.918318
0,7710,20.174767,23.50092
0,7725,19.801783,23.089493
0,7740,19.434477,22.683973
0,7755,19.072796,22.284302
0,7770,18.716686,21.890411
0,7785,18.366093,21.502245
0,7800,18.020962,21.11974
0,7815,17.681238,20.742836
0,7830,17.346869,20.371477
0,7845,17.0178,20.005604
0,7860,16.693977,19.64516
0,7875,16.375345,19.290089
0,7890,16.061852,18.940332
0,7905,15.75344,18.595839
0,7920,15.450057,18.256552
