"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.0922503
0,6,1.0063375
0,9,2.9365673
0,12,5.693724
0,15,9.040912
0,18,12.726543
0,21,16.53189
0,24,20.28831
0,27,23.874575
0,30,27.210117
0,33,30.24706
0,36,32.96313
0,39,35.354244
0,42,37.42955
0,45,39.208252
0,48,40.715252
0,51,41.978203
0,54,43.02504
0,57,43.882603
0,60,44.57603
0,63,45.12824
0,66,45.55971
0,69,45.88848
0,72,46.130287
0,75,46.298717
0,78,46.40545
0,81,46.46044
0,84,46.472176
0,87,46.44782
0,90,46.393436
0,93,46.314125
0,96,46.214184
0,99,46.097206
0,102,45.9662
0,105,45.823696
0,108,45.67179
0,111,45.512245
0,114,45.346523
0,117,45.175842
0,120,45.001225
0,135,44.092983
0,150,43.155376
0,165,42.219944
0,180,41.300655
0,195,40.403408
0,210,39.530964
0,225,38.684586
0,240,37.864735
0,255,37.071392
0,270,36.304237
0,285,35.56275
0,300,34.846256
0,315,34.153988
0,330,33.485123
0,345,32.838783
0,360,32.213707
0,375,31.606398
0,390,31.01682
0,405,30.44459
0,420,29.88585
0,435,29.338226
0,450,28.80233
0,465,28.277802
0,480,27.76426
0,495,27.261328
0,510,26.768658
0,525,26.28591
0,540,25.812765
0,555,25.34892
0,570,24.894083
0,585,24.447977
0,600,24.01034
0,615,23.580921
0,630,23.159477
0,645,22.745783
0,660,22.33962
0,675,21.94078
0,690,21.549067
0,705,21.164288
0,720,20.786264
0,735,20.414824
0,750,20.0498
0,765,19.691042
0,780,19.338392
0,795,18.991713
0,810,18.650864
0,825,18.315716
0,840,17.986143
0,855,17.662027
0,870,17.34325
0,885,17.029707
0,900,16.72129
0,915,16.417898
0,930,16.119436
0,945,15.825811
0,960,15.536934
0,975,15.252718
0,990,14.973083
0,1005,14.6979475
0,1020,14.4272375
0,1035,14.160878
0,1050,13.898798
0,1065,13.64093
0,1080,13.387207
0,1095,13.137565
0,1110,12.891941
0,1125,12.650275
0,1140,12.412511
0,1155,12.178588
0,1170,11.948454
0,1185,11.722054
0,1200,11.499333
0,1215,11.280245
0,1230,11.064734
0,1245,10.8527565
0,1260,10.64426
0,1275,10.439201
0,1290,10.237532
0,1305,10.0392065
0,1320,9.844182
0,1335,9.652413
0,1350,9.46386
0,1365,9.278476
0,1380,9.096222
0,1395,8.917056
0,1410,8.740938
0,1425,8.567828
0,1440,8.397685
