"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.96415,13.760906,41.690624
0,6,42.53454,31.189306,60.344097
0,9,60.935852,47.722763,74.66828
0,12,76.73868,62.567966,86.61646
0,15,90.80254,75.78488,97.2578
0,18,103.79427,87.68714,107.14555
0,21,111.11324,95.69509,98.19628
0,24,99.59104,89.239944,77.06663
0,27,90.77713,81.59862,69.065636
0,30,84.863686,74.886925,64.41987
0,33,81.15091,69.62837,61.602364
0,36,78.850235,65.70589,59.77202
0,39,77.39434,62.833405,58.494522
0,42,76.42768,60.72868,57.53902
0,45,75.73949,59.16478,56.77746
0,48,75.20899,57.97416,56.13859
0,51,74.767784,57.039196,55.58112
0,54,74.37701,56.279415,55.080444
0,57,74.013954,55.64055,54.62085
0,60,73.66647,55.08623,54.192795
0,63,73.32847,54.592373,53.790363
0,66,72.99656,54.143253,53.40928
0,69,72.66825,53.728157,53.04594
0,72,72.341736,53.33931,52.69745
0,75,72.016136,52.971138,52.361713
0,78,71.691154,52.6197,52.037155
0,81,71.36682,52.282246,51.72254
0,84,71.04333,51.95693,51.41685
0,87,70.72048,51.64222,51.118996
0,90,70.39807,51.33668,50.82803
0,93,70.07603,51.039078,50.54319
0,96,69.75436,50.7484,50.263844
0,99,69.433205,50.463886,49.989502
0,102,69.112595,50.18491,49.719685
0,105,68.79254,49.910927,49.45396
0,108,68.473076,49.641495,49.191956
0,111,68.15421,49.376194,48.933353
0,114,67.83599,49.11465,48.677876
0,117,67.51844,48.856537,48.425293
0,120,67.2016,48.60155,48.17539
0,135,65.62948,47.365883,46.960487
0,150,64.08026,46.182346,45.79263
0,165,62.556976,45.03999,44.66298
0,180,61.06183,43.9323,43.56641
0,195,59.596264,42.85564,42.499866
0,210,58.161148,41.807777,41.461365
0,225,56.75696,40.786915,40.44936
0,240,55.383884,39.79165,39.462627
0,255,54.04186,38.821,38.50023
0,270,52.730637,37.874275,37.561466
0,285,51.449883,36.95069,36.64561
0,300,50.199116,36.049747,35.752125
0,315,48.97784,35.170734,34.880367
0,330,47.785526,34.313065,34.02976
0,345,46.62159,33.47617,33.199753
0,360,45.48547,32.659527,32.38983
0,375,44.376583,31.862642,31.599503
0,390,43.294334,31.085045,30.8283
0,405,42.238136,30.326279,30.075771
0,420,41.20741,29.585882,29.341461
0,435,40.201565,28.863428,28.624947
0,450,39.220036,28.158491,27.925804
0,465,38.262257,27.470646,27.243616
0,480,37.327667,26.799501,26.577991
0,495,36.415737,26.144648,25.928524
0,510,35.525925,25.505705,25.29484
0,525,34.657715,24.88229,24.676556
0,540,33.810596,24.274035,24.07331
0,555,32.984077,23.680578,23.484745
0,570,32.177666,23.101568,22.910507
0,585,31.390886,22.536663,22.35026
0,600,30.623272,21.985521,21.803667
0,615,29.874369,21.447819,21.270403
0,630,29.143726,20.923233,20.750149
0,645,28.43091,20.411451,20.242594
0,660,27.735495,19.912167,19.747437
0,675,27.057062,19.42508,19.264376
0,690,26.395203,18.949898,18.793121
0,705,25.749521,18.486332,18.333391
0,720,25.119629,18.034103,17.884907
0,735,24.505146,17.592943,17.4474
0,750,23.9057,17.162582,17.020603
0,765,23.320929,16.742758,16.604256
0,780,22.750477,16.333218,16.19811
0,795,22.194006,15.933715,15.801921
0,810,21.651173,15.544007,15.415446
0,825,21.121647,15.163855,15.038446
0,840,20.605108,14.793028,14.670696
0,855,20.101244,14.431301,14.311974
0,870,19.609745,14.078456,13.962057
0,885,19.13031,13.734272,13.620731
0,900,18.66265,13.398541,13.287789
0,915,18.206474,13.071058,12.963028
0,930,17.761505,12.751621,12.646246
0,945,17.32747,12.440036,12.33725
0,960,16.904102,12.136109,12.03585
0,975,16.491142,11.839653,11.741859
0,990,16.088333,11.550487,11.455098
0,1005,15.69543,11.268433,11.175389
0,1020,15.312189,10.993315,10.902561
0,1035,14.938375,10.724965,10.636444
0,1050,14.573756,10.463218,10.376875
0,1065,14.218109,10.207911,10.1236925
0,1080,13.871213,9.958886,9.87674
0,1095,13.532854,9.71599,9.635867
0,1110,13.202823,9.479074,9.400923
0,1125,12.880915,9.247989,9.171762
0,1140,12.566932,9.0225935,8.948243
0,1155,12.260678,8.802747,8.730227
0,1170,11.961966,8.588314,8.51758
0,1185,11.670608,8.379161,8.310169
0,1200,11.386424,8.1751585,8.107865
0,1215,11.109238,7.9761796,7.9105434
0,1230,10.838877,7.7821,7.7180805
0,1245,10.575174,7.5928006,7.530358
0,1260,10.3179655,7.4081626,7.347257
0,1275,10.06709,7.2280707,7.1686654
0,1290,9.822392,7.052414,6.9944715
0,1305,9.583721,6.8810825,6.824567
0,1320,9.350925,6.7139697,6.658846
0,1335,9.123862,6.550972,6.4972053
0,1350,8.90239,6.391987,6.339544
0,1365,8.68637,6.236916,6.1857643
0,1380,8.475668,6.0856624,6.03577
0,1395,8.270153,5.9381323,5.889468
0,1410,8.069696,5.7942333,5.746767
0,1425,7.8741736,5.6538763,5.6075783
0,1440,7.683463,5.516973,5.4718146
