"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,0,0,0
0,3,0,0
0,6,0,0
0,9,0,0
0,12,0,0
0,15,9.397E-42,1.4E-44
0,18,8.2309234E-38,1.29735E-40
0,21,1.6148759E-34,2.6525255E-37
0,24,2.5523511E-31,4.1390506E-34
0,27,3.5795967E-28,7.04957E-31
0,30,2.5703936E-25,6.4093764E-28
0,33,4.1311424E-23,1.1051695E-25
0,36,2.8672766E-21,7.797672E-24
0,39,2.3809368E-19,6.6627763E-22
0,42,2.4781147E-17,8.8209435E-20
0,45,1.5329698E-15,6.0321675E-18
0,48,4.5085775E-14,1.838137E-16
0,51,9.945262E-13,4.143426E-15
0,54,1.5185839E-11,6.2722885E-14
0,57,1.2108572E-10,4.7159265E-13
0,60,1.35271E-09,4.4888164E-12
0,63,1.8110871E-08,5.6375637E-11
0,66,2.285735E-07,7.2559503E-10
0,69,2.5930728E-06,8.564594E-09
0,72,2.6468162E-05,9.119665E-08
0,75,0.00024491776,8.797837E-07
0,78,0.0020701534,7.744394E-06
0,81,0.016080486,6.260595E-05
0,84,0.114839025,0.00046627002
0,87,0.73325866,0.0031605316
0,90,3.6219351,0.018063644
0,93,10.346215,0.07256303
0,96,17.716784,0.19341578
0,99,23.605558,0.3878336
0,102,28.01925,0.6517606
0,105,31.342028,0.9768353
0,108,33.89842,1.3534466
0,111,35.909943,1.7721261
0,114,37.52044,2.224181
0,117,38.824333,2.7019198
0,120,39.88575,3.1986918
0,135,42.819935,5.7994685
0,150,43.572773,8.336895
0,165,43.376785,10.659304
0,180,42.779507,12.73661
0,195,42.02326,14.581337
0,210,41.204533,16.216722
0,225,40.366615,17.665323
0,240,39.53333,18.94679
0,255,38.714653,20.077925
0,270,37.915333,21.073154
0,285,37.137714,21.945076
0,300,36.382915,22.70487
0,315,35.651367,23.362598
0,330,34.94308,23.927395
0,345,34.25779,24.407593
0,360,33.595036,24.810825
0,375,32.95424,25.144094
0,390,32.334732,25.413824
0,405,31.73578,25.625914
0,420,31.156622,25.785776
0,435,30.595825,25.898375
0,450,30.050432,25.968164
0,465,29.520597,25.99916
0,480,29.005909,25.99508
0,495,28.503761,25.959332
0,510,28.010706,25.89484
0,525,27.527512,25.804222
0,540,27.053932,25.689917
0,555,26.58964,25.554192
0,570,26.134325,25.399137
0,585,25.687687,25.22668
0,600,25.249443,25.038597
0,615,24.819326,24.836515
0,630,24.397083,24.621933
0,645,23.982468,24.396229
0,660,23.575254,24.160664
0,675,23.17522,23.916403
0,690,22.78216,23.664507
0,705,22.395872,23.40595
0,720,22.016172,23.141626
0,735,21.642862,22.872356
0,750,21.275602,22.598885
0,765,20.914366,22.32189
0,780,20.559156,22.041996
0,795,20.210054,21.759789
0,810,23.49092,21.493868
0,825,50.91518,22.168468
0,840,59.15692,24.10773
0,855,61.786224,26.427195
0,870,62.236362,28.684324
0,885,61.740536,30.727394
0,900,60.84672,32.52641
0,915,59.787567,34.09386
0,930,58.666477,35.45251
0,945,57.53347,36.62509
0,960,56.409813,37.63161
0,975,55.305244,38.489132
0,990,54.22443,39.212288
0,1005,53.16962,39.813847
0,1020,52.141865,40.30515
0,1035,51.141468,40.69639
0,1050,50.16499,40.996758
0,1065,49.211205,41.21443
0,1080,48.280827,41.356895
0,1095,47.373653,41.43106
0,1110,46.48937,41.443314
0,1125,45.6276,41.399555
