"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,21.047195
0,6,40.3903
0,9,55.862602
0,12,68.72286
0,15,80.080864
0,18,90.62587
0,21,95.11234
0,24,82.62461
0,27,74.400246
0,30,69.57728
0,33,66.89806
0,36,65.40843
0,39,64.54423
0,42,63.999954
0,45,63.617016
0,48,63.31383
0,51,63.04904
0,54,62.80307
0,57,62.565994
0,60,62.331966
0,63,62.097954
0,66,61.863255
0,69,61.628082
0,72,61.392353
0,75,61.155697
0,78,60.918015
0,81,60.679554
0,84,60.440548
0,87,60.201054
0,90,59.961075
0,93,59.720715
0,96,59.480106
0,99,59.239285
0,102,58.998463
0,105,58.75763
0,108,58.51691
0,111,58.276417
0,114,58.036114
0,117,57.796097
0,120,57.556396
0,135,56.363792
0,150,55.184433
0,165,54.02156
0,180,52.877106
0,195,51.7524
0,210,50.64826
0,225,49.565094
0,240,48.50312
0,255,47.462402
0,270,46.44287
0,285,45.444366
0,300,44.466606
0,315,43.509277
0,330,42.572056
0,345,41.65462
0,360,40.75662
0,375,39.877697
0,390,39.01748
0,405,38.1756
0,420,37.3517
0,435,36.545403
0,450,35.756374
0,465,34.984234
0,480,34.22864
0,495,33.48926
0,510,32.765747
0,525,32.057777
0,540,31.36502
0,555,30.687164
0,570,30.023895
0,585,29.374907
0,600,28.739897
0,615,28.118572
0,630,27.510641
0,645,26.915823
0,660,26.333838
0,675,25.764414
0,690,25.207287
0,705,24.662193
0,720,24.128878
0,735,23.60709
0,750,23.096584
0,765,22.59712
0,780,22.108463
0,795,21.630383
0,810,21.162651
0,825,20.70505
0,840,20.25736
0,855,19.81937
0,870,19.390875
0,885,18.971668
0,900,18.56155
0,915,18.160328
0,930,17.767809
0,945,17.383806
0,960,17.008137
0,975,16.640621
0,990,16.281084
0,1005,15.929352
0,1020,15.5852585
0,1035,15.248638
0,1050,14.91933
0,1065,14.597175
0,1080,14.28202
0,1095,13.973712
0,1110,13.672105
0,1125,13.377052
0,1140,13.088414
0,1155,12.806049
0,1170,12.529823
0,1185,12.259603
0,1200,11.995257
0,1215,11.73666
0,1230,11.483686
0,1245,11.236213
0,1260,10.994122
0,1275,10.757295
0,1290,10.525618
0,1305,10.29898
0,1320,10.0772705
0,1335,9.860383
0,1350,9.6482115
0,1365,9.440655
0,1380,9.237612
0,1395,9.038983
0,1410,8.844675
0,1425,8.654592
0,1440,8.468641
