"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.0588774,0.034924954,0.19025727
0,6,0.71651864,0.46832684,1.5187798
0,9,2.199313,1.5446898,3.6886492
0,12,4.4018283,3.2548091,6.4204454
0,15,7.1578307,5.498577,9.480536
0,18,10.270549,8.121578,12.647379
0,21,13.555462,10.957343,15.752947
0,24,16.860682,13.854691,18.680359
0,27,20.070173,16.68939,21.353745
0,30,23.100952,19.367466,23.729616
0,33,25.898502,21.823992,25.78996
0,36,28.431679,24.019615,27.535883
0,39,30.687279,25.935799,28.980871
0,42,32.665527,27.57011,30.147509
0,45,34.37743,28.932768,31.06513
0,48,35.840984,30.04269,31.765059
0,51,37.078053,30.923988,32.27837
0,54,38.11208,31.60314,32.63445
0,57,38.966637,32.10713,32.86016
0,60,39.664356,32.46202,32.979412
0,63,40.226242,32.69198,33.01298
0,66,40.671387,32.818836,32.97866
0,69,41.016876,32.86194,32.891445
0,72,41.277744,32.83803,32.76381
0,75,41.467064,32.761368,32.60599
0,78,41.59613,32.64392,32.426315
0,81,41.674644,32.49566,32.231483
0,84,41.710896,32.324776,32.026814
0,87,41.711918,32.137917,31.816483
0,90,41.68365,31.940401,31.603725
0,93,41.63111,31.736431,31.391008
0,96,41.558495,31.529284,31.180155
0,99,41.46934,31.321482,30.972492
0,102,41.366592,31.114931,30.768955
0,105,41.25272,30.911028,30.570166
0,108,41.12977,30.71077,30.376493
0,111,40.99945,30.51483,30.188116
0,114,40.863186,30.323637,30.00508
0,117,40.722145,30.137423,29.827322
0,120,40.577312,29.956274,29.654703
0,135,39.81928,29.122715,28.859398
0,150,39.03227,28.382578,28.145702
0,165,38.244267,27.710167,27.493076
0,180,37.467953,27.087456,26.884825
0,195,36.708572,26.501677,26.310059
0,210,35.96866,25.944897,25.762197
0,225,35.249466,25.412333,25.23728
0,240,34.551598,24.901033,24.732824
0,255,33.875225,24.40908,24.247166
0,270,33.22025,23.935114,23.779087
0,285,32.58637,23.478083,23.327618
0,300,31.973137,23.037106,22.89192
0,315,31.38001,22.611404,22.471243
0,330,30.806366,22.200264,22.064886
0,345,30.251534,21.803003,21.672186
0,360,29.714811,21.418978,21.292505
0,375,29.194492,21.04683,20.923843
0,390,28.688196,20.684376,20.564703
0,405,28.19613,20.331942,20.215626
0,420,27.717886,19.989372,19.876282
0,435,27.249762,19.653809,19.542337
0,450,26.790113,19.323526,19.214025
0,465,26.339426,18.999336,18.8919
0,480,25.897444,18.681248,18.575832
0,495,32.632336,23.875694,27.761055
0,510,48.184536,37.467655,41.739197
0,525,59.074883,46.759235,48.79905
0,540,63.97759,50.012733,50.43831
0,555,65.39988,50.038063,49.791447
0,570,65.237114,48.943233,48.513607
0,585,64.41679,47.630524,47.19382
0,600,63.346542,46.38697,45.98845
0,615,62.19213,45.263336,44.903934
0,630,61.018944,44.24207,43.912323
0,645,59.849144,43.293056,42.983883
0,660,58.694378,42.396114,42.10222
0,675,57.559917,41.538506,41.256424
0,690,56.44822,40.712257,40.439884
0,705,55.360535,39.912598,39.648674
0,720,54.297535,39.136642,38.880394
0,735,53.25951,38.38258,38.133507
0,750,52.246532,37.649197,37.406937
0,765,51.258495,36.935604,36.699886
0,780,50.295174,36.24109,36.011692
0,795,49.356255,35.56506,35.34179
0,810,48.44136,34.906982,34.68966
0,825,47.55006,34.266357,34.054817
0,840,46.681168,33.64217,33.43581
0,855,45.832664,33.03262,32.830856
0,870,45.0023,32.435787,32.238293
0,885,44.190495,31.852102,31.659073
0,900,43.397217,31.28177,31.0932
0,915,42.62224,30.724674,30.54051
0,930,41.865303,30.180635,30.00081
0,945,41.126118,29.649437,29.473833
0,960,40.400715,29.127962,28.954832
0,975,46.86135,34.12512,37.94717
0,990,62.156593,47.534187,51.74584
0,1005,72.79603,56.64738,58.62761
0,1020,77.44986,59.72256,60.088673
0,1035,78.62486,59.56983,59.26335
0,1050,78.208534,58.290943,57.79983
0,1065,77.13841,56.796467,56.299496
0,1080,75.82051,55.373203,54.914837
0,1095,74.41955,54.070663,53.651573
0,1110,73.001045,52.87122,52.482525
0,1125,71.59129,51.748337,51.381783
0,1140,70.20122,50.681416,50.331272
0,1155,68.83564,49.657013,49.3197
0,1170,67.49684,48.666927,48.340294
0,1185,66.18596,47.706257,47.388996
0,1200,64.90352,46.772003,46.46331
0,1215,63.649704,45.862267,45.561604
0,1230,62.42447,44.975742,44.68273
0,1245,61.227615,44.111477,43.825825
0,1260,60.05883,43.268696,42.99016
0,1275,58.91773,42.446754,42.175125
0,1290,57.803867,41.645077,41.38016
0,1305,56.716763,40.86313,40.604755
0,1320,55.65591,40.100418,39.848415
0,1335,54.62031,39.35613,39.109913
0,1350,53.607254,38.627884,38.386997
0,1365,52.616997,37.9159,37.680504
0,1380,51.64942,37.220284,36.99034
0,1395,50.70421,36.54084,36.316277
0,1410,49.78101,35.87732,35.658043
0,1425,48.879463,35.229454,35.01537
0,1440,47.997456,34.595665,34.385464
0,1455,54.307144,39.48468,43.271976
0,1470,69.46083,52.793232,56.971992
0,1485,79.962296,61.80834,63.756355
0,1500,84.48073,64.78701,65.1208
0,1515,85.52152,64.537865,64.19906
0,1530,84.972084,63.162792,62.640186
0,1545,83.77224,61.574883,61.04715
0,1560,82.327484,60.060394,59.57187
0,1575,80.802345,58.66852,58.219894
0,1590,79.26229,57.381626,56.964024
0,1605,77.733604,56.173172,55.778336
0,1620,76.227165,55.022537,54.644726
0,1635,74.74774,53.916245,53.551865
0,1650,73.29757,52.84605,52.492935
0,1665,71.87772,51.807003,51.46384
0,1680,70.488686,50.79608,50.462044
0,1695,69.13057,49.81133,49.485874
0,1710,67.80329,48.851414,48.534145
0,1725,66.5066,47.915337,47.605946
0,1740,65.24012,47.002293,46.700527
0,1755,64.00343,46.1116,45.817238
0,1770,62.79603,45.242638,44.95548
0,1785,61.617386,44.394848,44.114704
0,1800,60.466953,43.5677,43.29439
0,1815,59.34368,42.760345,42.49328
0,1830,58.244816,41.970375,41.709076
0,1845,57.170574,41.19797,40.9426
0,1860,56.12079,40.44321,40.193714
0,1875,55.095097,39.70587,39.46216
0,1890,54.093113,38.98567,38.747646
0,1905,53.114433,38.28231,38.04987
0,1920,52.157124,37.594353,37.366272
0,1935,58.39438,42.431335,46.20191
0,1950,73.47963,55.691193,59.853912
0,1965,83.914,64.658615,66.5903
0,1980,88.36483,67.58849,67.90615
0,1995,89.33853,67.29091,66.93591
