"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.058880363,0.034926757,0.19026622
0,6,0.71653134,0.468336,1.5188003
0,9,2.1993299,1.5447035,3.6886694
0,12,4.401848,3.2548263,6.420468
0,15,7.1578546,5.4985976,9.480564
0,18,10.270581,8.121605,12.647417
0,21,13.555508,10.957379,15.753001
0,24,16.860746,13.85474,18.680435
0,27,20.07026,16.689459,21.353846
0,30,23.101067,19.367558,23.729746
0,33,25.89865,21.824108,25.79012
0,36,28.431858,24.019758,27.536074
0,39,30.687492,25.93597,28.98109
0,42,32.665775,27.57031,30.147758
0,45,34.377712,28.932997,31.065409
0,48,35.841297,30.042948,31.76536
0,51,37.0784,30.924273,32.278698
0,54,38.112453,31.603447,32.634796
0,57,38.967033,32.107456,32.860523
0,60,39.664776,32.462368,32.979786
0,63,40.226685,32.69234,33.01337
0,66,40.67185,32.819214,32.97906
0,69,41.01735,32.862328,32.891853
0,72,41.278233,32.83843,32.76422
0,75,41.467564,32.761772,32.606407
0,78,41.596638,32.64433,32.426735
0,81,41.67516,32.49607,32.231903
0,84,41.711414,32.325188,32.02723
0,87,41.712437,32.138332,31.816895
0,90,41.684174,31.940815,31.604136
0,93,41.631634,31.736841,31.391415
0,96,41.559017,31.529692,31.180557
0,99,41.46986,31.321886,30.972889
0,102,41.36711,31.11533,30.769346
0,105,41.25323,30.91142,30.57055
0,108,41.13028,30.711157,30.376871
0,111,40.999954,30.515211,30.188488
0,114,40.86368,30.324013,30.005444
0,117,40.722637,30.13779,29.82768
0,120,40.577797,29.956635,29.655054
0,135,39.819725,29.123041,28.859713
0,150,39.032677,28.38287,28.14598
0,165,38.244633,27.710423,27.493322
0,180,37.468277,27.08768,26.88504
0,195,36.70886,26.501871,26.310244
0,210,35.968903,25.945063,25.762354
0,225,35.249676,25.41247,25.23741
0,240,34.551773,24.901148,24.73293
0,255,33.875366,24.40917,24.247248
0,270,33.220356,23.93518,23.779146
0,285,32.586445,23.478127,23.327654
0,300,31.973186,23.037128,22.891937
0,315,31.380032,22.61141,22.471241
0,330,30.80636,22.200249,22.064865
0,345,30.251503,21.80297,21.672148
0,360,29.714758,21.418928,21.29245
0,375,29.194418,21.046764,20.923773
0,390,28.688103,20.684298,20.564621
0,405,28.196012,20.331848,20.215525
0,420,27.717737,19.989256,19.876154
0,435,27.249601,19.653683,19.542212
0,450,26.789932,19.323383,19.213884
0,465,26.339226,18.99918,18.891743
0,480,25.89723,18.681082,18.575665
0,495,32.63213,23.875542,27.760906
0,510,48.18441,37.467564,41.73914
0,525,59.07491,46.759274,48.799133
0,540,63.97774,50.01288,50.43848
0,555,65.40009,50.038258,49.79165
0,570,65.23734,48.94343,48.513798
0,585,64.417,47.630695,47.19398
0,600,63.346714,46.3871,45.988567
0,615,62.19226,45.263424,44.90401
0,630,61.019024,44.242123,43.91236
0,645,59.849174,43.293064,42.983883
0,660,58.69436,42.396084,42.102173
0,675,57.559853,41.53844,41.25635
0,690,56.448105,40.71216,40.439774
0,705,55.36038,39.912464,39.648533
0,720,54.297337,39.13648,38.880222
0,735,53.259274,38.38239,38.133305
0,750,52.246258,37.64898,37.40671
0,765,51.258183,36.93536,36.69963
0,780,50.294827,36.24082,36.011417
0,795,49.355877,35.56477,35.34149
0,810,48.44095,34.90667,34.68934
0,825,47.549618,34.266026,34.054478
0,840,46.6807,33.64182,33.435455
0,855,45.83216,33.03224,32.830475
0,870,45.001766,32.43539,32.237873
0,885,44.189945,31.851692,31.658659
0,900,43.396645,31.281345,31.092772
0,915,42.621647,30.724236,30.540066
0,930,41.86469,30.180182,30.00035
0,945,41.125458,29.648947,29.473312
0,960,40.400047,29.127468,28.954329
0,975,46.8607,34.124638,37.946693
0,990,62.156017,47.533764,51.74545
0,1005,72.7956,56.647087,58.627365
0,1020,77.44956,59.72238,60.08852
0,1035,78.62463,59.5697,59.263226
0,1050,78.20831,58.29081,57.799698
0,1065,77.138176,56.79631,56.299324
0,1080,75.82024,55.37301,54.914627
0,1095,74.41923,54.070423,53.65132
0,1110,73.00068,52.870937,52.482235
0,1125,71.59087,51.748016,51.38145
0,1140,70.200745,50.681057,50.330902
0,1155,68.83512,49.65662,49.319298
0,1170,67.496284,48.666504,48.339855
0,1185,66.185356,47.7058,47.38853
0,1200,64.90288,46.77152,46.462814
0,1215,63.649025,45.861755,45.561085
0,1230,62.42375,44.975204,44.682186
0,1245,61.226864,44.110912,43.825253
0,1260,60.05805,43.26811,42.989567
0,1275,58.916912,42.446148,42.17451
0,1290,57.80302,41.644447,41.379528
0,1305,56.71589,40.862484,40.6041
0,1320,55.65501,40.09975,39.847744
0,1335,54.619392,39.355446,39.10923
0,1350,53.606304,38.627182,38.386288
0,1365,52.61603,37.915184,37.679787
0,1380,51.648438,37.219555,36.98961
0,1395,50.7032,36.5401,36.31553
0,1410,49.779987,35.876568,35.657284
0,1425,48.878426,35.22869,35.0146
0,1440,47.99642,34.594906,34.384705
0,1455,54.306103,39.48392,43.27122
0,1470,69.45986,52.79253,56.97133
