"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,1140,44.75962,41.28404
0,1155,43.940895,41.143818
0,1170,43.14057,40.96255
0,1185,42.359104,40.744335
0,1200,41.596386,40.492973
0,1215,40.85215,40.211998
0,1230,40.123596,39.904648
0,1245,39.407814,39.573685
0,1260,38.70583,39.221607
0,1275,38.017258,38.850758
0,1290,37.341442,38.46331
0,1305,36.67852,38.061226
0,1320,36.028435,37.646294
0,1335,35.391094,37.220272
0,1350,34.76639,36.784756
0,1365,34.15422,36.341217
0,1380,33.55447,35.891026
0,1395,32.967007,35.43543
0,1410,32.3917,34.97559
0,1425,31.828413,34.512566
0,1440,31.276993,34.047337
0,1455,30.737267,33.580814
0,1470,30.208908,33.113815
0,1485,29.690424,32.64707
0,1500,29.17957,32.18112
0,1515,28.67728,31.71639
0,1530,31.807013,31.271362
0,1545,59.095047,31.770367
0,1560,67.201836,33.53806
0,1575,69.697,35.689774
0,1590,70.0137,37.78271
0,1605,69.38631,39.664948
0,1620,68.362564,41.30633
0,1635,67.17409,42.719196
0,1650,65.92537,43.92615
0,1665,64.666275,44.949818
0,1680,63.418064,45.810097
0,1695,62.19048,46.523964
0,1710,60.987507,47.10596
0,1725,59.807224,47.568638
0,1740,58.651665,47.922962
0,1755,57.5217,48.178825
0,1770,56.417595,48.34524
0,1785,55.339344,48.430466
0,1800,54.2865,48.442062
0,1815,53.258343,48.386982
0,1830,52.254635,48.27159
0,1845,51.27497,48.10177
0,1860,50.318916,47.882935
0,1875,49.385426,47.620075
0,1890,48.47179,47.31769
0,1905,47.578465,46.979862
0,1920,46.70535,46.610382
0,1935,45.85219,46.212765
0,1950,45.016365,45.79024
0,1965,44.194775,45.345573
0,1980,43.38854,44.88125
0,1995,42.597595,44.399597
0,2010,41.821865,43.90281
0,2025,41.061237,43.392914
0,2040,40.315586,42.87179
0,2055,39.58477,42.341183
0,2070,38.86866,41.802692
0,2085,38.167107,41.257812
0,2100,37.47995,40.707912
0,2115,36.807022,40.15425
0,2130,36.148155,39.597992
0,2145,35.503166,39.040203
0,2160,34.871872,38.48187
0,2175,34.254063,37.92388
0,2190,33.64937,37.367065
0,2205,33.057728,36.812157
0,2220,32.479084,36.259842
0,2235,31.913116,35.71075
0,2250,34.980377,35.18343
0,2265,62.214024,35.602318
0,2280,70.26454,37.29218
0,2295,72.70308,39.368134
0,2310,72.96388,41.38717
0,2325,72.2812,43.19725
0,2340,71.203186,44.768158
0,2355,69.96196,46.112175
0,2370,68.66177,47.251892
0,2385,67.35235,48.209892
0,2400,66.05482,49.006046
0,2415,64.77774,49.65726
0,2430,63.52199,50.17787
0,2445,62.290733,50.580235
0,2460,61.085255,50.875317
0,2475,59.90607,51.07301
0,2490,58.753323,51.182304
0,2505,57.626938,51.21141
0,2520,56.52669,51.167866
0,2535,55.45226,51.058598
0,2550,54.403255,50.889988
0,2565,53.379246,50.6679
0,2580,52.379765,50.39775
0,2595,51.403755,50.08452
0,2610,50.448505,49.732693
0,2625,49.514423,49.346344
0,2640,48.601414,48.929253
0,2655,47.709183,48.484924
0,2670,46.835167,48.016575
0,2685,45.97615,47.526966
0,2700,45.13325,47.018555
0,2715,44.30645,46.493668
0,2730,43.495613,45.954487
0,2745,42.70061,45.403023
0,2760,41.921307,44.84114
0,2775,41.157555,44.270573
0,2790,40.4092,43.69292
0,2805,39.67607,43.10966
0,2820,38.95801,42.52214
0,2835,38.254833,41.931606
0,2850,37.56635,41.33921
0,2865,36.892372,40.746014
0,2880,36.232697,40.152977
0,2895,35.587105,39.560993
0,2910,34.955215,38.97086
0,2925,34.336945,38.383312
0,2940,33.732243,37.79902
0,2955,33.141098,37.2186
0,2970,36.186287,36.66068
0,2985,63.399376,37.0498
0,3000,71.43048,38.710766
0,3015,73.847534,40.758595
0,3030,74.088066,42.750202
0,3045,73.38517,44.533585
0,3060,72.287315,46.07842
0,3075,71.02653,47.396976
0,3090,69.7071,48.511818
0,3105,68.37874,49.445507
0,3120,67.06258,50.217896
0,3135,65.765594,50.84584
0,3150,64.490524,51.34359
0,3165,63.24043,51.7235
0,3180,62.01648,51.99654
0,3195,60.819176,52.172607
0,3210,59.648655,52.260674
0,3225,58.504845,52.26896
0,3240,57.387505,52.204983
0,3255,56.296314,52.075672
0,3270,55.230873,51.88739
0,3285,54.190746,51.64601
0,3300,53.175465,51.356937
0,3315,52.18396,51.025135
0,3330,51.213512,50.655098
0,3345,50.26453,50.250885
0,3360,49.33691,49.816265
0,3375,48.43037,49.354748
0,3390,47.542286,48.869537
0,3405,46.66951,48.363388
0,3420,45.81311,47.838757
0,3435,44.973064,47.297966
0,3450,44.149254,46.74318
0,3465,43.341526,46.176414
0,3480,42.549736,45.59953
0,3495,41.773746,45.014244
0,3510,41.013393,44.422153
0,3525,40.26851,43.824726
0,3540,39.538914,43.223312
0,3555,38.82443,42.619156
0,3570,38.124863,42.013405
0,3585,37.440018,41.407104
0,3600,36.769688,40.801224
0,3615,36.11365,40.196644
0,3630,35.47152,39.59416
0,3645,34.843212,38.9945
0,3660,34.22867,38.39833
0,3675,33.627876,37.806267
0,3690,36.664284,37.23693
0,3705,63.86988,37.614933
0,3720,71.89227,39.265076
0,3735,74.30209,41.302376
0,3750,74.53457,43.283737
0,3765,73.8239,45.057068
0,3780,72.71841,46.5921
0,3795,71.45011,47.901062
0,3810,70.12326,49.006523
0,3825,68.78758,49.931038
0,3840,67.46418,50.694443
0,3855,66.159515,51.313576
0,3870,64.87708,51.802666
0,3885,63.619778,52.17406
0,3900,62.388737,52.438747
0,3915,61.184475,52.60661
0,3930,60.007122,52.68662
0,3945,58.8566,52.68699
0,3960,57.732674,52.615246
0,3975,56.63501,52.478306
0,3990,55.56322,52.28254
0,4005,54.516857,52.033806
0,4020,53.49545,51.73751
0,4035,52.49794,51.39862
0,4050,51.521584,51.02162
0,4065,50.566814,50.610573
0,4080,49.633507,50.169247
0,4095,48.721382,49.70114
0,4110,47.82781,49.209465
0,4125,46.94965,48.69696
0,4140,46.087994,48.166096
0,4155,45.242764,47.619186
0,4170,44.41385,47.05839
0,4185,43.60113,46.485725
0,4200,42.80445,45.90305
0,4215,42.023655,45.31208
0,4230,41.258583,44.714413
0,4245,40.509068,44.111507
0,4260,39.774933,43.504715
0,4275,39.05599,42.89528
0,4290,38.352047,42.284348
0,4305,37.662907,41.672962
0,4320,36.988365,41.062088
0,4335,36.32819,40.452602
0,4350,35.682003,39.84531
0,4365,35.049717,39.240925
0,4380,34.431263,38.64012
0,4395,33.82664,38.04351
0,4410,36.859467,37.46971
0,4425,64.06196,37.843353
0,4440,72.08082,39.489258
0,4455,74.48764,41.52242
0,4470,74.71701,43.49974
0,4485,74.0033,45.269115
0,4500,72.8947,46.80027
0,4515,71.62334,48.10545
0,4530,70.29348,49.207203
0,4545,68.95484,50.128082
0,4560,67.62851,50.887924
0,4575,66.32081,51.503567
0,4590,65.03543,51.98922
0,4605,63.775238,52.35724
0,4620,62.541367,52.61861
0,4635,61.334316,52.78321
0,4650,60.15423,52.860023
0,4665,59.001015,52.857246
0,4680,57.874447,52.782413
0,4695,56.77419,52.64244
0,4710,55.699844,52.44369
0,4725,54.650974,52.19203
0,4740,53.627106,51.89286
0,4755,52.627155,51.55114
0,4770,51.648434,51.171368
0,4785,50.691326,50.75759
0,4800,49.75573,50.313583
0,4815,48.841343,49.842846
0,4830,47.9456,49.34858
0,4845,47.065258,48.83354
0,4860,46.201447,48.30018
0,4875,45.35413,47.750813
0,4890,44.523167,47.187607
0,4905,43.70843,46.61257
0,4920,42.909767,46.027573
0,4935,42.12702,45.434326
0,4950,41.36004,44.83442
0,4965,40.608646,44.229317
0,4980,39.872665,43.620365
0,4995,39.151913,43.008812
0,5010,38.446194,42.395794
0,5025,37.75531,41.782364
0,5040,37.079056,41.16948
0,5055,36.417202,40.55802
0,5070,35.769363,39.948788
0,5085,35.135456,39.3425
0,5100,34.51541,38.739826
0,5115,33.90923,38.141376
0,5130,36.94058,37.565777
0,5145,64.14161,37.937656
0,5160,72.15919,39.581852
0,5175,74.5648,41.61333
0,5190,74.79294,43.588993
0,5205,74.0779,45.356773
0,5220,72.96804,46.88636
0,5235,71.69541,48.19
0,5250,70.36431,49.290245
0,5265,69.02445,50.20965
0,5280,67.69691,50.96804
0,5295,66.38796,51.582256
0,5310,65.10139,52.06651
0,5325,63.84002,52.433155
0,5340,62.60499,52.693172
0,5355,61.3968,52.856445
0,5370,60.215595,52.931953
0,5385,59.06128,52.9279
0,5400,57.933628,52.851803
0,5415,56.83231,52.710594
0,5430,55.75692,52.510628
0,5445,54.707024,52.257774
0,5460,53.682144,51.957424
0,5475,52.681217,51.614555
0,5490,51.701515,51.233646
0,5505,50.743458,50.818756
0,5520,49.806915,50.373657
0,5535,48.891617,49.901844
0,5550,47.994934,49.406525
0,5565,47.1137,48.890446
0,5580,46.249027,48.356064
0,5595,45.40085,47.805695
0,5610,44.569042,47.24151
0,5625,43.75347,46.66551
0,5640,42.95399,46.07956
0,5655,42.17045,45.485382
0,5670,41.402676,44.884556
0,5685,40.65051,44.27855
0,5700,39.91377,43.668713
0,5715,39.19227,43.056286
0,5730,38.485817,42.442413
0,5745,37.794212,41.82814
0,5760,37.117252,41.21443
0,5775,36.454704,40.60216
0,5790,35.806183,39.99213
0,5805,35.171604,39.38506
0,5820,34.550907,38.781616
0,5835,33.944077,38.18241
0,5850,36.974808,37.60607
0,5865,64.17528,37.977222
0,5880,72.19238,39.620705
0,5895,74.59743,41.65149
0,5910,74.82483,43.626503
0,5925,74.109375,45.393616
0,5940,72.998985,46.922543
0,5955,71.725845,48.225544
0,5970,70.39423,49.325165
0,5985,69.05387,50.243954
0,6000,67.72583,51.001747
0,6015,66.41636,51.61537
0,6030,65.129295,52.099045
0,6045,63.86744,52.465122
0,6060,62.63193,52.72458
0,6075,61.42327,52.887302
0,6090,60.2416,52.96227
0,6105,59.08683,52.957684
0,6120,57.95873,52.88107
0,6135,56.856968,52.73934
0,6150,55.781147,52.538876
0,6165,54.730824,52.285526
0,6180,53.70553,51.98469
0,6195,52.704193,51.641342
0,6210,51.724083,51.259964
0,6225,50.765625,50.844612
0,6240,49.828697,50.39906
0,6255,48.913013,49.9268
0,6270,48.015945,49.43104
0,6285,47.13433,48.91453
0,6300,46.269306,48.379726
0,6315,45.42077,47.828945
0,6330,44.58861,47.264347
0,6345,43.772697,46.687946
0,6360,42.972874,46.1016
0,6375,42.188995,45.507034
0,6390,41.420895,44.905827
0,6405,40.668407,44.299446
0,6420,39.931347,43.68924
0,6435,39.209538,43.076454
0,6450,38.502777,42.462223
0,6465,37.810875,41.847603
0,6480,37.133617,41.23355
0,6495,36.47078,40.620945
0,6510,35.82197,40.010582
0,6525,35.187115,39.403187
0,6540,34.56614,38.799423
0,6555,33.959038,38.199905
0,6570,36.989513,37.623253
0,6585,64.189926,37.994102
0,6600,72.20686,39.637283
0,6615,74.611206,41.6678
0,6630,74.8387,43.642517
0,6645,74.122955,45.409344
0,6660,73.01232,46.938004
0,6675,71.73897,48.24074
0,6690,70.407135,49.340103
0,6705,69.06655,50.258636
0,6720,67.7383,51.01618
0,6735,66.428635,51.62956
0,6750,65.14135,52.112988
0,6765,63.879288,52.478825
0,6780,62.643574,52.73805
0,6795,61.43472,52.900543
0,6810,60.25285,52.975285
0,6825,59.09789,52.970474
0,6840,57.9696,52.893642
0,6855,56.867653,52.7517
0,6870,55.79165,52.55102
0,6885,54.741146,52.297466
0,6900,53.71567,51.996426
0,6915,52.71416,51.652878
0,6930,51.733887,51.271305
0,6945,50.775257,50.85576
0,6960,49.83816,50.410015
0,6975,48.922314,49.93757
0,6990,48.025093,49.441628
0,7005,47.143345,48.924934
0,7020,46.278137,48.38995
0,7035,45.42945,47.838993
0,7050,44.59714,47.274223
0,7065,43.78108,46.697647
0,7080,42.981113,46.11113
0,7095,42.19709,45.51639
0,7110,41.428852,44.915024
0,7125,40.676224,44.308487
0,7140,39.939034,43.69813
0,7155,39.21709,43.085194
0,7170,38.5102,42.470814
0,7185,37.81817,41.856045
0,7200,37.140785,41.241848
0,7215,36.477837,40.629097
0,7230,35.829113,40.0186
0,7245,35.19438,39.411087
0,7260,34.573418,38.807224
0,7275,33.965996,38.207607
0,7290,33.37136,37.61279
0,7305,32.785774,37.02314
0,7320,32.209698,36.438854
0,7335,31.643236,35.86013
0,7350,31.086279,35.28716
0,7365,30.5387,34.720116
0,7380,30.000362,34.159164
0,7395,29.471138,33.604446
0,7410,28.950905,33.056095
0,7425,28.439537,32.514217
0,7440,27.93691,31.978903
0,7455,27.442904,31.45024
0,7470,26.957394,30.92829
0,7485,26.48026,30.413109
0,7500,26.011381,29.904743
0,7515,25.550634,29.403221
0,7530,25.097893,28.90857
0,7545,24.652893,28.420797
0,7560,24.214025,27.939869
0,7575,23.781311,27.465677
0,7590,23.354849,26.99812
0,7605,22.934576,26.53711
0,7620,22.52044,26.082567
0,7635,22.11238,25.634418
0,7650,21.710325,25.192585
0,7665,21.31423,24.756996
0,7680,20.924038,24.327583
0,7695,20.539688,23.904276
0,7710,20.161129,23.48701
0,7725,19.788301,23.075716
0,7740,19.421152,22.67033
0,7755,19.059628,22.270792
0,7770,18.703674,21.877037
0,7785,18.353235,21.489004
0,7800,18.008259,21.106634
0,7815,17.66869,20.729866
0,7830,17.334473,20.35864
0,7845,17.005556,19.992903
0,7860,16.681885,19.632593
0,7875,16.363403,19.277657
0,7890,16.050058,18.928038
0,7905,15.741796,18.583677
0,7920,15.4385605,18.244526
