"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,1267.2,0.00069753354,0.0034531937,0.0005443234,0.00054597994,0.0025119516,0.0051711774
0,1281.6,0.00069201895,0.0034323186,0.00053988467,0.0005415118,0.0024899128,0.0051283883
0,1296,0.0006865861,0.0034114842,0.00053551706,0.000537116,0.0024682952,0.005086313
0,1310.4,0.00068123214,0.003390695,0.00053121813,0.00053279,0.002447082,0.0050449255
0,1324.8,0.0006759544,0.0033699549,0.0005269854,0.0005285312,0.0024262567,0.0050041988
0,1339.2,0.0006707504,0.003349268,0.00052281655,0.00052433735,0.002405805,0.0049641104
0,1353.6,0.00066561776,0.0033286384,0.0005187095,0.0005202061,0.0023857132,0.0049246377
0,1368,0.0006605542,0.003308069,0.000514662,0.00051613536,0.0023659675,0.004885759
0,1382.4,0.0006555576,0.0032875633,0.00051067217,0.00051212305,0.0023465538,0.0048474544
0,1396.8,0.0006506258,0.0032671248,0.00050673797,0.0005081672,0.0023274599,0.0048097023
0,1411.2,0.00064575684,0.0032467563,0.0005028575,0.0005042659,0.0023086728,0.0047724834
0,1425.6,0.0006409487,0.003226461,0.00049902906,0.00050041714,0.002290181,0.004735778
0,1440,0.0006361995,0.003206241,0.0004952509,0.00049661944,0.0022719742,0.004699572
0,1500,0.00061701617,0.003122876,0.0004800252,0.00048131894,0.0021990004,0.0045538186
0,1560,0.000598701,0.003041006,0.00046553338,0.00046676162,0.0021300765,0.0044153077
0,1620,0.00058116135,0.002960746,0.00045169183,0.00045286183,0.0020646758,0.0042831833
0,1680,0.000564335,0.0028821595,0.0004384446,0.00043956263,0.0020024488,0.0041568787
