"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.05887674,0.03492452,0.19025403
0,6,0.7164926,0.4683092,1.5187167
0,9,2.199223,1.5446241,3.6884882
0,12,4.401647,3.2546692,6.4201694
0,15,7.1575375,5.498342,9.480134
0,18,10.27013,8.121233,12.646844
0,21,13.554909,10.956878,15.752279
0,24,16.85999,13.854101,18.67956
0,27,20.069336,16.688675,21.352816
0,30,23.09997,19.366625,23.728563
0,33,25.897377,21.823025,25.788786
0,36,28.43041,24.018528,27.534595
0,39,30.685871,25.934593,28.979475
0,42,32.663986,27.568794,30.146011
0,45,34.37576,28.931347,31.06354
0,48,35.839184,30.041172,31.76338
0,51,37.076138,30.92238,32.276615
0,54,38.110054,31.601446,32.632618
0,57,38.964504,32.10536,32.858265
0,60,39.662125,32.460182,32.977455
0,63,40.22392,32.69007,33.010975
0,66,40.668983,32.816875,32.976604
0,69,41.014393,32.85992,32.889347
0,72,41.275192,32.83597,32.761673
0,75,41.464447,32.759266,32.603825
0,78,41.593452,32.64178,32.424118
0,81,41.671913,32.49349,32.229263
0,84,41.708115,32.322575,32.02457
0,87,41.70909,32.135693,31.814219
0,90,41.680786,31.938158,31.601448
0,93,41.62821,31.734169,31.388716
0,96,41.55556,31.527004,31.17785
0,99,41.466377,31.31919,30.970179
0,102,41.3636,31.112625,30.766632
0,105,41.249702,30.908712,30.567835
0,108,41.12673,30.708447,30.374155
0,111,40.99639,30.512499,30.185774
0,114,40.860107,30.321299,30.002731
0,117,40.71905,30.13508,29.82497
0,120,40.574203,29.953926,29.652348
0,135,39.816113,29.12035,28.857029
0,150,39.029064,28.380203,28.143324
0,165,38.241035,27.707785,27.490692
0,180,37.4647,27.085068,26.882435
0,195,36.705307,26.499283,26.307663
0,210,35.965378,25.942497,25.759796
0,225,35.246178,25.409927,25.234875
0,240,34.548298,24.898624,24.730413
0,255,33.87192,24.406668,24.244753
0,270,33.216938,23.9327,23.77667
0,285,32.583054,23.475664,23.3252
0,300,31.96982,23.034685,22.8895
0,315,31.37669,22.608986,22.468822
0,330,30.803045,22.197844,22.062466
0,345,30.248213,21.800583,21.669765
0,360,29.71149,21.41656,21.290085
0,375,29.191174,21.04441,20.921425
0,390,28.68488,20.681961,20.562288
0,405,28.192818,20.329529,20.213213
0,420,27.71456,19.98695,19.873844
0,435,27.246452,19.651402,19.539927
0,450,26.78681,19.32112,19.211624
0,465,26.336128,18.99693,18.889502
0,480,25.89416,18.678856,18.573444
0,495,32.628765,23.873075,27.75827
0,510,48.180286,37.464436,41.735767
0,525,59.069954,46.755447,48.79509
0,540,63.97211,50.00853,50.43399
0,555,65.39402,50.033604,49.786926
0,570,65.23102,48.938644,48.508987
0,585,64.41056,47.625874,47.18916
0,600,63.340233,46.382298,45.983772
0,615,62.185783,45.25866,44.899258
0,630,61.012573,44.237396,43.90765
0,645,59.842766,43.288387,42.979218
0,660,58.687996,42.391453,42.09756
0,675,57.553543,41.53385,41.251774
0,690,56.44185,40.707615,40.435246
0,705,55.354176,39.907963,39.644043
0,720,54.291187,39.13202,38.875774
0,735,53.253178,38.37797,38.1289
0,750,52.240215,37.6446,37.402344
0,765,51.252197,36.93102,36.695305
0,780,50.288895,36.236523,36.00713
0,795,49.35,35.56051,35.337242
0,810,48.435127,34.902447,34.68513
0,825,47.54385,34.26184,34.05031
0,840,46.674988,33.63768,33.43133
0,855,45.826504,33.02814,32.82638
0,870,44.996166,32.431328,32.233833
0,885,44.18439,31.847668,31.654646
0,900,43.391144,31.277357,31.088808
0,915,42.61619,30.720284,30.536179
0,930,41.859295,30.17627,29.99647
0,945,41.120102,29.64507,29.469446
0,960,40.394768,29.123646,28.950523
0,975,46.855152,34.12059,37.942486
0,990,62.14974,47.52908,51.740524
