"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.0008104339
0,6,0.005907218
0,9,0.017864568
0,12,0.037956145
0,15,0.06664967
0,18,0.10397873
0,21,0.14977132
0,24,0.2037708
0,27,0.26569873
0,30,0.33528307
0,33,0.4122698
0,36,0.49642587
0,39,0.58753896
0,42,0.6854146
0,45,0.7898739
0,48,0.90075034
0,51,1.0178871
0,54,1.1411358
0,57,1.2703547
0,60,1.4054078
0,63,1.5461638
0,66,1.6924964
0,69,1.8442816
0,72,2.0014007
0,75,2.1637356
0,78,2.3311722
0,81,2.5035968
0,84,2.6808991
0,87,2.86297
0,90,3.0494921
0,93,3.2376611
0,96,3.4242134
0,99,3.6073098
0,102,3.7861414
0,105,3.9604664
0,108,4.1303105
0,111,4.2958083
0,114,4.457144
0,117,4.614499
0,120,4.768049
0,135,5.483331
0,150,6.1194787
0,165,6.684327
0,180,7.183761
0,195,7.6230116
0,210,8.0069
0,225,8.339806
0,240,8.625857
0,255,8.868953
0,270,9.072688
0,285,9.240391
0,300,9.375152
0,315,9.479842
0,330,9.557128
0,345,9.60947
0,360,9.639142
0,375,9.648238
0,390,9.6387005
0,405,9.612316
0,420,9.570743
0,435,9.515497
0,450,9.447996
0,465,9.369519
0,480,9.281269
0,495,9.184333
0,510,9.079721
0,525,8.968356
0,540,8.851089
0,555,8.728697
0,570,8.601898
0,585,8.471347
0,600,8.337644
0,615,8.201335
0,630,8.062922
0,645,7.9228616
0,660,7.781571
0,675,7.639428
0,690,7.4967794
0,705,7.353936
0,720,7.211182
0,735,7.068773
0,750,6.926939
0,765,6.7858887
0,780,6.6458087
0,795,6.506866
0,810,6.3692093
0,825,6.232972
0,840,6.09827
0,855,5.965207
0,870,5.833872
0,885,5.704344
0,900,5.5766907
0,915,5.450968
0,930,5.3272266
0,945,5.2055073
0,960,5.08584
0,975,4.9682546
0,990,4.8527694
0,1005,4.7393956
0,1020,4.6281447
0,1035,4.5190196
0,1050,4.4120183
0,1065,4.307137
0,1080,4.204367
0,1095,4.1036973
0,1110,4.0051136
0,1125,3.9085996
0,1140,3.8141358
0,1155,3.7217023
0,1170,3.6312754
0,1185,3.5428317
0,1200,3.456346
0,1215,3.3717902
0,1230,3.2891376
0,1245,3.2083592
0,1260,3.129425
0,1275,3.0523057
0,1290,2.9769702
0,1305,2.9033873
0,1320,2.831526
0,1335,2.761355
0,1350,2.692842
0,1365,2.6259558
0,1380,2.5606647
0,1395,2.4969368
0,1410,2.4347408
0,1425,2.3740454
0,1440,2.3148193
0,1455,2.2570324
0,1470,2.2006495
0,1485,2.1456428
0,1500,2.0919845
0,1515,2.0396461
0,1530,1.988597
0,1545,1.9388082
0,1560,1.8902508
0,1575,1.8428967
0,1590,1.7967178
0,1605,1.7516878
0,1620,1.7077789
0,1635,1.664966
0,1650,1.6232225
0,1665,1.5825236
0,1680,1.5428444
0,1695,1.5041604
0,1710,1.4664482
0,1725,1.4296838
0,1740,1.3938448
0,1755,1.3589085
0,1770,1.3248532
0,1785,1.291657
0,1800,1.2592989
0,1815,1.2277586
0,1830,1.1970158
0,1845,1.1670508
0,1860,1.1378442
0,1875,1.1093776
0,1890,1.081632
0,1905,1.0545899
0,1920,1.0282334
0,1935,1.0025454
0,1950,0.9775095
0,1965,0.9531087
0,1980,0.92932767
0,1995,0.9061503
0,2010,0.8835616
0,2025,0.8615466
0,2040,0.8400908
0,2055,0.8191802
0,2070,0.79880065
0,2085,0.7789391
0,2100,0.759582
0,2115,0.74071676
0,2130,0.72233075
0,2145,0.7044118
0,2160,0.68694806
0,2175,0.6699277
0,2190,0.65333986
0,2205,0.63717294
0,2220,0.6214166
0,2235,0.60606015
0,2250,0.5910934
0,2265,0.57650644
0,2280,0.5622894
0,2295,0.548433
0,2310,0.5349278
0,2325,0.521765
0,2340,0.50893563
0,2355,0.49643132
0,2370,0.48424357
0,2385,0.47236437
0,2400,0.4607858
0,2415,0.44950002
0,2430,0.43849975
0,2445,0.4277774
0,2460,0.4173261
0,2475,0.40713865
0,2490,0.39720842
0,2505,0.38752878
0,2520,0.37809324
0,2535,0.36889568
0,2550,0.3599298
0,2565,0.35118982
0,2580,0.3426698
0,2595,0.33436427
0,2610,0.32626754
0,2625,0.31837434
0,2640,0.3106795
0,2655,0.3031778
0,2670,0.29586446
0,2685,0.28873447
0,2700,0.28178325
0,2715,0.27500618
0,2730,0.2683988
0,2745,0.26195678
0,2760,0.25567582
0,2775,0.2495519
0,2790,0.2435809
0,2805,0.237759
0,2820,0.23208226
0,2835,0.22654709
0,2850,0.22114982
0,2865,0.21588689
0,2880,0.21075496
