"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,0,0,0
0,3,0,0
0,6,0,0
0,9,0,0
0,12,0,0
0,15,9.394E-42,1.4E-44
0,18,8.22841E-38,1.29696E-40
0,21,1.6533666E-34,2.7111796E-37
0,24,2.1539563E-31,3.4185187E-34
0,27,3.5901E-28,7.167207E-31
0,30,2.6876309E-25,6.7993377E-28
0,33,3.0932905E-23,8.110267E-26
0,36,3.428268E-21,9.218109E-24
0,39,2.0365608E-19,5.6116076E-22
0,42,4.105651E-17,1.5365944E-19
0,45,1.9314886E-15,7.561514E-18
0,48,4.551653E-14,1.8574413E-16
0,51,9.533565E-13,3.93713E-15
0,54,9.075137E-12,3.5665274E-14
0,57,1.00167416E-10,3.4188331E-13
0,60,1.3172395E-09,4.1203937E-12
0,63,1.8052186E-08,5.5587146E-11
0,66,2.2855653E-07,7.24446E-10
0,69,2.594083E-06,8.5673895E-09
0,72,2.6462341E-05,9.11854E-08
0,75,0.00024480178,8.7935655E-07
0,78,0.0020691447,7.739935E-06
0,81,0.016073318,6.257152E-05
0,84,0.11479482,0.00046604124
0,87,0.7330751,0.003159345
0,90,3.6215653,0.018060202
0,93,10.345082,0.07255346
0,96,17.715086,0.19339311
0,99,23.60329,0.3877927
0,102,28.01683,0.6516954
0,105,31.339468,0.9767418
0,108,33.895664,1.3533204
0,111,35.906994,1.7719659
0,114,37.517536,2.223986
0,117,38.82136,2.7016864
0,120,39.882477,3.198419
0,135,42.816006,5.7989993
0,150,43.568558,8.336199
0,165,43.372257,10.658371
0,180,42.77468,12.735437
0,195,42.018154,14.579924
0,210,41.199173,16.21507
0,225,40.360996,17.663435
0,240,39.52747,18.94467
0,255,38.70857,20.075571
0,270,37.90903,21.070572
0,285,37.13121,21.942266
0,300,36.37622,22.70184
0,315,35.644493,23.359352
0,330,34.93604,23.923935
0,345,34.250587,24.403925
0,360,33.587685,24.806957
0,375,32.94675,25.140028
0,390,32.327114,25.409567
0,405,31.72804,25.62147
0,420,31.148767,25.781153
0,435,30.587862,25.893578
0,450,30.04237,25.9632
0,465,29.512445,25.994034
0,480,28.997671,25.989798
0,495,28.495438,25.953897
0,510,28.002304,25.889261
0,525,27.519043,25.798502
0,540,27.045403,25.684063
0,555,26.581059,25.54821
0,570,26.125694,25.393036
0,585,25.679012,25.220465
0,600,25.24073,25.032272
0,615,24.810581,24.830088
0,630,24.388308,24.615408
0,645,23.973671,24.38961
0,660,23.566439,24.15396
0,675,23.166391,23.909613
0,690,22.77332,23.657639
0,705,22.387028,23.399008
0,720,22.007324,23.134619
0,735,21.634016,22.865286
0,750,21.266764,22.591759
0,765,20.905537,22.314709
0,780,20.550339,22.03477
0,795,20.201254,21.752518
0,810,23.481533,21.486553
0,825,50.904736,22.16104
0,840,59.14632,24.100157
0,855,61.77528,26.419466
0,870,62.225056,28.676434
0,885,61.728897,30.719334
0,900,60.834743,32.51817
0,915,59.775314,34.085438
0,930,58.653965,35.443897
0,945,57.520706,36.616287
0,960,56.396812,37.622612
0,975,55.29203,38.47994
0,990,54.21101,39.2029
0,1005,53.156017,39.80427
0,1020,52.128086,40.295383
0,1035,51.127544,40.686436
0,1050,50.15092,40.986626
0,1065,49.197002,41.20412
0,1080,48.266502,41.346413
0,1095,47.359222,41.42041
0,1110,46.474846,41.432507
0,1125,45.612988,41.388588
