"IndividualId","Time [min]","Organism|VenousBlood|Plasma|Levonorgestrel 1|Sum_LNG_species [µmol/l]","Organism|Fat|Levonorgestrel 1|Tissue [µmol/l]","Organism|Vagina|Levonorgestrel 1|Tissue [µmol/l]","Organism|Cervix|Levonorgestrel 1|Tissue [µmol/l]","Organism|Myometrium|Levonorgestrel 1|Tissue [µmol/l]","Organism|Endometrium|Levonorgestrel 1|Tissue [µmol/l]"
0,3060,0.0001370681,0.00034032765,0.0001016989,0.000101500984,0.00043408945,0.2878565
0,3120,0.00014020292,0.00035067595,0.000104074825,0.00010387725,0.0004445452,0.29215375
0,3180,0.00014333078,0.00036105054,0.000106445965,0.00010624878,0.00045498286,0.29640564
0,3240,0.00014645101,0.00037144736,0.00010881182,0.00010861506,0.0004654001,0.3006127
0,3300,0.00014956301,0.00038186257,0.00011117192,0.00011097561,0.00047579475,0.30477533
0,3360,0.00015266622,0.00039229245,0.00011352578,0.000113329974,0.0004861646,0.30889413
0,3420,0.00015576006,0.00040273345,0.00011587298,0.000115677714,0.0004965077,0.31296954
0,3480,0.000158844,0.00041318213,0.000118213095,0.000118018404,0.000506822,0.31700203
0,3540,0.00016191755,0.00042363524,0.00012054573,0.000120351644,0.00051710574,0.32099208
0,3600,0.0001649802,0.0004340896,0.00012287051,0.00012267705,0.0005273571,0.32494017
0,3660,0.00016803149,0.00044454215,0.00012518704,0.00012499426,0.0005375744,0.32884675
0,3720,0.00017107098,0.00045498996,0.00012749499,0.00012730292,0.000547756,0.33271226
0,3780,0.00017409824,0.0004654302,0.00012979402,0.00012960267,0.0005579003,0.33653718
0,3840,0.00017711287,0.00047586017,0.00013208382,0.00013189323,0.00056800584,0.3403219
0,3900,0.00018011448,0.0004862773,0.00013436406,0.00013417426,0.0005780712,0.3440669
0,3960,0.00018310272,0.00049667904,0.00013663448,0.00013644548,0.00058809505,0.34777257
0,4020,0.0001860772,0.00050706306,0.00013889479,0.00013870661,0.0005980761,0.35143936
0,4080,0.00018903763,0.000517427,0.00014114472,0.00014095739,0.000608013,0.35506767
0,4140,0.00019198368,0.0005277686,0.00014338401,0.00014319757,0.0006179047,0.35865793
0,4200,0.00019491502,0.00053808576,0.00014561243,0.00014542688,0.00062774995,0.36221057
0,4260,0.00019783135,0.00054837624,0.00014782973,0.0001476451,0.0006375477,0.365726
0,4320,0.00020073245,0.00055863836,0.00015003573,0.00014985203,0.000647297,0.36920458
0,4380,0.0002036174,0.00056886906,0.00015222974,0.00015204698,0.0006569948,0.37264508
0,4440,0.00020648458,0.00057906343,0.00015441052,0.00015422872,0.0006666358,0.37604493
0,4500,0.00020933755,0.0005892274,0.00015658072,0.00015639991,0.0006762313,0.3794133
0,4560,0.00021217494,0.0005993572,0.0001587393,0.00015855949,0.00068577664,0.38274777
0,4620,0.00021499614,0.00060945045,0.00016088581,0.00016070702,0.0006952699,0.3860478
0,4680,0.00021780084,0.0006195054,0.00016302001,0.00016284223,0.00070470996,0.3893134
0,4740,0.00022058882,0.00062952057,0.00016514171,0.00016496496,0.00071409595,0.39254487
0,4800,0.0002233599,0.0006394946,0.00016725076,0.00016707506,0.0007234272,0.39574254
0,4860,0.00022611392,0.0006494262,0.00016934705,0.00016917242,0.0007327031,0.3989067
0,4920,0.00022885072,0.000659314,0.00017143047,0.00017125689,0.0007419231,0.40203777
0,4980,0.00023157019,0.00066915696,0.00017350087,0.00017332837,0.0007510866,0.40513605
0,5040,0.00023427219,0.0006789539,0.00017555818,0.00017538677,0.0007601932,0.4082019
0,5100,0.00023695659,0.00068870373,0.0001776023,0.00017743197,0.0007692424,0.41123566
0,5160,0.0002396233,0.0006984055,0.00017963312,0.00017946391,0.0007782338,0.41423768
0,5220,0.00024227223,0.0007080582,0.0001816506,0.00018148248,0.00078716694,0.41720828
0,5280,0.0002449033,0.00071766094,0.00018365463,0.00018348763,0.0007960415,0.42014778
0,5340,0.00024751638,0.0007272129,0.00018564517,0.00018547928,0.00080485723,0.42305654
0,5400,0.00025011145,0.0007367131,0.00018762214,0.00018745738,0.0008136137,0.42593485
0,5460,0.00025268845,0.000746161,0.0001895855,0.00018942186,0.0008223107,0.42878303
0,5520,0.0002552473,0.0007555557,0.00019153519,0.00019137269,0.000830948,0.4316014
0,5580,0.0002577879,0.00076489657,0.00019347116,0.00019330981,0.0008395253,0.43439028
0,5640,0.0002603103,0.000774183,0.0001953934,0.00019523318,0.0008480425,0.43714997
0,5700,0.00026281443,0.00078341435,0.00019730185,0.00019714278,0.00085649936,0.4398808
0,5760,0.00026530024,0.0007925901,0.00019919651,0.00019903858,0.0008648958,0.44258302
0,5820,0.00026776668,0.00080170645,0.00020107655,0.00020091976,0.0008732282,0.44525537
0,5880,0.0002702125,0.0008107591,0.00020294101,0.00020278538,0.0008814923,0.44789624
0,5940,0.00027264218,0.00081976136,0.0002047933,0.00020463881,0.00088970293,0.45051286
0,6000,0.00027505422,0.00082870835,0.00020663226,0.00020647893,0.00089785527,0.4531032
0,6060,0.00027744815,0.00083759817,0.00020845755,0.00020830537,0.00090594747,0.45566684
0,6120,0.0002798238,0.00084642996,0.00021026903,0.000210118,0.0009139791,0.45820376
0,6180,0.00028218116,0.00085520325,0.00021206666,0.00021191679,0.00092194986,0.46071413
0,6240,0.0002845202,0.00086391764,0.00021385044,0.00021370171,0.0009298598,0.46319827
0,6300,0.00028684092,0.0008725728,0.00021562037,0.0002154728,0.0009377089,0.46565637
0,6360,0.00028914335,0.0008811686,0.00021737648,0.00021723006,0.00094549713,0.46808872
0,6420,0.00029142754,0.0008897047,0.00021911875,0.00021897348,0.00095322466,0.4704956
