"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,21.047804
0,6,40.39126
0,9,55.863785
0,12,68.72423
0,15,80.08243
0,18,90.62765
0,21,95.11409
0,24,82.626144
0,27,74.401764
0,30,69.57889
0,33,66.89979
0,36,65.41027
0,39,64.54616
0,42,64.001945
0,45,63.619064
0,48,63.315926
0,51,63.05117
0,54,62.80523
0,57,62.568184
0,60,62.334183
0,63,62.10019
0,66,61.865513
0,69,61.63036
0,72,61.39465
0,75,61.15801
0,78,60.920345
0,81,60.6819
0,84,60.44291
0,87,60.203426
0,90,59.963463
0,93,59.723118
0,96,59.482517
0,99,59.24171
0,102,59.0009
0,105,58.76008
0,108,58.51937
0,111,58.278885
0,114,58.038593
0,117,57.798588
0,120,57.5589
0,135,56.366337
0,150,55.18702
0,165,54.024185
0,180,52.879765
0,195,51.755085
0,210,50.650974
0,225,49.567837
0,240,48.505886
0,255,47.465187
0,270,46.44568
0,285,45.44719
0,300,44.46944
0,315,43.51213
0,330,42.57492
0,345,41.65749
0,360,40.7595
0,375,39.88058
0,390,39.020367
0,405,38.17849
0,420,37.354595
0,435,36.548298
0,450,35.759266
0,465,34.98712
0,480,34.23153
0,495,33.49214
0,510,32.768623
0,525,32.060642
0,540,31.367882
0,555,30.690016
0,570,30.026737
0,585,29.377737
0,600,28.742716
0,615,28.121378
0,630,27.513433
0,645,26.918602
0,660,26.336601
0,675,25.767162
0,690,25.210018
0,705,24.664907
0,720,24.131577
0,735,23.60977
0,750,23.099245
0,765,22.599764
0,780,22.111088
0,795,21.632988
0,810,21.165236
0,825,20.707615
0,840,20.259905
0,855,19.821894
0,870,19.393377
0,885,18.974148
0,900,18.564009
0,915,18.162766
0,930,17.770224
0,945,17.386198
0,960,17.010508
0,975,16.64297
0,990,16.28341
0,1005,15.931654
0,1020,15.587538
0,1035,15.250895
0,1050,14.921563
0,1065,14.599385
0,1080,14.284206
0,1095,13.975876
0,1110,13.674246
0,1125,13.37917
0,1140,13.090508
0,1155,12.808121
0,1170,12.531871
0,1185,12.261627
0,1200,11.997259
0,1215,11.738639
0,1230,11.4856415
0,1245,11.238146
0,1260,10.996032
0,1275,10.759182
0,1290,10.527482
0,1305,10.300821
0,1320,10.07909
0,1335,9.86218
0,1350,9.649986
0,1365,9.442408
0,1380,9.239343
0,1395,9.040692
0,1410,8.846362
0,1425,8.656258
0,1440,8.470286
