"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.09361046
0,6,1.0798117
0,9,3.2397144
0,12,6.394521
0,15,10.289142
0,18,14.636724
0,21,19.177597
0,24,23.704607
0,27,28.064047
0,30,32.149845
0,33,35.89554
0,36,39.26574
0,39,42.24851
0,42,44.850647
0,45,47.09181
0,48,48.999405
0,51,50.60489
0,54,51.941067
0,57,53.040234
0,60,53.93296
0,63,54.647392
0,66,55.208885
0,69,55.63993
0,72,55.960274
0,75,56.187042
0,78,56.335007
0,81,56.41681
0,84,56.44323
0,87,56.423416
0,90,56.365105
0,93,56.27483
0,96,56.158092
0,99,56.0195
0,102,55.862907
0,105,55.691544
0,108,55.508114
0,111,55.314873
0,114,55.113354
0,117,54.90437
0,120,54.689186
0,135,53.55809
0,150,52.392193
0,165,51.22965
0,180,50.086544
0,195,48.9702
0,210,47.88412
0,225,46.829975
0,240,45.808453
0,255,44.81965
0,270,43.86327
0,285,42.938755
0,300,42.045353
0,315,41.18219
0,330,40.34829
0,345,39.54263
0,360,38.764095
0,375,38.00849
0,390,37.273933
0,405,36.558826
0,420,35.86213
0,435,35.184135
0,450,34.52459
0,465,33.88315
0,480,33.259464
0,495,32.652054
0,510,32.05588
0,525,31.471956
0,540,30.900446
0,555,30.341244
0,570,29.794188
0,585,29.259108
0,600,28.735832
0,615,28.224184
0,630,27.723972
0,645,27.234997
0,660,26.757053
0,675,26.289928
0,690,25.83337
0,705,25.386555
0,720,24.946583
0,735,24.51381
0,750,24.088213
0,765,23.669622
0,780,23.25786
0,795,22.852762
0,810,22.454176
0,825,22.061954
0,840,21.675955
0,855,21.296043
0,870,20.922094
0,885,20.553986
0,900,20.191607
0,915,19.834845
0,930,19.483595
0,945,19.137758
0,960,18.797237
0,975,18.46194
0,990,18.13178
0,1005,17.806673
0,1020,17.486538
0,1035,17.171295
0,1050,16.86087
0,1065,16.555193
0,1080,16.25419
0,1095,15.9578
0,1110,15.665954
0,1125,15.378589
0,1140,15.095645
0,1155,14.817062
0,1170,14.542785
0,1185,14.272757
0,1200,14.006922
0,1215,13.745229
0,1230,13.487624
0,1245,13.23406
0,1260,12.984485
0,1275,12.73885
0,1290,12.497108
0,1305,12.259213
0,1320,12.025118
0,1335,11.794779
0,1350,11.568149
0,1365,11.345185
0,1380,11.125845
0,1395,10.910084
0,1410,10.69786
0,1425,10.489131
0,1440,10.283855
0,1455,10.081995
0,1470,9.883499
0,1485,9.6883335
0,1500,9.496457
0,1515,9.307833
0,1530,9.122421
0,1545,8.940181
0,1560,8.761072
0,1575,8.585056
0,1590,8.412093
0,1605,8.242146
0,1620,8.075174
0,1635,7.911141
0,1650,7.750008
0,1665,7.5917373
0,1680,7.4362907
0,1695,7.2836313
0,1710,7.133722
0,1725,6.9865246
0,1740,6.8420033
0,1755,6.7001204
0,1770,6.56084
0,1785,6.4241257
0,1800,6.2899413
0,1815,6.1582503
0,1830,6.0290174
0,1845,5.9022064
0,1860,5.777783
0,1875,5.6557117
0,1890,5.5359573
0,1905,5.418485
0,1920,5.303261
0,1935,5.1902504
0,1950,5.0794196
0,1965,4.9707355
0,1980,4.8641634
0,1995,4.759671
0,2010,4.6572256
0,2025,4.556794
0,2040,4.458344
0,2055,4.3618436
0,2070,4.267261
0,2085,4.174565
0,2100,4.083723
0,2115,3.9947062
0,2130,3.9074826
0,2145,3.8220222
0,2160,3.738295
0,2175,3.6562717
0,2190,3.5759225
0,2205,3.4972186
0,2220,3.4201312
0,2235,3.344632
0,2250,3.2706926
0,2265,3.1982858
0,2280,3.127384
0,2295,3.0579598
0,2310,2.989987
0,2325,2.9234388
0,2340,2.8582892
0,2355,2.7945127
0,2370,2.7320836
0,2385,2.670977
0,2400,2.6111684
0,2415,2.5526328
0,2430,2.495347
0,2445,2.4392865
0,2460,2.3844285
0,2475,2.3307498
0,2490,2.2782273
0,2505,2.2268393
0,2520,2.1765635
0,2535,2.127378
0,2550,2.0792615
0,2565,2.0321934
0,2580,1.9861524
0,2595,1.9411184
0,2610,1.8970712
0,2625,1.8539914
0,2640,1.8118591
0,2655,1.7706555
0,2670,1.7303617
0,2685,1.6909592
0,2700,1.6524299
0,2715,1.6147559
0,2730,1.5779196
0,2745,1.5419037
0,2760,1.5066915
0,2775,1.472266
0,2790,1.4386109
0,2805,1.4057102
0,2820,1.3735482
0,2835,1.3421091
0,2850,1.3113778
0,2865,1.2813394
0,2880,1.2519791
