"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.058877256,0.034924902,0.19025639
0,6,0.7165046,0.4683181,1.5187479
0,9,2.199269,1.5446594,3.6885784
0,12,4.4017515,3.2547522,6.420343
0,15,7.1577244,5.4984937,9.480411
0,18,10.27042,8.121472,12.64724
0,21,13.55532,10.957222,15.752805
0,24,16.860535,13.854562,18.680222
0,27,20.070026,16.689262,21.353619
0,30,23.100815,19.367344,23.729506
0,33,25.898378,21.82388,25.789867
0,36,28.43157,24.019518,27.535809
0,39,30.68719,25.935717,28.980816
0,42,32.665455,27.570045,30.14747
0,45,34.377377,28.932718,31.065111
0,48,35.840942,30.042658,31.76505
0,51,37.07803,30.923971,32.278378
0,54,38.11207,31.603136,32.634464
0,57,38.966633,32.107136,32.86018
0,60,39.66436,32.462036,32.979435
0,63,40.226254,32.691998,33.01301
0,66,40.671402,32.81886,32.978683
0,69,41.01689,32.861958,32.891468
0,72,41.277756,32.83805,32.76383
0,75,41.467075,32.761387,32.606003
0,78,41.596134,32.643932,32.42632
0,81,41.67464,32.495663,32.23148
0,84,41.710884,32.32477,32.0268
0,87,41.711895,32.137905,31.816456
0,90,41.68362,31.94038,31.603687
0,93,41.631065,31.7364,31.390959
0,96,41.55844,31.529242,31.180092
0,99,41.469273,31.321426,30.972418
0,102,41.36651,31.114862,30.768867
0,105,41.25262,30.910948,30.570065
0,108,41.129654,30.710676,30.376377
0,111,40.99932,30.514725,30.187988
0,114,40.863037,30.323517,30.004938
0,117,40.721985,30.13729,29.827166
0,120,40.577133,29.956127,29.654533
0,135,39.819016,29.1225,28.859161
0,150,39.03192,28.382298,28.145401
0,165,38.24384,27.709826,27.492714
0,180,37.46744,27.087055,26.884407
0,195,36.70799,26.50122,26.309584
0,210,35.968,25.94439,25.761673
0,225,35.24874,25.411774,25.236706
0,240,34.550804,24.900429,24.732204
0,255,33.87437,24.408432,24.246504
0,270,33.219337,23.934423,23.778383
0,285,32.5854,23.477352,23.326874
0,300,31.972116,23.036337,22.89114
0,315,31.378939,22.610601,22.470428
0,330,30.805246,22.199427,22.064037
0,345,30.250368,21.802134,21.671307
0,360,29.713604,21.41808,21.291595
0,375,29.193247,21.045904,20.922907
0,390,28.68691,20.683422,20.56374
0,405,28.194809,20.330963,20.214638
0,420,27.716526,19.988367,19.875265
0,435,27.248371,19.652782,19.54131
0,450,26.788694,19.322475,19.21297
0,465,26.33798,18.99827,18.890827
0,480,25.895971,18.680162,18.574741
0,495,32.63073,23.874508,27.75982
0,510,48.182877,37.466415,41.73796
0,525,59.073288,46.758057,48.797894
0,540,63.976032,50.0116,50.43718
0,555,65.39831,50.03692,49.79029
0,570,65.23548,48.94204,48.512394
0,585,64.41507,47.62926,47.19253
0,600,63.344734,46.38563,45.987083
0,615,62.190228,45.261917,44.902493
0,630,61.016956,44.24059,43.91084
0,645,59.847054,43.2915,42.98231
0,660,58.6922,42.394493,42.100582
0,675,57.557655,41.536823,41.25472
0,690,56.445873,40.710518,40.438126
0,705,55.358116,39.9108,39.646862
0,720,54.295044,39.134796,38.878532
0,735,53.256954,38.380688,38.131596
0,750,52.24391,37.647263,37.404984
0,765,51.255814,36.933624,36.69789
0,780,50.29244,36.23907,36.009663
0,795,49.35347,35.563007,35.33972
0,810,48.438526,34.904896,34.68756
0,825,47.547176,34.264236,34.052685
0,840,46.678265,33.64004,33.433655
0,855,45.829712,33.030453,32.828674
0,870,44.999306,32.43359,32.236084
0,885,44.18747,31.849886,31.656847
0,900,43.39416,31.279533,31.090956
0,915,42.619156,30.722418,30.538246
0,930,41.862194,30.17836,29.99853
0,945,41.122986,29.647146,29.471535
0,960,40.39756,29.125654,28.952518
0,975,46.858074,34.122715,37.94472
0,990,62.153267,47.53173,51.74339
0,1005,72.79277,56.64499,58.625244
0,1020,77.44665,59.720226,60.086346
0,1035,78.62165,59.567493,59.261005
0,1050,78.20527,58.28856,57.797432
0,1065,77.13507,56.794025,56.297028
0,1080,75.817085,55.37069,54.912296
0,1095,74.41604,54.068077,53.648968
0,1110,72.99745,52.86857,52.479855
0,1125,71.58761,51.745625,51.37905
0,1140,70.19746,50.678642,50.328484
0,1155,68.8318,49.654186,49.316856
0,1170,67.49294,48.664055,48.337402
0,1185,66.18199,47.703335,47.386063
0,1200,64.89949,46.769043,46.460335
0,1215,63.64562,45.859264,45.55859
0,1230,62.420334,44.972706,44.679684
0,1245,61.22343,44.108406,43.822742
0,1260,60.054604,43.265594,42.98705
0,1275,58.91346,42.443626,42.17199
0,1290,57.799564,41.641926,41.377003
0,1305,56.712425,40.859955,40.601574
0,1320,55.651543,40.09722,39.845215
0,1335,54.615917,39.352913,39.10669
0,1350,53.602833,38.624653,38.38376
0,1365,52.61256,37.912655,37.677258
0,1380,51.644966,37.217026,36.987083
0,1395,50.699738,36.537575,36.313007
0,1410,49.776527,35.874046,35.654766
0,1425,48.87497,35.226177,35.012085
0,1440,47.992947,34.592373,34.382183
0,1455,54.30253,39.481304,43.26856
0,1470,69.45617,52.789814,56.968586
0,1485,79.95773,61.805,63.753044
0,1500,84.47623,64.78374,65.11753
0,1515,85.51701,64.53459,64.195786
0,1530,84.96772,63.1597,62.637012
0,1545,83.76786,61.571747,61.043907
0,1560,82.32296,60.05708,59.568478
0,1575,80.79767,58.665047,58.216377
0,1590,79.2575,57.378056,56.96043
0,1605,77.72872,56.169544,55.774693
0,1620,76.2222,55.018867,54.64104
0,1635,74.742714,53.912533,53.548145
0,1650,73.29249,52.842308,52.48918
0,1665,71.87259,51.80323,51.460056
0,1680,70.4835,50.79228,50.45823
0,1695,69.12534,49.8075,49.482033
0,1710,67.79803,48.847557,48.53028
0,1725,66.5013,47.911457,47.602062
0,1740,65.234795,46.998394,46.696625
0,1755,63.998074,46.10768,45.813316
0,1770,62.79065,45.23871,44.951546
0,1785,61.611988,44.390903,44.110756
0,1800,60.461536,43.563744,43.290436
0,1815,59.338257,42.756386,42.48931
0,1830,58.23938,41.966408,41.705105
0,1845,57.165134,41.194004,40.938625
0,1860,56.11534,40.43924,40.18974
0,1875,55.089645,39.7019,39.458187
