"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.09687199
0,6,0.9707689
0,9,2.7114937
0,12,5.135997
0,15,8.056711
0,18,11.27488
0,21,14.614908
0,24,17.938715
0,27,21.144232
0,30,24.160616
0,33,26.942616
0,36,29.46552
0,39,31.719662
0,42,33.707382
0,45,35.440536
0,48,36.936634
0,51,38.21626
0,54,39.30117
0,57,40.21306
0,60,40.972733
0,63,41.59952
0,66,42.111004
0,69,42.52299
0,72,42.849503
0,75,43.102848
0,78,43.293743
0,81,43.43147
0,84,43.524044
0,87,43.57838
0,90,43.60039
0,93,43.595104
0,96,43.566814
0,99,43.519176
0,102,43.455322
0,105,43.377895
0,108,43.289112
0,111,43.19084
0,114,43.084682
0,117,42.972
0,120,42.853855
0,135,42.199257
0,150,41.493126
0,165,40.774517
0,180,40.06024
0,195,39.35831
0,210,38.672718
0,225,38.005486
0,240,37.35759
0,255,36.729412
0,270,36.120968
0,285,35.53202
0,300,34.96217
0,315,34.410908
0,330,33.877644
0,345,33.361725
0,360,32.86248
0,375,32.379158
0,390,31.908857
0,405,31.450653
0,420,31.00225
0,435,30.564156
0,450,30.136438
0,465,29.717491
0,480,29.303446
0,495,28.895636
0,510,28.494238
0,525,28.099264
0,540,27.710737
0,555,27.328661
0,570,26.953024
0,585,26.583801
0,600,26.220959
0,615,25.864452
0,630,25.51362
0,645,25.166702
0,660,24.824074
0,675,24.485645
0,690,24.15131
0,705,23.820961
0,720,23.494492
0,735,23.17181
0,750,22.852829
0,765,22.537466
0,780,22.225645
0,795,21.917294
0,810,21.612347
0,825,21.31074
0,840,21.012415
0,855,20.717318
0,870,20.425398
0,885,20.136608
0,900,19.850904
0,915,19.568247
0,930,19.288593
0,945,19.011911
0,960,18.738167
0,975,18.467327
0,990,18.199366
0,1005,17.934254
0,1020,17.671965
0,1035,17.41248
0,1050,17.155771
0,1065,16.901821
0,1080,16.650612
0,1095,16.40212
0,1110,16.156334
0,1125,15.913234
0,1140,15.672804
0,1155,15.435031
0,1170,15.1999
0,1185,14.967397
0,1200,14.737509
0,1215,14.510223
0,1230,14.285528
0,1245,14.063411
0,1260,13.84386
0,1275,13.6268635
0,1290,13.41241
0,1305,13.200487
0,1320,12.991085
0,1335,12.784191
0,1350,12.579795
0,1365,12.377884
0,1380,12.178448
0,1395,11.981472
0,1410,11.786948
0,1425,11.594861
0,1440,11.405201
0,1455,11.217956
0,1470,11.033109
0,1485,10.850648
0,1500,10.670561
0,1515,10.492836
0,1530,10.317459
0,1545,10.144415
0,1560,9.97369
0,1575,9.805268
0,1590,9.639137
0,1605,9.47528
0,1620,9.313681
0,1635,9.1543255
0,1650,8.997197
0,1665,8.842279
0,1680,8.689557
0,1695,8.539012
0,1710,8.390627
0,1725,8.244386
0,1740,8.100271
0,1755,7.9582644
0,1770,7.8183475
0,1785,7.6805034
0,1800,7.5447125
0,1815,7.4109573
0,1830,7.2792187
0,1845,7.1494775
0,1860,7.0217147
0,1875,6.895911
0,1890,6.772048
0,1905,6.6501045
0,1920,6.530062
0,1935,6.411901
0,1950,6.295601
0,1965,6.1811423
0,1980,6.068505
0,1995,5.9576683
0,2010,5.848613
0,2025,5.7413177
0,2040,5.6357636
0,2055,5.5319295
0,2070,5.4297957
0,2085,5.329341
0,2100,5.230546
0,2115,5.1333895
0,2130,5.037852
0,2145,4.9439125
0,2160,4.851551
0,2175,4.760748
0,2190,4.671482
0,2205,4.583734
0,2220,4.4974837
0,2235,4.4127107
0,2250,4.3293953
0,2265,4.247518
0,2280,4.1670585
0,2295,4.0879974
0,2310,4.010315
0,2325,3.9339924
0,2340,3.8590097
0,2355,3.785348
0,2370,3.7129881
0,2385,3.641911
0,2400,3.572098
0,2415,3.5035303
0,2430,3.4361894
0,2445,3.370057
0,2460,3.3051147
0,2475,3.2413445
0,2490,3.1787283
0,2505,3.1172485
0,2520,3.0568874
0,2535,2.9976275
0,2550,2.9394515
0,2565,2.8823423
0,2580,2.826283
0,2595,2.7712567
0,2610,2.717247
0,2625,2.6642373
0,2640,2.6122112
0,2655,2.561153
0,2670,2.5110466
0,2685,2.4618764
0,2700,2.4136267
0,2715,2.366282
0,2730,2.3198276
0,2745,2.2742484
0,2760,2.2295294
0,2775,2.185656
0,2790,2.1426141
0,2805,2.1003892
0,2820,2.0589674
0,2835,2.0183346
0,2850,1.9784772
0,2865,1.9393818
0,2880,1.9010352
