"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,0,0,0
0,3,0,0
0,6,0,0
0,9,0,0
0,12,0,0
0,15,9.396E-42,1.4E-44
0,18,8.2298326E-38,1.29718E-40
0,21,1.6536464E-34,2.711638E-37
0,24,2.1543273E-31,3.419106E-34
0,27,3.5906465E-28,7.1682957E-31
0,30,2.687987E-25,6.800235E-28
0,33,3.0936922E-23,8.1113143E-26
0,36,3.4287065E-21,9.219281E-24
0,39,2.0368172E-19,5.6123104E-22
0,42,4.106077E-17,1.5367526E-19
0,45,1.9316832E-15,7.56227E-18
0,48,4.5520984E-14,1.857622E-16
0,51,9.534492E-13,3.9375093E-15
0,54,9.076065E-12,3.566881E-14
0,57,1.0017874E-10,3.4192034E-13
0,60,1.3173945E-09,4.120868E-12
0,63,1.8054306E-08,5.5593637E-11
0,66,2.2858275E-07,7.245292E-10
0,69,2.5943725E-06,8.568349E-09
0,72,2.6465214E-05,9.119533E-08
0,75,0.00024482762,8.794498E-07
0,78,0.0020693575,7.740735E-06
0,81,0.016074928,6.257781E-05
0,84,0.11480599,0.00046608684
0,87,0.73314303,0.003159643
0,90,3.6218543,0.018061763
0,93,10.345629,0.07255855
0,96,17.715614,0.19340333
0,99,23.603716,0.38780832
0,102,28.017153,0.6517159
0,105,31.339708,0.976767
0,108,33.895874,1.3533491
0,111,35.907547,1.7720019
0,114,37.518127,2.2240217
0,117,38.82174,2.7017205
0,120,39.88273,3.1984527
0,135,42.816013,5.7990265
0,150,43.568493,8.336228
0,165,43.37224,10.658392
0,180,42.77473,12.7354555
0,195,42.018295,14.579946
0,210,41.1994,16.215103
0,225,40.361324,17.663485
0,240,39.52789,18.944738
0,255,38.709076,20.075666
0,270,37.90963,21.070696
0,285,37.13189,21.942425
0,300,36.37698,22.702032
0,315,35.64533,23.359581
0,330,34.936943,23.924204
0,345,34.25156,24.404236
0,360,33.588722,24.80731
0,375,32.94785,25.140425
0,390,32.328266,25.410007
0,405,31.729248,25.621956
0,420,31.150026,25.781683
0,435,30.589174,25.894152
0,450,30.043728,25.963818
0,465,29.513845,25.994698
0,480,28.999105,25.990505
0,495,28.496902,25.954647
0,510,28.003813,25.890053
0,525,27.520582,25.799335
0,540,27.046974,25.684938
0,555,26.582659,25.549126
0,570,26.127323,25.393988
0,585,25.680668,25.221455
0,600,25.242409,25.033297
0,615,24.812283,24.831144
0,630,24.390032,24.616497
0,645,23.975414,24.390732
0,660,23.5682,24.155111
0,675,23.168167,23.910795
0,690,22.775112,23.658846
0,705,22.388834,23.400244
0,720,22.009144,23.13588
0,735,21.635847,22.866573
0,750,21.268602,22.59307
0,765,20.907385,22.316044
0,780,20.552195,22.036125
0,795,20.203115,21.753897
0,810,23.483688,21.487955
0,825,50.90704,22.162483
0,840,59.147434,24.101631
0,855,61.776768,26.420984
0,870,62.22683,28.67794
0,885,61.730736,30.720839
0,900,60.83669,32.519684
0,915,59.77733,34.086967
0,930,58.65607,35.44545
0,945,57.522915,36.617867
0,960,56.399117,37.624226
0,975,55.29442,38.481586
0,990,54.213486,39.204586
0,1005,53.15857,39.805996
0,1020,52.130714,40.297153
0,1035,51.13022,40.68825
0,1050,50.15368,40.98848
0,1065,49.199825,41.206024
0,1080,48.269386,41.348362
0,1095,47.362156,41.422405
0,1110,46.47783,41.434547
0,1125,45.616016,41.390675
