"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,0,0,0
0,3,0,0
0,6,0,0
0,9,0,0
0,12,0,0
0,15,9.393E-42,1.4E-44
0,18,8.227964E-38,1.29689E-40
0,21,1.6143057E-34,2.6515892E-37
0,24,2.551445E-31,4.1375826E-34
0,27,3.5784229E-28,7.04726E-31
0,30,2.5696284E-25,6.407473E-28
0,33,4.1299475E-23,1.1048509E-25
0,36,2.8664526E-21,7.79544E-24
0,39,2.380261E-19,6.6608916E-22
0,42,2.4774751E-17,8.8186914E-20
0,45,1.5325922E-15,6.0306872E-18
0,48,4.5074835E-14,1.8376925E-16
0,51,9.942869E-13,4.142433E-15
0,54,1.5182168E-11,6.270781E-14
0,57,1.2105533E-10,4.71477E-13
0,60,1.3523458E-09,4.487643E-12
0,63,1.8105938E-08,5.6360406E-11
0,66,2.2851214E-07,7.254001E-10
0,69,2.592389E-06,8.5623295E-09
0,72,2.6461306E-05,9.117295E-08
0,75,0.00024485542,8.795591E-07
0,78,0.0020696353,7.742449E-06
0,81,0.01607653,6.259049E-05
0,84,0.11481128,0.0004661568
0,87,0.7330868,0.003159782
0,90,3.6211581,0.018059578
0,93,10.344437,0.07254852
0,96,17.714462,0.19338267
0,99,23.603104,0.38777614
0,102,28.01682,0.6516753
0,105,31.33966,0.9767205
0,108,33.896107,1.3533012
0,111,35.90757,1.7719494
0,114,37.518246,2.2239757
0,117,38.82222,2.701684
0,120,39.88342,3.1984262
0,135,42.8173,5.799059
0,150,43.56963,8.336341
0,165,43.37331,10.658582
0,180,42.77556,12.735701
0,195,42.018814,14.580221
0,210,41.199615,16.215384
0,225,40.36123,17.663748
0,240,39.5275,18.944965
0,255,38.708397,20.075842
0,270,37.90867,21.070803
0,285,37.130665,21.942451
0,300,36.375504,22.701967
0,315,35.64361,23.359417
0,330,34.934998,23.923933
0,345,34.249393,24.40385
0,360,33.58635,24.806805
0,375,32.94528,25.139795
0,390,32.325512,25.40925
0,405,31.726316,25.621069
0,420,31.146927,25.780666
0,435,30.585915,25.893003
0,450,30.040323,25.962538
0,465,29.510298,25.993286
0,480,28.995432,25.988964
0,495,28.49311,25.952976
0,510,27.999899,25.888254
0,525,27.516563,25.797413
0,540,27.042852,25.68289
0,555,26.57844,25.546957
0,570,26.123013,25.391703
0,585,25.676271,25.219055
0,600,25.237934,25.030785
0,615,24.807732,24.828526
0,630,24.38541,24.613773
0,645,23.970728,24.387907
0,660,23.563452,24.15219
0,675,23.163366,23.90778
0,690,22.770258,23.65574
0,705,22.383932,23.397049
0,720,22.004198,23.1326
0,735,21.630863,22.863213
0,750,21.263584,22.58963
0,765,20.902332,22.31253
0,780,20.547113,22.03254
0,795,20.19801,21.750242
0,810,23.478096,21.484234
0,825,50.900772,22.158646
0,840,59.142643,24.097685
0,855,61.771687,26.416935
0,870,62.221416,28.673855
0,885,61.72514,30.716705
0,900,60.830826,32.515488
0,915,59.77122,34.08269
0,930,58.649685,35.441082
0,945,57.516247,36.61339
0,960,56.39218,37.619637
0,975,55.287228,38.47687
0,990,54.20605,39.19974
0,1005,53.150906,39.801014
0,1020,52.122833,40.29203
0,1035,51.122158,40.682983
0,1050,50.145405,40.983067
0,1065,49.19137,41.200462
0,1080,48.260757,41.34265
0,1095,47.353374,41.41655
0,1110,46.4689,41.428543
0,1125,45.606953,41.384525
