"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,21.04729
0,6,40.390438
0,9,55.862747
0,12,68.722984
0,15,80.08096
0,18,90.62593
0,21,95.1122
0,24,82.624504
0,27,74.40008
0,30,69.577095
0,33,66.89788
0,36,65.408264
0,39,64.54407
0,42,63.99979
0,45,63.61685
0,48,63.31367
0,51,63.048878
0,54,62.802902
0,57,62.565823
0,60,62.331795
0,63,62.097775
0,66,61.86307
0,69,61.6279
0,72,61.392162
0,75,61.155502
0,78,60.91782
0,81,60.679356
0,84,60.440346
0,87,60.200844
0,90,59.96086
0,93,59.7205
0,96,59.479885
0,99,59.239063
0,102,58.998238
0,105,58.7574
0,108,58.516678
0,111,58.27618
0,114,58.035873
0,117,57.795856
0,120,57.556152
0,135,56.36353
0,150,55.184155
0,165,54.021267
0,180,52.876797
0,195,51.752075
0,210,50.647923
0,225,49.564747
0,240,48.50276
0,255,47.462032
0,270,46.442493
0,285,45.443977
0,300,44.466206
0,315,43.508873
0,330,42.571644
0,345,41.654198
0,360,40.75619
0,375,39.877262
0,390,39.017036
0,405,38.17515
0,420,37.35125
0,435,36.54495
0,450,35.755913
0,465,34.98377
0,480,34.228176
0,495,33.488792
0,510,32.765274
0,525,32.0573
0,540,31.364546
0,555,30.686687
0,570,30.023418
0,585,29.374428
0,600,28.739418
0,615,28.118092
0,630,27.510162
0,645,26.915342
0,660,26.333359
0,675,25.763935
0,690,25.206808
0,705,24.661715
0,720,24.1284
0,735,23.606615
0,750,23.09611
0,765,22.59665
0,780,22.107994
0,795,21.629913
0,810,21.162186
0,825,20.704586
0,840,20.256899
0,855,19.818913
0,870,19.390419
0,885,18.971214
0,900,18.5611
0,915,18.15988
0,930,17.767365
0,945,17.383364
0,960,17.007698
0,975,16.640186
0,990,16.280651
0,1005,15.928924
0,1020,15.584833
0,1035,15.248217
0,1050,14.918912
0,1065,14.596761
0,1080,14.281609
0,1095,13.973305
0,1110,13.671701
0,1125,13.376654
0,1140,13.088018
0,1155,12.805657
0,1170,12.529435
0,1185,12.259219
0,1200,11.994878
0,1215,11.736284
0,1230,11.483314
0,1245,11.235845
0,1260,10.993757
0,1275,10.756934
0,1290,10.525261
0,1305,10.298627
0,1320,10.076921
0,1335,9.860038
0,1350,9.64787
0,1365,9.440317
0,1380,9.237278
0,1395,9.038654
0,1410,8.84435
0,1425,8.65427
0,1440,8.468324
