"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.05887322,0.03492247,0.19024484
0,6,0.71648693,0.46830595,1.5187185
0,9,2.1992364,1.5446349,3.6885319
0,12,4.401702,3.2547126,6.4202776
0,15,7.157658,5.4984384,9.48033
0,18,10.27034,8.121404,12.64715
0,21,13.555231,10.957142,15.752709
0,24,16.860441,13.854476,18.680128
0,27,20.069935,16.689175,21.353529
0,30,23.100727,19.367258,23.729425
0,33,25.898298,21.823801,25.7898
0,36,28.431501,24.019447,27.535757
0,39,30.687134,25.935658,28.98078
0,42,32.665417,27.57,30.147451
0,45,34.37735,28.93269,31.065107
0,48,35.840935,30.042643,31.765064
0,51,37.078037,30.923973,32.278404
0,54,38.11209,31.603151,32.634506
0,57,38.96667,32.107166,32.860237
0,60,39.664413,32.462082,32.979504
0,63,40.22632,32.692055,33.01309
0,66,40.671482,32.818928,32.978775
0,69,41.016983,32.86204,32.891567
0,72,41.277863,32.838142,32.763935
0,75,41.46719,32.761486,32.606117
0,78,41.59626,32.644043,32.426445
0,81,41.674774,32.49578,32.23161
0,84,41.711025,32.324898,32.026936
0,87,41.712048,32.138035,31.816597
0,90,41.683777,31.940517,31.603834
0,93,41.63123,31.736542,31.391108
0,96,41.558613,31.529387,31.180246
0,99,41.469448,31.321577,30.972576
0,102,41.366695,31.115017,30.769028
0,105,41.25281,30.911106,30.57023
0,108,41.129852,30.710838,30.376547
0,111,40.999523,30.514889,30.18816
0,114,40.863243,30.323687,30.005112
0,117,40.722195,30.13746,29.827345
0,120,40.577347,29.9563,29.654713
0,135,39.819252,29.122688,28.859354
0,150,39.03218,28.3825,28.145607
0,165,38.244114,27.710037,27.492931
0,180,37.467735,27.08728,26.884636
0,195,36.7083,26.501457,26.309824
0,210,35.968327,25.944635,25.761923
0,225,35.249084,25.412031,25.236967
0,240,34.551163,24.900698,24.732475
0,255,33.87474,24.408709,24.246782
0,270,33.21972,23.93471,23.778673
0,285,32.585796,23.477646,23.327171
0,300,31.972523,23.03664,22.891445
0,315,31.379356,22.610912,22.47074
0,330,30.805674,22.199743,22.064358
0,345,30.250807,21.802458,21.671633
0,360,29.71405,21.41841,21.29193
0,375,29.193705,21.046242,20.923244
0,390,28.687376,20.683765,20.564083
0,405,28.195282,20.33131,20.214989
0,420,27.716982,19.988703,19.87558
0,435,27.248835,19.653124,19.541641
0,450,26.789167,19.32282,19.213322
0,465,26.338463,18.998627,18.891184
0,480,25.896461,18.68053,18.575104
0,495,32.631157,23.874817,27.760105
0,510,48.18329,37.466694,41.73825
0,525,59.07377,46.758396,48.79826
0,540,63.976593,50.012016,50.437626
0,555,65.39893,50.037395,49.790787
0,570,65.23616,48.94256,48.512924
0,585,64.41579,47.629807,47.193085
0,600,63.345478,46.386192,45.98765
0,615,62.190998,45.262497,44.903076
0,630,61.01773,44.241173,43.911404
0,645,59.847862,43.292103,42.98291
0,660,58.693024,42.395107,42.101192
0,675,57.5585,41.53745,41.255352
0,690,56.446735,40.711155,40.438766
0,705,55.358994,39.91145,39.647514
0,720,54.295937,39.135452,38.879196
0,735,53.257862,38.381355,38.132267
0,750,52.24483,37.647938,37.405666
0,765,51.25675,36.934307,36.69858
0,780,50.29338,36.239765,36.010357
0,795,49.35442,35.563705,35.340424
0,810,48.439487,34.9056,34.68827
0,825,47.54815,34.26495,34.053402
0,840,46.67923,33.640743,33.43438
0,855,45.830692,33.03117,32.829395
0,870,45.000294,32.43431,32.2368
0,885,44.188465,31.85061,31.657572
0,900,43.39516,31.28026,31.091686
0,915,42.620155,30.723148,30.538979
0,930,41.8632,30.179094,29.999264
0,945,41.123997,29.647882,29.472277
0,960,40.398575,29.126396,28.953264
0,975,46.859028,34.1234,37.945385
0,990,62.1542,47.53239,51.744057
0,1005,72.79377,56.645706,58.625988
0,1020,77.44772,59.72102,60.087162
0,1035,78.62279,59.56834,59.26187
0,1050,78.20645,58.289444,57.79833
0,1065,77.136284,56.79493,56.29794
0,1080,75.81833,55.371613,54.913223
0,1095,74.4173,54.06901,53.649906
0,1110,72.998726,52.869514,52.480804
0,1125,71.588905,51.74658,51.380013
0,1140,70.19877,50.67961,50.329453
0,1155,68.83313,49.655163,49.317837
0,1170,67.49428,48.66504,48.33839
0,1185,66.18334,47.704327,47.387054
0,1200,64.900856,46.77004,46.461334
0,1215,63.64699,45.86027,45.559597
0,1230,62.421715,44.973717,44.6807
0,1245,61.22482,44.10942,43.82376
0,1260,60.056,43.266617,42.98807
0,1275,58.914864,42.444653,42.173016
0,1290,57.80097,41.642952,41.378033
0,1305,56.713837,40.860985,40.602604
0,1320,55.652958,40.098255,39.84625
0,1335,54.617336,39.35395,39.10773
0,1350,53.604256,38.62569,38.384796
0,1365,52.613987,37.913696,37.678295
0,1380,51.646393,37.218067,36.98812
0,1395,50.701164,36.538612,36.314045
0,1410,49.77795,35.875088,35.655804
0,1425,48.87639,35.227207,35.013115
0,1440,47.994366,34.593407,34.3832
0,1455,54.303875,39.48228,43.26951
0,1470,69.4575,52.79076,56.96954
0,1485,79.959114,61.805992,63.754066
0,1500,84.477684,64.784805,65.11862
0,1515,85.51854,64.53571,64.19692
0,1530,84.969086,63.160625,62.63802
0,1545,83.76921,61.572685,61.044945
0,1560,82.32441,60.05816,59.569622
0,1575,80.799225,58.666245,58.217606
0,1590,79.25912,57.379303,56.961685
