"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.00081041374
0,6,0.0059071467
0,9,0.017864475
0,12,0.0379561
0,15,0.066649765
0,18,0.10397905
0,21,0.14977199
0,24,0.2037719
0,27,0.26570043
0,30,0.33528543
0,33,0.412273
0,36,0.49643
0,39,0.5875442
0,42,0.68542105
0,45,0.7898817
0,48,0.90075964
0,51,1.0178982
0,54,1.1411487
0,57,1.2703695
0,60,1.4054248
0,63,1.5461831
0,66,1.6925181
0,69,1.844306
0,72,2.001428
0,75,2.1637657
0,78,2.3312054
0,81,2.5036333
0,84,2.680939
0,87,2.8630137
0,90,3.0495396
0,93,3.2377124
0,96,3.424269
0,99,3.6073697
0,102,3.7862053
0,105,3.9605346
0,108,4.1303835
0,111,4.2958856
0,114,4.457226
0,117,4.6145854
0,120,4.76814
0,135,5.4834466
0,150,6.119618
0,165,6.6844907
0,180,7.1839485
0,195,7.6232224
0,210,8.007134
0,225,8.340062
0,240,8.626137
0,255,8.869254
0,270,9.07301
0,285,9.240734
0,300,9.375515
0,315,9.480225
0,330,9.5575285
0,345,9.609889
0,360,9.639578
0,375,9.648691
0,390,9.639168
0,405,9.612799
0,420,9.571239
0,435,9.516008
0,450,9.448519
0,465,9.370054
0,480,9.281816
0,495,9.18489
0,510,9.080288
0,525,8.968932
0,540,8.851672
0,555,8.729289
0,570,8.602498
0,585,8.471953
0,600,8.338256
0,615,8.201952
0,630,8.063544
0,645,7.9234886
0,660,7.7822013
0,675,7.6400623
0,690,7.497416
0,705,7.354575
0,720,7.211823
0,735,7.0694146
0,750,6.927582
0,765,6.7865324
0,780,6.6464524
0,795,6.5075097
0,810,6.3698525
0,825,6.233614
0,840,6.098911
0,855,5.965846
0,870,5.8345094
0,885,5.704979
0,900,5.5773234
0,915,5.4515977
0,930,5.327853
0,945,5.206131
0,960,5.0864606
0,975,4.968871
0,990,4.8533816
0,1005,4.740004
0,1020,4.6287494
0,1035,4.5196195
0,1050,4.4126134
0,1065,4.3077273
0,1080,4.2049527
0,1095,4.104278
0,1110,4.0056896
0,1125,3.9091702
0,1140,3.814701
0,1155,3.7222621
0,1170,3.63183
0,1185,3.5433805
0,1200,3.4568892
0,1215,3.3723278
0,1230,3.2896693
0,1245,3.208885
0,1260,3.129945
0,1275,3.0528197
0,1290,2.9774783
0,1305,2.9038894
0,1320,2.8320222
0,1335,2.761845
0,1350,2.6933262
0,1365,2.626434
0,1380,2.561137
0,1395,2.497403
0,1410,2.435201
0,1425,2.3744996
0,1440,2.3152673
0,1455,2.2574747
0,1470,2.2010858
0,1485,2.1460729
0,1500,2.092409
0,1515,2.0400643
0,1530,1.9890095
0,1545,1.9392148
0,1560,1.8906515
0,1575,1.8432916
0,1590,1.797107
0,1605,1.7520713
0,1620,1.7081568
0,1635,1.6653382
0,1650,1.6235892
0,1665,1.5828847
0,1680,1.5432
0,1695,1.5045105
0,1710,1.466793
0,1725,1.4300232
0,1740,1.394179
0,1755,1.3592374
0,1770,1.3251768
0,1785,1.2919754
0,1800,1.2596123
0,1815,1.228067
0,1830,1.1973191
0,1845,1.1673493
0,1860,1.1381379
0,1875,1.1096665
0,1890,1.0819161
0,1905,1.0548692
0,1920,1.0285082
0,1935,1.0028156
0,1950,0.9777751
0,1965,0.9533699
0,1980,0.92958444
0,1995,0.90640265
0,2010,0.8838097
0,2025,0.8617905
0,2040,0.8403305
0,2055,0.8194158
0,2070,0.79903215
0,2085,0.77916664
0,2100,0.75980556
0,2115,0.74093646
0,2130,0.7225466
0,2145,0.7046238
0,2160,0.6871564
0,2175,0.67013234
0,2190,0.65354085
0,2205,0.6373704
0,2220,0.6216106
0,2235,0.60625064
0,2250,0.5912805
0,2265,0.57669014
0,2280,0.56246984
0,2295,0.54861015
0,2310,0.5351018
0,2325,0.5219358
0,2340,0.50910336
0,2355,0.49659598
0,2370,0.48440525
0,2385,0.47252306
0,2400,0.4609416
0,2415,0.44965297
0,2430,0.4386499
0,2445,0.42792478
0,2460,0.41747075
0,2475,0.40728062
0,2490,0.39734778
0,2505,0.38766554
0,2520,0.37822747
0,2535,0.3690274
0,2550,0.36005905
0,2565,0.3513167
0,2580,0.3427943
0,2595,0.3344864
0,2610,0.3263874
0,2625,0.31849194
0,2640,0.3107949
0,2655,0.303291
0,2670,0.29597554
0,2685,0.28884342
0,2700,0.28189018
0,2715,0.27511108
0,2730,0.2685017
0,2745,0.26205772
0,2760,0.25577483
0,2775,0.24964905
0,2790,0.24367619
0,2805,0.23785245
0,2820,0.23217395
0,2835,0.22663702
0,2850,0.22123802
0,2865,0.2159734
0,2880,0.21083981
