"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,33.251358
0,6,65.87019
0,9,92.872665
0,12,115.659164
0,15,135.8094
0,18,121.156334
0,21,106.20261
0,24,96.32782
0,27,90.3615
0,30,86.84162
0,33,84.73672
0,36,83.4216
0,39,82.54062
0,42,81.89515
0,45,81.37777
0,48,80.92948
0,51,80.51855
0,54,80.127556
0,57,79.74682
0,60,79.37146
0,63,78.99917
0,66,78.62849
0,69,78.25843
0,72,77.88853
0,75,77.51848
0,78,77.14841
0,81,76.77863
0,84,76.40925
0,87,76.040306
0,90,75.67172
0,93,75.303535
0,96,74.935875
0,99,74.568855
0,102,74.20253
0,105,73.83699
0,108,73.4723
0,111,73.10849
0,114,72.74565
0,117,72.3838
0,120,72.022995
0,135,70.235886
0,150,68.480064
0,165,66.75852
0,180,65.073044
0,195,63.424686
0,210,61.81396
0,225,60.24099
0,240,58.705578
0,255,57.207348
0,270,55.745785
0,285,54.320286
0,300,52.9302
0,315,51.574825
0,330,50.253433
0,345,48.96527
0,360,47.709583
0,375,46.485603
0,390,45.29259
0,405,44.129807
0,420,42.99653
0,435,41.892044
0,450,40.815655
0,465,39.76668
0,480,38.744442
0,495,37.748287
0,510,36.77756
0,525,35.831642
0,540,34.90991
0,555,34.011753
0,570,33.136597
0,585,32.283863
0,600,31.452986
0,615,30.643421
0,630,29.854637
0,645,29.08611
0,660,28.337328
0,675,27.607798
0,690,26.897032
0,705,26.204557
0,720,25.529911
0,735,24.872643
0,750,24.232311
0,765,23.608486
0,780,23.00075
0,795,22.408691
0,810,21.831913
0,825,21.270025
0,840,20.722649
0,855,20.189413
0,870,19.669956
0,885,19.163927
0,900,18.670982
0,915,18.190788
0,930,17.723015
0,945,17.267347
0,960,16.823471
0,975,16.391088
0,990,15.969899
0,1005,15.559619
0,1020,15.1599655
0,1035,14.770666
0,1050,14.391452
0,1065,14.022065
0,1080,13.662252
0,1095,13.311765
0,1110,12.970362
0,1125,12.63781
0,1140,12.313879
0,1155,11.998347
0,1170,11.690997
0,1185,11.391616
0,1200,11.099998
0,1215,10.815943
0,1230,10.539253
0,1245,10.269738
0,1260,10.007213
0,1275,9.751494
0,1290,9.502407
0,1305,9.259778
0,1320,9.02344
0,1335,8.79323
0,1350,8.568987
0,1365,8.350557
0,1380,8.137789
0,1395,7.930535
0,1410,7.728652
0,1425,7.532
0,1440,7.340443
