"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.963371,13.760378,41.689014
0,6,42.5327,31.18795,60.341305
0,9,60.933235,47.72068,74.66505
0,12,76.735535,62.56534,86.61296
0,15,90.79897,75.781815,97.25401
0,18,103.7903,87.6837,107.14145
0,21,111.10912,95.69145,98.19272
0,24,99.5873,89.23655,77.06388
0,27,90.773895,81.59565,69.06332
0,30,84.86059,74.8842,64.417435
0,33,81.14773,69.62571,61.59972
0,36,78.84688,65.70316,59.769176
0,39,77.3908,62.830585,58.491512
0,42,76.42396,60.72574,57.535873
0,45,75.7356,59.161716,56.7742
0,48,75.204956,57.970985,56.13524
0,51,74.763626,57.035923,55.577682
0,54,74.37273,56.27605,55.07693
0,57,74.00956,55.6371,54.617268
0,60,73.66197,55.082703,54.189144
0,63,73.32387,54.588776,53.78665
0,66,72.99186,54.139587,53.405502
0,69,72.66345,53.724426,53.042103
0,72,72.336845,53.335518,52.69355
0,75,72.011154,52.967285,52.357758
0,78,71.68608,52.615788,52.03314
0,81,71.361664,52.27827,51.718468
0,84,71.038086,51.952892,51.41272
0,87,70.71515,51.638126,51.114807
0,90,70.39266,51.33253,50.823784
0,93,70.07053,51.03487,50.538887
0,96,69.74878,50.74414,50.259487
0,99,69.42754,50.459568,49.985092
0,102,69.10686,50.18054,49.71522
0,105,68.78672,49.906498,49.44944
0,108,68.46718,49.637012,49.187386
0,111,68.14824,49.37166,48.92873
0,114,67.82993,49.110065,48.673203
0,117,67.512314,48.8519,48.420567
0,120,67.195404,48.59686,48.170612
0,135,65.622925,47.360943,46.955467
0,150,64.07337,46.17717,45.78738
0,165,62.549767,45.034595,44.657513
0,180,61.05432,43.9267,43.56074
0,195,59.588478,42.849842,42.494007
0,210,58.1531,41.801796,41.455326
0,225,56.748672,40.780766,40.443157
0,240,55.375366,39.78534,39.456264
0,255,54.03313,38.81454,38.493725
0,270,52.72171,37.86768,37.55483
0,285,51.440773,36.943974,36.63885
0,300,50.18984,36.04291,35.74525
0,315,48.968407,35.16379,34.873386
0,330,47.77595,34.306023,34.022686
0,345,46.611885,33.469036,33.192593
0,360,45.475647,32.652313,32.382595
0,375,44.366653,31.855356,31.592194
0,390,43.284306,31.077694,30.820929
0,405,42.228024,30.31887,30.068344
0,420,41.19722,29.578423,29.333986
0,435,40.19131,28.855925,28.61743
0,450,39.209724,28.15095,27.918253
0,465,38.2519,27.463076,27.236036
0,480,37.317272,26.791904,26.570387
0,495,36.405308,26.137032,25.920902
0,510,35.515472,25.498074,25.287205
0,525,34.647243,24.874651,24.668915
0,540,33.800117,24.266392,24.065668
0,555,32.973595,23.672937,23.477104
0,570,32.167187,23.093933,22.902874
0,585,31.380417,22.529036,22.342636
0,600,30.61282,21.977907,21.796059
0,615,29.863935,21.440224,21.262814
0,630,29.13332,20.915659,20.742582
0,645,28.420536,20.403902,20.235054
0,660,27.725155,19.904646,19.739923
0,675,27.046762,19.41759,19.256895
0,690,26.384949,18.94244,18.785679
0,705,25.739315,18.478912,18.325985
0,720,25.109474,18.026724,17.877542
0,735,24.495047,17.585606,17.440077
0,750,23.89566,17.155289,17.013325
0,765,23.31095,16.735512,16.597027
0,780,22.740564,16.32602,16.19093
0,795,22.18416,15.926569,15.794792
0,810,21.6414,15.536914,15.40837
0,825,21.111946,15.156815,15.031425
0,840,20.595482,14.786044,14.663733
0,855,20.091696,14.424376,14.305066
0,870,19.600277,14.0715885,13.95521
0,885,19.120924,13.727465,13.613944
0,900,18.653345,13.391795,13.281064
0,915,18.197254,13.064374,12.956365
0,930,17.75237,12.745001,12.639647
0,945,17.318424,12.433479,12.330715
0,960,16.895145,12.129618,12.029381
0,975,16.482273,11.833228,11.735456
0,990,16.079556,11.544128,11.448762
0,1005,15.686744,11.262141,11.169121
0,1020,15.303596,10.987091,10.89636
0,1035,14.929874,10.718809,10.630311
0,1050,14.56535,10.45713,10.3708105
0,1065,14.209796,10.201892,10.117697
0,1080,13.862995,9.952936,9.870814
0,1095,13.524731,9.710111,9.630011
0,1110,13.194795,9.473263,9.395136
0,1125,12.872982,9.242249,9.166044
0,1140,12.559094,9.016922,8.9425955
0,1155,12.252937,8.797146,8.724649
0,1170,11.95432,8.582783,8.512072
0,1185,11.663057,8.373699,8.30473
0,1200,11.378969,8.169766,8.102496
0,1215,11.101878,7.970856,7.905244
0,1230,10.831613,7.7768464,7.71285
0,1245,10.568005,7.5876155,7.5251956
0,1260,10.31089,7.403046,7.342164
0,1275,10.060109,7.2230234,7.163641
0,1290,9.815506,7.047435,6.989515
0,1305,9.576927,6.876171,6.8196783
0,1320,9.344225,6.709126,6.6540246
0,1335,9.117254,6.546195,6.4924507
0,1350,8.895873,6.3872766,6.3348565
0,1365,8.679945,6.232272,6.181143
0,1380,8.469334,6.0810847,6.031214
0,1395,8.263908,5.93362,5.884978
0,1410,8.063541,5.7897863,5.7423415
0,1425,7.868108,5.6494937,5.603217
0,1440,7.6774855,5.5126543,5.467517
