"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.962591,13.759823,41.68803
0,6,42.53212,31.187437,60.340927
0,9,60.932922,47.720337,74.66497
0,12,76.73546,62.56519,86.6131
0,15,90.79911,75.78186,97.25433
0,18,103.79063,87.68394,107.141945
0,21,111.11016,95.69217,98.19506
0,24,99.58877,89.23771,77.065445
0,27,90.775314,81.59689,69.06463
0,30,84.86197,74.88545,64.41868
0,33,81.1491,69.62695,61.600964
0,36,78.84828,65.704414,59.77044
0,39,77.39225,62.83185,58.49281
0,42,76.42545,60.727028,57.5372
0,45,75.73716,59.163033,56.775562
0,48,75.206566,57.97233,56.136635
0,51,74.76528,57.0373,55.57911
0,54,74.374435,56.27746,55.07839
0,57,74.01132,55.63854,54.61876
0,60,73.663795,55.084175,54.190666
0,63,73.32574,54.59028,53.7882
0,66,72.993774,54.14112,53.407085
0,69,72.66541,53.725986,53.043713
0,72,72.33885,53.337105,52.69519
0,75,72.01321,52.968903,52.359425
0,78,71.68819,52.617435,52.034836
0,81,71.36381,52.27995,51.720196
0,84,71.04027,51.9546,51.414474
0,87,70.717384,51.639862,51.11659
0,90,70.394936,51.334297,50.8256
0,93,70.072845,51.036663,50.54073
0,96,69.75114,50.74596,50.261356
0,99,69.42994,50.461414,49.986988
0,102,69.10929,50.182415,49.717144
0,105,68.7892,49.9084,49.45139
0,108,68.469696,49.638947,49.18936
0,111,68.150795,49.373615,48.930733
0,114,67.832535,49.11205,48.67523
0,117,67.514946,48.85391,48.422623
0,120,67.198074,48.598896,48.17269
0,135,65.62577,47.363106,46.95767
0,150,64.07639,46.17945,45.7897
0,165,62.552948,45.036987,44.65994
0,180,61.057655,43.929195,43.56327
0,195,59.591953,42.85244,42.496635
0,210,58.15671,41.80449,41.458046
0,225,56.752407,40.783543,40.445965
0,240,55.37922,39.7882,39.459152
0,255,54.037094,38.81748,38.49669
0,270,52.725777,37.87069,37.557858
0,285,51.444935,36.94705,36.641945
0,300,50.194088,36.046047,35.748405
0,315,48.972736,35.16698,34.8766
0,330,47.780354,34.309265,34.025944
0,345,46.61636,33.47233,33.1959
0,360,45.480186,32.655647,32.38594
0,375,44.371246,31.85873,31.595581
0,390,43.28895,31.081104,30.82435
0,405,42.232716,30.322311,30.071796
0,420,41.201958,29.581892,29.337465
0,435,40.196083,28.85942,28.620934
0,450,39.21453,28.154467,27.921776
0,465,38.256733,27.46661,27.239576
0,480,37.32213,26.795456,26.573944
0,495,36.410187,26.140596,25.92447
0,510,35.520363,25.501648,25.290783
0,525,34.65215,24.878233,24.672499
0,540,33.805035,24.26998,24.069256
0,555,32.978516,23.676527,23.480694
0,570,32.172108,23.097523,22.906464
0,585,31.38534,22.532623,22.346224
0,600,30.617739,21.981493,21.79964
0,615,29.868849,21.443802,21.26639
0,630,29.138224,20.91923,20.746151
0,645,28.425428,20.407465,20.238613
0,660,27.730034,19.908197,19.743471
0,675,27.051624,19.421127,19.26043
0,690,26.389793,18.945965,18.789198
0,705,25.74414,18.48242,18.329489
0,720,25.114277,18.030216,17.881027
0,735,24.499826,17.589079,17.443544
0,750,23.900414,17.158743,17.016773
0,765,23.315676,16.738945,16.600452
0,780,22.745262,16.329432,16.194334
0,795,22.18883,15.929958,15.798174
0,810,21.646036,15.540279,15.411728
0,825,21.11655,15.160156,15.034759
0,840,20.600052,14.78936,14.66704
0,855,20.09623,14.427666,14.308348
0,870,19.604774,14.074852,13.958464
0,885,19.125385,13.7307005,13.617171
0,900,18.657768,13.395003,13.284263
0,915,18.20164,13.0675535,12.959535
0,930,17.756718,12.748152,12.642788
0,945,17.32273,12.436601,12.333827
0,960,16.89941,12.132709,12.032461
0,975,16.486498,11.836288,11.738506
0,990,16.083736,11.547158,11.451781
0,1005,15.690883,11.26514,11.172109
0,1020,15.307692,10.990058,10.899317
0,1035,14.933928,10.721745,10.633236
0,1050,14.569359,10.460033,10.373703
0,1065,14.213762,10.204763,10.120558
0,1080,13.866917,9.955775,9.873643
0,1095,13.528607,9.712917,9.632807
0,1110,13.198627,9.476037,9.397899
0,1125,12.87677,9.244989,9.168776
0,1140,12.562838,9.019631,8.945293
0,1155,12.256635,8.799822,8.727315
0,1170,11.957973,8.585425,8.514705
0,1185,11.666665,8.376309,8.30733
0,1200,11.382532,8.172344,8.105063
0,1215,11.105396,7.9734015,7.9077783
0,1230,10.835087,7.779359,7.7153516
0,1245,10.571434,7.5900955,7.527665
0,1260,10.314275,7.4054937,7.344601
0,1275,10.06345,7.2254386,7.166045
0,1290,9.818801,7.0498176,6.991887
0,1305,9.580178,6.878522,6.8220186
0,1320,9.347433,6.711445,6.656333
0,1335,9.120418,6.5484824,6.4947276
0,1350,8.8989935,6.389532,6.3371015
0,1365,8.683022,6.2344966,6.1833563
0,1380,8.472367,6.0832777,6.0333967
0,1395,8.2669,5.935782,5.8871293
0,1410,8.06649,5.7919173,5.744462
0,1425,7.8710146,5.6515937,5.605307
0,1440,7.6803503,5.5147243,5.469577
