"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Cervicovaginal fluid|Metronidazole|Concentration in container [µmol/l]"
0,1140,44.77555,41.295967
0,1155,43.956898,41.155914
0,1170,43.15664,40.974804
0,1185,42.37523,40.756737
0,1200,41.612553,40.505516
0,1215,40.868355,40.224674
0,1230,40.139828,39.91745
0,1245,39.42406,39.58661
0,1260,38.72209,39.23464
0,1275,38.033524,38.86388
0,1290,37.3577,38.476494
0,1305,36.694775,38.07445
0,1320,36.044674,37.659603
0,1335,35.40731,37.23366
0,1350,34.78258,36.79822
0,1365,34.170376,36.35476
0,1380,33.570587,35.90463
0,1395,32.983078,35.44908
0,1410,32.407722,34.989285
0,1425,31.844381,34.526295
0,1440,31.2929,34.0611
0,1455,30.753113,33.5946
0,1470,30.224688,33.12762
0,1485,29.706131,32.660896
0,1500,29.1952,32.194954
0,1515,28.692833,31.730223
0,1530,31.823086,31.285196
0,1545,59.11241,31.784285
0,1560,67.21901,33.55213
0,1575,69.71557,35.70394
0,1590,70.03216,37.79705
0,1605,69.40503,39.679455
0,1620,68.38158,41.32101
0,1635,67.19334,42.734047
0,1650,65.94485,43.941177
0,1665,64.68597,44.965015
0,1680,63.437943,45.825474
0,1695,62.21053,46.539513
0,1710,61.007687,47.12168
0,1725,59.827557,47.584526
0,1740,58.672115,47.939014
0,1755,57.542263,48.195038
0,1770,56.438248,48.361607
0,1785,55.360077,48.446976
0,1800,54.3073,48.458717
0,1815,53.279198,48.40377
0,1830,52.275536,48.28851
0,1845,51.295906,48.118813
0,1860,50.33987,47.900093
0,1875,49.406387,47.637337
0,1890,48.492756,47.335056
0,1905,47.599422,46.99732
0,1920,46.72629,46.627922
0,1935,45.873104,46.23038
0,1950,45.03725,45.807926
0,1965,44.215614,45.363323
0,1980,43.409313,44.89905
0,1995,42.61832,44.417446
0,2010,41.842533,43.920696
0,2025,41.081837,43.410835
0,2040,40.33611,42.88974
0,2055,39.605217,42.35915
0,2070,38.88902,41.820675
0,2085,38.18737,41.275803
0,2100,37.500114,40.7259
0,2115,36.827087,40.172234
0,2130,36.168114,39.61596
0,2145,35.523018,39.058155
0,2160,34.89161,38.499794
0,2175,34.273678,37.94178
0,2190,33.668865,37.384926
0,2205,33.077095,36.829975
0,2220,32.498325,36.277615
0,2235,31.932226,35.72847
0,2250,34.999958,35.2011
0,2265,62.235023,35.620014
0,2280,70.28572,37.30996
0,2295,72.72455,39.386005
0,2310,72.98563,41.40514
0,2325,72.3032,43.215336
0,2340,71.22542,44.78636
0,2355,69.98439,46.130505
0,2370,68.684395,47.270348
0,2385,67.37513,48.228477
0,2400,66.07775,49.024757
0,2415,64.80079,49.6761
0,2430,63.545162,50.196842
0,2445,62.313995,50.599323
0,2460,61.108597,50.894524
0,2475,59.929474,51.092335
0,2490,58.77678,51.20174
0,2505,57.650433,51.23095
0,2520,56.550213,51.187508
0,2535,55.475796,51.078335
0,2550,54.426796,50.90981
0,2565,53.402775,50.687805
0,2580,52.40328,50.41773
0,2595,51.427235,50.10456
0,2610,50.471947,49.752796
0,2625,49.537823,49.3665
0,2640,48.624756,48.949455
0,2655,47.732475,48.505165
0,2670,46.85837,48.03685
0,2685,45.99927,47.547264
0,2700,45.156303,47.03887
0,2715,44.329407,46.513996
0,2730,43.518475,45.97482
0,2745,42.72337,45.423355
0,2760,41.94396,44.861473
0,2775,41.180088,44.2909
0,2790,40.43161,43.71323
0,2805,39.69836,43.129936
0,2820,38.98017,42.542377
0,2835,38.276855,41.9518
0,2850,37.588238,41.35936
0,2865,36.914116,40.76611
0,2880,36.254295,40.173016
0,2895,35.608555,39.580963
0,2910,34.976513,38.990765
0,2925,34.35809,38.40314
0,2940,33.75323,37.81877
0,2955,33.161926,37.23827
0,2970,36.207558,36.680264
0,2985,63.4223,37.069386
0,3000,71.45237,38.730396
0,3015,73.87039,40.7783
0,3030,74.11102,42.770016
0,3045,73.40859,44.553474
0,3060,72.31098,46.09838
0,3075,71.05042,47.417023
0,3090,69.73118,48.53196
0,3105,68.40297,49.465748
0,3120,67.08692,50.238235
0,3135,65.79005,50.866283
0,3150,64.51506,51.364132
0,3165,63.265038,51.744133
0,3180,62.041145,52.017273
0,3195,60.843884,52.193428
0,3210,59.673397,52.28158
0,3225,58.529602,52.289948
0,3240,57.41227,52.226048
0,3255,56.321075,52.096806
0,3270,55.25562,51.908592
0,3285,54.21546,51.66727
0,3300,53.20014,51.378246
0,3315,52.20859,51.04649
0,3330,51.238087,50.67649
0,3345,50.289043,50.27231
0,3360,49.36135,49.837715
0,3375,48.454727,49.376217
0,3390,47.566555,48.891018
0,3405,46.693676,48.384872
0,3420,45.83718,47.860237
0,3435,44.99703,47.319435
0,3450,44.173096,46.76463
0,3465,43.36525,46.197838
0,3480,42.573338,45.620922
0,3495,41.797222,45.035606
0,3510,41.03673,44.44348
0,3525,40.291706,43.846012
0,3540,39.561966,43.24455
0,3555,38.847336,42.64034
0,3570,38.147614,42.034527
0,3585,37.462612,41.42816
0,3600,36.792126,40.82221
0,3615,36.135925,40.21755
0,3630,35.49363,39.614983
0,3645,34.865154,39.015232
0,3660,34.25044,38.41897
0,3675,33.649475,37.82681
0,3690,36.686314,37.257378
0,3705,63.893303,37.635365
0,3720,71.91537,39.28555
0,3735,74.32555,41.32292
0,3750,74.55846,43.30434
0,3765,73.84814,45.077736
0,3780,72.74285,46.612827
0,3795,71.47467,47.92187
0,3810,70.14797,49.027416
0,3825,68.81244,49.952015
0,3840,67.48916,50.715508
0,3855,66.1846,51.334732
0,3870,64.902245,51.82391
0,3885,63.644997,52.195393
0,3900,62.41401,52.460163
0,3915,61.20978,52.6281
0,3930,60.03245,52.70819
0,3945,58.881935,52.70863
0,3960,57.758003,52.63695
0,3975,56.660328,52.500072
0,3990,55.58851,52.30436
0,4005,54.54211,52.055676
0,4020,53.520657,51.759422
0,4035,52.523075,51.420567
0,4050,51.546665,51.0436
0,4065,50.59182,50.632572
0,4080,49.658436,50.19126
0,4095,48.74621,49.723164
0,4110,47.852528,49.231487
0,4125,46.974277,48.71898
0,4140,46.112488,48.1881
0,4155,45.26715,47.641167
0,4170,44.438126,47.08034
0,4185,43.625282,46.50764
0,4200,42.82847,45.924923
0,4215,42.047535,45.333916
0,4230,41.282322,44.7362
0,4245,40.532658,44.133244
0,4260,39.79837,43.526394
0,4275,39.079273,42.916897
0,4290,38.37517,42.305893
0,4305,37.68587,41.694435
0,4320,37.01116,41.08348
0,4335,36.350822,40.47391
0,4350,35.704464,39.866528
0,4365,35.072002,39.26205
0,4380,34.453373,38.661144
0,4395,33.84857,38.06443
0,4410,36.881824,37.49053
0,4425,64.08553,37.86415
0,4440,72.10443,39.510098
0,4455,74.51168,41.5433
0,4470,74.74142,43.520653
0,4485,74.027885,45.290104
0,4500,72.91946,46.821335
0,4515,71.648254,48.12659
0,4530,70.318535,49.228424
0,4545,68.98003,50.14939
0,4560,67.65379,50.909317
0,4575,66.34618,51.525043
0,4590,65.06088,52.01078
0,4605,63.800743,52.37888
0,4620,62.566914,52.640327
0,4635,61.359894,52.805004
0,4650,60.17982,52.88189
0,4665,59.02661,52.87918
0,4680,57.900032,52.80441
0,4695,56.799755,52.66449
0,4710,55.725384,52.46579
0,4725,54.67647,52.214176
0,4740,53.652554,51.91504
0,4755,52.652565,51.573353
0,4770,51.67377,51.193607
0,4785,50.716587,50.77985
0,4800,49.780903,50.335854
0,4815,48.866432,49.865124
0,4830,47.970554,49.370857
0,4845,47.09012,48.85581
0,4860,46.226196,48.322433
0,4875,45.378757,47.773052
0,4890,44.547672,47.209824
0,4905,43.732803,46.63476
0,4920,42.934002,46.04972
0,4935,42.15112,45.45643
0,4950,41.383987,44.85647
0,4965,40.632446,44.251305
0,4980,39.89631,43.64229
0,4995,39.175396,43.030663
0,5010,38.469517,42.41757
0,5025,37.778465,41.804058
0,5040,37.102043,41.191086
0,5055,36.440018,40.57954
0,5070,35.792004,39.97021
0,5085,35.157917,39.363827
0,5100,34.537697,38.76105
0,5115,33.931328,38.162495
0,5130,36.9631,37.58679
0,5145,64.16551,37.958645
0,5160,72.183075,39.60287
0,5175,74.58902,41.63439
0,5190,74.81745,43.6101
0,5205,74.10262,45.377945
0,5220,72.99294,46.907597
0,5235,71.720474,48.211315
0,5250,70.38951,49.311638
0,5265,69.049774,50.23112
0,5280,67.72233,50.989597
0,5295,66.413475,51.603893
0,5310,65.12697,52.088226
0,5325,63.865654,52.45495
0,5340,62.630665,52.715042
0,5355,61.422504,52.878387
0,5370,60.24131,52.953964
0,5385,59.086998,52.94997
0,5400,57.959335,52.873936
0,5415,56.857994,52.73278
0,5430,55.782574,52.532864
0,5445,54.732635,52.28005
0,5460,53.707706,51.979736
0,5475,52.706715,51.636894
0,5490,51.726944,51.256012
0,5505,50.768806,50.841137
0,5520,49.83218,50.396046
0,5535,48.916786,49.924236
0,5550,48.019997,49.428913
0,5565,47.13867,48.912823
0,5580,46.27387,48.378426
0,5595,45.425568,47.828033
0,5610,44.593636,47.263817
0,5625,43.777935,46.68778
0,5640,42.978313,46.10178
0,5655,42.194626,45.507545
0,5670,41.42671,44.90667
0,5685,40.67439,44.300606
0,5700,39.937492,43.69071
0,5715,39.215836,43.078213
0,5730,38.50922,42.464264
0,5745,37.817448,41.84991
0,5760,37.140316,41.236115
0,5775,36.477596,40.623756
0,5790,35.8289,40.01363
0,5805,35.19414,39.40646
0,5820,34.57326,38.802914
0,5835,33.966248,38.2036
0,5850,36.997402,37.627155
0,5865,64.19929,37.998283
0,5880,72.216286,39.641792
0,5895,74.62128,41.672653
0,5910,74.84938,43.6477
0,5925,74.134125,45.41486
0,5940,73.02394,46.94385
0,5955,71.75097,48.246925
0,5970,70.4195,49.346622
0,5985,69.07926,50.26549
0,6000,67.7513,51.023365
0,6015,66.44194,51.637074
0,6030,65.15494,52.120827
0,6045,63.89313,52.486977
0,6060,62.65766,52.74651
0,6075,61.449028,52.909306
0,6090,60.26737,52.98434
0,6105,59.1126,52.979816
0,6120,57.98449,52.90326
0,6135,56.882706,52.761585
0,6150,55.80685,52.561165
0,6165,54.756485,52.307854
0,6180,53.731136,52.007057
0,6195,52.729736,51.66374
0,6210,51.749557,51.282383
0,6225,50.79102,50.867046
0,6240,49.854004,50.4215
0,6255,48.938225,49.94924
0,6270,48.04106,49.453484
0,6285,47.159363,48.936962
0,6300,46.294193,48.402138
0,6315,45.445534,47.851326
0,6330,44.61325,47.286697
0,6345,43.7972,46.710255
0,6360,42.99724,46.123863
0,6375,42.213215,45.52924
0,6390,41.44497,44.92797
0,6405,40.692326,44.321526
0,6420,39.95511,43.71125
0,6435,39.23314,43.098385
0,6450,38.526215,42.48408
0,6465,37.834145,41.86938
0,6480,37.156715,41.255245
0,6495,36.493702,40.642548
0,6510,35.84472,40.032093
0,6525,35.209686,39.4246
0,6540,34.588528,38.820736
0,6555,33.981243,38.22111
0,6570,37.01214,37.644352
0,6585,64.2138,38.01518
0,6600,72.231575,39.65839
0,6615,74.63562,41.688953
0,6630,74.8633,43.66372
0,6645,74.14775,45.430603
0,6660,73.03732,46.95933
0,6675,71.764114,48.262142
0,6690,70.43243,49.36158
0,6705,69.091965,50.280193
0,6720,67.76381,51.03782
0,6735,66.45422,51.65128
0,6750,65.16701,52.13479
0,6765,63.905,52.5007
0,6780,62.669327,52.760002
0,6795,61.460495,52.922565
0,6810,60.27864,52.99737
0,6825,59.12368,52.992626
0,6840,57.99538,52.91585
0,6855,56.89341,52.773964
0,6870,55.81737,52.573334
0,6885,54.766827,52.319817
0,6900,53.7413,52.01881
0,6915,52.73973,51.675293
0,6930,51.759377,51.29374
0,6945,50.80067,50.87821
0,6960,49.863487,50.432472
0,6975,48.947548,49.960026
0,6990,48.050224,49.46408
0,7005,47.168358,48.94738
0,7020,46.303036,48.41238
0,7035,45.45423,47.861397
0,7050,44.6218,47.2966
0,7065,43.8056,46.719997
0,7080,43.005497,46.133446
0,7095,42.221333,45.538662
0,7110,41.45294,44.93724
0,7125,40.700165,44.33064
0,7140,39.962814,43.72021
0,7155,39.240707,43.107197
0,7170,38.533653,42.492744
0,7185,37.841454,41.87789
0,7200,37.1639,41.263607
0,7215,36.50078,40.65077
0,7230,35.851875,40.040173
0,7245,35.216965,39.43256
0,7260,34.59582,38.82859
0,7275,33.988213,38.228867
0,7290,33.3934,37.63393
0,7305,32.807617,37.044167
0,7320,32.231342,36.459763
0,7335,31.664703,35.880913
0,7350,31.107553,35.30781
0,7365,30.559782,34.74064
0,7380,30.021244,34.179554
0,7395,29.491827,33.6247
0,7410,28.971397,33.076206
0,7425,28.459833,32.534184
0,7440,27.957008,31.998728
0,7455,27.462805,31.469917
0,7470,26.977097,30.947819
0,7485,26.499763,30.432487
0,7500,26.030684,29.92397
0,7515,25.569738,29.422293
0,7530,25.116808,28.927485
0,7545,24.671637,28.439556
0,7560,24.23256,27.958473
0,7575,23.799646,27.484121
0,7590,23.372984,27.016405
0,7605,22.952513,26.555233
0,7620,22.538177,26.100529
0,7635,22.129913,25.652216
0,7650,21.727665,25.210218
0,7665,21.331371,24.774464
0,7680,20.94098,24.344885
0,7695,20.556433,23.921412
0,7710,20.177677,23.503977
0,7725,19.804653,23.092514
0,7740,19.43731,22.686962
0,7755,19.075592,22.287254
0,7770,18.719444,21.89333
0,7785,18.368814,21.505129
0,7800,18.023647,21.122587
0,7815,17.683887,20.745651
0,7830,17.349482,20.374256
0,7845,17.020376,20.00835
0,7860,16.696518,19.647871
0,7875,16.377851,19.292767
0,7890,16.064322,18.942978
0,7905,15.755877,18.598452
0,7920,15.452459,18.25913
