"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,33.25319
0,6,65.873276
0,9,92.87651
0,12,115.66353
0,15,135.81424
0,18,121.15983
0,21,106.20541
0,24,96.33048
0,27,90.364296
0,30,86.84464
0,33,84.73996
0,36,83.425026
0,39,82.5442
0,42,81.89886
0,45,81.381584
0,48,80.93338
0,51,80.52253
0,54,80.1316
0,57,79.75093
0,60,79.37563
0,63,79.0034
0,66,78.632774
0,69,78.26277
0,72,77.892914
0,75,77.52292
0,78,77.1529
0,81,76.78317
0,84,76.41383
0,87,76.04493
0,90,75.67639
0,93,75.30825
0,96,74.940636
0,99,74.573654
0,102,74.207375
0,105,73.84187
0,108,73.47722
0,111,73.11345
0,114,72.750656
0,117,72.38884
0,120,72.02807
0,135,70.24114
0,150,68.48549
0,165,66.7641
0,180,65.078766
0,195,63.43054
0,210,61.81994
0,225,60.247078
0,240,58.711773
0,255,57.213634
0,270,55.752155
0,285,54.326736
0,300,52.936718
0,315,51.581406
0,330,50.260067
0,345,48.971954
0,360,47.716305
0,375,46.49236
0,390,45.299374
0,405,44.136612
0,420,43.00335
0,435,41.898876
0,450,40.822495
0,465,39.77352
0,480,38.75128
0,495,37.755116
0,510,36.78438
0,525,35.838444
0,540,34.91669
0,555,34.018517
0,570,33.143333
0,585,32.29057
0,600,31.459661
0,615,30.650063
0,630,29.861238
0,645,29.092672
0,660,28.343847
0,675,27.614273
0,690,26.903461
0,705,26.21094
0,720,25.536242
0,735,24.878922
0,750,24.238537
0,765,23.614656
0,780,23.006865
0,795,22.41475
0,810,21.837912
0,825,21.275965
0,840,20.728527
0,855,20.19523
0,870,19.675713
0,885,19.16962
0,900,18.676613
0,915,18.196354
0,930,17.728518
0,945,17.272783
0,960,16.828844
0,975,16.396395
0,990,15.975141
0,1005,15.564795
0,1020,15.165076
0,1035,14.77571
0,1050,14.39643
0,1065,14.026978
0,1080,13.667099
0,1095,13.3165455
0,1110,12.975078
0,1125,12.64246
0,1140,12.318465
0,1155,12.002869
0,1170,11.695454
0,1185,11.3960085
0,1200,11.104327
0,1215,10.820209
0,1230,10.543455
0,1245,10.273878
0,1260,10.011291
0,1275,9.755511
0,1290,9.506362
0,1305,9.263673
0,1320,9.027274
0,1335,8.797004
0,1350,8.572702
0,1365,8.354214
0,1380,8.141388
0,1395,7.9340763
0,1410,7.7321367
0,1425,7.5354285
0,1440,7.343816
