"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.09225871
0,6,1.0063893
0,9,2.9366734
0,12,5.693886
0,15,9.041123
0,18,12.726795
0,21,16.532171
0,24,20.288609
0,27,23.874886
0,30,27.210434
0,33,30.247377
0,36,32.963444
0,39,35.354553
0,42,37.42986
0,45,39.208553
0,48,40.71555
0,51,41.9785
0,54,43.025337
0,57,43.882896
0,60,44.57633
0,63,45.128544
0,66,45.560017
0,69,45.888794
0,72,46.130608
0,75,46.299046
0,78,46.405785
0,81,46.46079
0,84,46.47253
0,87,46.448185
0,90,46.393814
0,93,46.314518
0,96,46.214584
0,99,46.09762
0,102,45.96663
0,105,45.824135
0,108,45.67224
0,111,45.512707
0,114,45.346996
0,117,45.17633
0,120,45.001724
0,135,44.09354
0,150,43.155994
0,165,42.22061
0,180,41.301373
0,195,40.404175
0,210,39.531776
0,225,38.68544
0,240,37.865623
0,255,37.07232
0,270,36.305202
0,285,35.563747
0,300,34.847282
0,315,34.155045
0,330,33.486202
0,345,32.839893
0,360,32.21484
0,375,31.60755
0,390,31.017996
0,405,30.445766
0,420,29.887068
0,435,29.339458
0,450,28.803574
0,465,28.279058
0,480,27.765528
0,495,27.26261
0,510,26.769949
0,525,26.28721
0,540,25.814075
0,555,25.350237
0,570,24.895405
0,585,24.449305
0,600,24.011671
0,615,23.582254
0,630,23.160814
0,645,22.747124
0,660,22.340961
0,675,21.942123
0,690,21.55041
0,705,21.165628
0,720,20.787605
0,735,20.416162
0,750,20.051138
0,765,19.692375
0,780,19.339724
0,795,18.99304
0,810,18.652187
0,825,18.317034
0,840,17.987455
0,855,17.663334
0,870,17.344553
0,885,17.031002
0,900,16.72258
0,915,16.419182
0,930,16.120712
0,945,15.82708
0,960,15.538195
0,975,15.253971
0,990,14.974328
0,1005,14.699184
0,1020,14.428466
0,1035,14.162098
0,1050,13.900009
0,1065,13.642132
0,1080,13.388399
0,1095,13.138747
0,1110,12.893114
0,1125,12.65144
0,1140,12.413665
0,1155,12.179732
0,1170,11.949588
0,1185,11.723177
0,1200,11.500447
0,1215,11.281347
0,1230,11.065827
0,1245,10.853839
0,1260,10.645332
0,1275,10.440262
0,1290,10.238582
0,1305,10.040246
0,1320,9.845211
0,1335,9.653432
0,1350,9.464867
0,1365,9.279472
0,1380,9.097207
0,1395,8.918031
0,1410,8.741902
0,1425,8.568781
0,1440,8.398627
