"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.963078,13.760148,41.688663
0,6,42.532677,31.18786,60.341488
0,9,60.933464,47.72078,74.66541
0,12,76.73592,62.565586,86.613396
0,15,90.79947,75.78218,97.2545
0,18,103.79087,87.68415,107.142
0,21,111.110054,95.69214,98.19414
0,24,99.58827,89.23735,77.0647
0,27,90.77465,81.596344,69.06382
0,30,84.86123,74.8848,64.41791
0,33,81.148346,69.62627,61.600235
0,36,78.84753,65.70372,59.769753
0,39,77.3915,62.83117,58.492153
0,42,76.42473,60.726368,57.53658
0,45,75.73644,59.162395,56.774967
0,48,75.20587,57.97172,56.13607
0,51,74.7646,57.036716,55.57857
0,54,74.37377,56.2769,55.077877
0,57,74.01068,55.63801,54.61827
0,60,73.66317,55.08367,54.190205
0,63,73.325134,54.589798,53.787766
0,66,72.993195,54.140667,53.406673
0,69,72.664856,53.72556,53.043327
0,72,72.33832,53.3367,52.694828
0,75,72.012695,52.96852,52.359085
0,78,71.68769,52.617077,52.03452
0,81,71.36334,52.279613,51.7199
0,84,71.03983,51.95429,51.4142
0,87,70.716965,51.639572,51.116337
0,90,70.39454,51.334026,50.825367
0,93,70.07248,51.03642,50.54052
0,96,69.75079,50.745735,50.261166
0,99,69.42962,50.461212,49.986816
0,102,69.109,50.182228,49.71699
0,105,68.78893,49.908237,49.45126
0,108,68.46945,49.6388,49.189247
0,111,68.15057,49.37349,48.93064
0,114,67.83234,49.111942,48.675156
0,117,67.51477,48.85382,48.422565
0,120,67.19792,48.598827,48.172657
0,135,65.62574,47.363125,46.957718
0,150,64.07648,46.179554,45.78983
0,165,62.553143,45.03717,44.66015
0,180,61.05795,43.929455,43.563557
0,195,59.59235,42.852768,42.496986
0,210,58.1572,41.804886,41.458466
0,225,56.752983,40.784004,40.44644
0,240,55.379883,39.78872,39.459694
0,255,54.037834,38.818054,38.497284
0,270,52.726593,37.87132,37.558506
0,285,51.445824,36.947727,36.642643
0,300,50.195045,36.046776,35.74915
0,315,48.97376,35.167755,34.877388
0,330,47.781437,34.31008,34.026775
0,345,46.6175,33.473186,33.19677
0,360,45.48138,32.656544,32.38685
0,375,44.37249,31.85966,31.596521
0,390,43.290245,31.082067,30.825323
0,405,42.23405,30.323305,30.0728
0,420,41.203335,29.582914,29.338497
0,435,40.1975,28.86047,28.62199
0,450,39.21598,28.15554,27.922857
0,465,38.258217,27.467707,27.24068
0,480,37.323643,26.796574,26.575068
0,495,36.41173,26.141733,25.925615
0,510,35.521935,25.502804,25.291945
0,525,34.653744,24.879404,24.673676
0,540,33.80665,24.271166,24.070448
0,555,32.98015,23.677727,23.481897
0,570,32.17376,23.098734,22.907679
0,585,31.387007,22.533846,22.34745
0,600,30.61942,21.982725,21.800877
0,615,29.870543,21.445044,21.267633
0,630,29.139929,20.920479,20.7474
0,645,28.427141,20.408718,20.239868
0,660,27.731756,19.909454,19.744732
0,675,27.053352,19.42239,19.261694
0,690,26.391527,18.94723,18.790462
0,705,25.745876,18.483688,18.330757
0,720,25.116016,18.031485,17.882296
0,735,24.501566,17.59035,17.444813
0,750,23.902155,17.160011,17.018042
0,765,23.317415,16.740211,16.60172
0,780,22.747,16.330698,16.1956
0,795,22.190563,15.931221,15.799436
0,810,21.647766,15.54154,15.412987
0,825,21.118277,15.161413,15.036014
0,840,20.601772,14.790612,14.66829
0,855,20.097944,14.428913,14.309593
0,870,19.606483,14.076094,13.959703
0,885,19.127085,13.731936,13.618405
0,900,18.65946,13.396233,13.28549
0,915,18.203321,13.068776,12.960755
0,930,17.75839,12.749367,12.644
0,945,17.324392,12.437808,12.3350315
0,960,16.901062,12.133908,12.033659
0,975,16.488138,11.837481,11.739696
0,990,16.085367,11.548341,11.452961
0,1005,15.692501,11.266314,11.17328
0,1020,15.309298,10.991223,10.900478
0,1035,14.93552,10.7229,10.634388
0,1050,14.570938,10.461179,10.3748455
0,1065,14.215328,10.205899,10.12169
0,1080,13.868468,9.956902,9.874765
0,1095,13.530146,9.714032,9.633918
0,1110,13.200151,9.477142,9.399
0,1125,12.87828,9.246084,9.169866
0,1140,12.564333,9.020715,8.946373
0,1155,12.258115,8.800895,8.728384
0,1170,11.959438,8.586487,8.515762
0,1185,11.668116,8.37736,8.308377
0,1200,11.383966,8.173383,8.106099
0,1215,11.106815,7.974429,7.908802
0,1230,10.83649,7.780375,7.7163644
0,1245,10.572822,7.5911007,7.528666
0,1260,10.315647,7.4064875,7.3455906
0,1275,10.064806,7.2264204,7.167023
0,1290,9.820142,7.050788,6.9928536
0,1305,9.581504,6.879481,6.8229733
0,1320,9.348742,6.7123923,6.657276
0,1335,9.121711,6.5494175,6.495659
0,1350,8.90027,6.390456,6.3380213
0,1365,8.684283,6.235409,6.1842647
0,1380,8.473613,6.0841784,6.0342937
0,1395,8.268129,5.9366713,5.8880143
0,1410,8.067704,5.7927947,5.745336
0,1425,7.8722124,5.65246,5.606169
0,1440,7.681532,5.515579,5.4704275
