"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,0.058889445,0.034932166,0.19029446
0,6,0.7166046,0.46838462,1.5189418
0,9,2.199503,1.5448277,3.6889324
0,12,4.402138,3.2550457,6.4208536
0,15,7.1582665,5.498921,9.481062
0,18,10.271108,8.12203,12.648009
0,21,13.556138,10.957898,15.753671
0,24,16.861465,13.855341,18.681166
0,27,20.071054,16.690128,21.354622
0,30,23.101925,19.368282,23.730556
0,33,25.899559,21.824877,25.790956
0,36,28.432814,24.020563,27.53693
0,39,30.688484,25.936802,28.981964
0,42,32.666798,27.571165,30.148643
0,45,34.37876,28.933868,31.066307
0,48,35.842373,30.043833,31.76627
0,51,37.079502,30.92517,32.279617
0,54,38.11358,31.60436,32.63573
0,57,38.968185,32.108387,32.861473
0,60,39.665955,32.46331,32.980755
0,63,40.227886,32.6933,33.014355
0,66,40.673077,32.82019,32.980064
0,69,41.018612,32.86332,32.892876
0,72,41.279522,32.839443,32.765266
0,75,41.468884,32.762806,32.607475
0,78,41.59799,32.645386,32.427822
0,81,41.67654,32.497147,32.233017
0,84,41.71283,32.32629,32.02837
0,87,41.713886,32.139454,31.818058
0,90,41.685658,31.941963,31.605324
0,93,41.63315,31.738014,31.392628
0,96,41.560566,31.530888,31.181795
0,99,41.471443,31.323109,30.974154
0,102,41.36873,31.116577,30.770636
0,105,41.254887,30.912695,30.571867
0,108,41.131966,30.712456,30.378212
0,111,41.00168,30.516537,30.189854
0,114,40.86544,30.325361,30.006836
0,117,40.72443,30.139166,29.829098
0,120,40.57962,29.958036,29.656496
0,135,39.821724,29.124565,28.861277
0,150,39.034836,28.384512,28.147661
0,165,38.24695,27.712177,27.495113
0,180,37.47074,27.08954,26.886936
0,195,36.711464,26.503832,26.312237
0,210,35.971645,25.94712,25.764442
0,225,35.25255,25.414618,25.239588
0,240,34.554764,24.903381,24.73519
0,255,33.87847,24.411484,24.249588
0,270,33.22357,23.93757,23.78156
0,285,32.589764,23.480589,23.33014
0,300,31.9766,23.03966,22.89449
0,315,31.383537,22.614004,22.473856
0,330,30.809952,22.202904,22.06754
0,345,30.255177,21.805681,21.674877
0,360,29.718506,21.421694,21.295233
0,375,29.198238,21.04958,20.926605
0,390,28.691986,20.687159,20.567493
0,405,28.199963,20.334753,20.218445
0,420,27.721756,19.99221,19.87913
0,435,27.25367,19.656673,19.54522
0,450,26.794054,19.326412,19.216923
0,465,26.343393,19.002237,18.89481
0,480,25.90144,18.68417,18.578762
0,495,32.63679,23.878979,27.764526
0,510,48.189552,37.471428,41.743095
0,525,59.080276,46.763306,48.803196
0,540,63.98326,50.017,50.44263
0,555,65.405785,50.042484,49.795918
0,570,65.24321,48.947784,48.5182
0,585,64.42306,47.63519,47.19852
0,600,63.352966,46.39174,45.993248
0,615,62.198696,45.268192,44.90882
0,630,61.025646,44.247017,43.917324
0,645,59.855957,43.29808,42.988926
0,660,58.701298,42.40121,42.107346
0,675,57.56694,41.54367,41.261612
0,690,56.455334,40.717487,40.445137
0,705,55.36774,39.917885,39.653984
0,720,54.304817,39.141987,38.885757
0,735,53.26687,38.387978,38.138916
0,750,52.25396,37.65464,37.41239
0,765,51.265984,36.941086,36.705383
0,780,50.302715,36.246613,36.017227
0,795,49.36385,35.570618,35.347355
0,810,48.448997,34.912567,34.695255
0,825,47.55774,34.271973,34.06044
0,840,46.688896,33.64782,33.441463
0,855,45.840412,33.038284,32.836517
0,870,45.01007,32.441463,32.243965
0,885,44.19829,31.857794,31.664768
0,900,43.40503,31.287474,31.098907
0,915,42.630066,30.730387,30.546225
0,930,41.87314,30.186352,30.006529
0,945,41.13389,29.6551,29.479462
0,960,40.408512,29.133638,28.960518
