"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.963247,13.760252,41.688908
0,6,42.53285,31.18798,60.34159
0,9,60.933487,47.720806,74.66526
0,12,76.73571,62.565445,86.61296
0,15,90.79898,75.781815,97.25377
0,18,103.79009,87.68353,107.14097
0,21,111.10883,95.69118,98.192505
0,24,99.58666,89.23606,77.06286
0,27,90.77279,81.5948,69.06191
0,30,84.85924,74.88311,64.416
0,33,81.14628,69.62449,61.59835
0,36,78.84543,65.70191,59.7679
0,39,77.38939,62.82935,58.490334
0,42,76.42261,60.724556,57.534794
0,45,75.73432,59.160606,56.773216
0,48,75.20375,57.969955,56.134346
0,51,74.76249,57.034977,55.57688
0,54,74.37167,56.275192,55.076214
0,57,74.00859,55.63633,54.61664
0,60,73.66109,55.082016,54.1886
0,63,73.32307,54.588173,53.786186
0,66,72.99114,54.139065,53.405117
0,69,72.66282,53.723984,53.041794
0,72,72.336296,53.335155,52.69332
0,75,72.0107,52.967,52.3576
0,78,71.68571,52.615578,52.03306
0,81,71.36138,52.278137,51.71846
0,84,71.03789,51.952835,51.41278
0,87,70.715034,51.638138,51.11494
0,90,70.39263,51.332615,50.82399
0,93,70.070595,51.035027,50.53916
0,96,69.748924,50.74436,50.259827
0,99,69.42777,50.459858,49.985497
0,102,69.10717,50.180897,49.715694
0,105,68.787125,49.906925,49.449978
0,108,68.46767,49.637505,49.187984
0,111,68.14881,49.372215,48.929394
0,114,67.83059,49.110683,48.673927
0,117,67.51305,48.85258,48.421356
0,120,67.19622,48.597603,48.17146
0,135,65.624146,47.361984,46.956604
0,150,64.074974,46.17849,45.78879
0,165,62.551735,45.03618,44.65918
0,180,61.056637,43.92853,43.562653
0,195,59.59112,42.85191,42.49615
0,210,58.15606,41.80409,41.457687
0,225,56.751926,40.783268,40.445724
0,240,55.378902,39.78804,39.45903
0,255,54.036934,38.81743,38.496674
0,270,52.725765,37.870747,37.55795
0,285,51.445065,36.947205,36.642136
0,300,50.19435,36.0463,35.748688
0,315,48.97313,35.167328,34.876972
0,330,47.780872,34.309696,34.026405
0,345,46.616993,33.47284,33.19644
0,360,45.48093,32.65624,32.38656
0,375,44.372097,31.859394,31.59627
0,390,43.2899,31.081839,30.825108
0,405,42.233757,30.323112,30.072618
0,420,41.203087,29.582756,29.338348
0,435,40.1973,28.860342,28.621874
0,450,39.215824,28.155443,27.922771
0,465,38.258102,27.46764,27.240623
0,480,37.323566,26.796535,26.575039
0,495,36.41169,26.14172,25.925611
0,510,35.52193,25.502817,25.291965
0,525,34.653774,24.879442,24.673721
0,540,33.80671,24.271225,24.070515
0,555,32.980244,23.677809,23.481987
0,570,32.173885,23.098837,22.90779
0,585,31.38716,22.533968,22.34758
0,600,30.619596,21.982866,21.801023
0,615,29.870745,21.445202,21.267797
0,630,29.140156,20.920654,20.747581
0,645,28.427391,20.408909,20.240065
0,660,27.732027,19.909662,19.744942
0,675,27.053644,19.422611,19.261919
0,690,26.391836,18.947464,18.7907
0,705,25.746204,18.483934,18.331007
0,720,25.11636,18.031742,17.882559
0,735,24.501926,17.590618,17.445086
0,750,23.902529,17.160292,17.018324
0,765,23.317804,16.740501,16.602013
0,780,22.747402,16.330996,16.195902
0,795,22.190977,15.931528,15.799746
0,810,21.648191,15.541855,15.413304
0,825,21.118711,15.161735,15.036338
0,840,20.602219,14.790941,14.668621
0,855,20.098398,14.429248,14.30993
0,870,19.606945,14.076434,13.960046
0,885,19.127554,13.732283,13.6187525
0,900,18.659937,13.396584,13.285842
0,915,18.203804,13.069132,12.961111
0,930,17.758879,12.749725,12.644361
0,945,17.324886,12.43817,12.335395
0,960,16.90156,12.134274,12.034025
0,975,16.48864,11.837848,11.740064
0,990,16.085873,11.548711,11.453332
0,1005,15.693009,11.2666855,11.173653
0,1020,15.309809,10.991597,10.900852
0,1035,14.936033,10.723275,10.634764
0,1050,14.571453,10.4615555,10.375222
0,1065,14.215844,10.206276,10.122067
0,1080,13.868986,9.957279,9.875143
0,1095,13.5306635,9.71441,9.634295
0,1110,13.200669,9.47752,9.399378
0,1125,12.878798,9.246462,9.170243
0,1140,12.56485,9.021091,8.94675
0,1155,12.258632,8.8012705,8.72876
0,1170,11.959953,8.586863,8.516137
0,1185,11.66863,8.377734,8.308751
0,1200,11.3844795,8.173757,8.106472
0,1215,11.107327,7.974801,7.9091735
0,1230,10.836999,7.7807455,7.716734
0,1245,10.573329,7.5914693,7.529034
0,1260,10.316152,7.406854,7.345957
0,1275,10.065308,7.226785,7.1673875
0,1290,9.8206415,7.051151,6.9932156
0,1305,9.582,6.8798413,6.8233333
0,1320,9.349235,6.7127504,6.657634
0,1335,9.122201,6.549773,6.496014
0,1350,8.900757,6.3908095,6.3383737
0,1365,8.684766,6.2357593,6.1846147
0,1380,8.4740925,6.084526,6.034641
0,1395,8.268605,5.937016,5.8883586
0,1410,8.068175,5.793137,5.745677
0,1425,7.8726797,5.652799,5.6065073
0,1440,7.6819954,5.5159154,5.4707627
