"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Metronidazole|Plasma (Peripheral Venous Blood) [µmol/l]","Organism|Myometrium|Metronidazole|Tissue [µmol/l]","Organism|Endometrium|Metronidazole|Tissue [µmol/l]"
0,0,0,0,0
0,3,20.9634,13.760375,41.689133
0,6,42.532917,31.188072,60.341625
0,9,60.93355,47.720894,74.665375
0,12,76.73587,62.56559,86.613235
0,15,90.79928,75.78206,97.25422
0,18,103.79056,87.683914,107.141594
0,21,111.1094,95.691666,98.19299
0,24,99.58738,89.23664,77.06371
0,27,90.77376,81.59557,69.06299
0,30,84.86035,74.884026,64.417114
0,33,81.14746,69.62548,61.599445
0,36,78.846634,65.702934,59.768955
0,39,77.39059,62.830376,58.491352
0,42,76.42379,60.725567,57.535767
0,45,75.73548,59.161587,56.774147
0,48,75.20489,57.9709,56.13524
0,51,74.7636,57.03589,55.577732
0,54,74.37275,56.276066,55.077023
0,57,74.009636,55.63716,54.61741
0,60,73.6621,55.082813,54.18933
0,63,73.32404,54.58893,53.78688
0,66,72.99209,54.13979,53.405777
0,69,72.66373,53.72467,53.04242
0,72,72.33717,53.335804,52.69391
0,75,72.01153,52.967613,52.358154
0,78,71.68651,52.616158,52.033577
0,81,71.362144,52.278683,51.71895
0,84,71.03861,51.953346,51.41324
0,87,70.71573,51.63862,51.115364
0,90,70.39329,51.33306,50.824383
0,93,70.071205,51.035442,50.539524
0,96,69.749504,50.744747,50.26016
0,99,69.428314,50.460213,49.985798
0,102,69.10767,50.18122,49.715965
0,105,68.78759,49.90722,49.450222
0,108,68.468094,49.637768,49.1882
0,111,68.1492,49.372448,48.92958
0,114,67.83095,49.11089,48.674088
0,117,67.513374,48.85276,48.421486
0,120,67.19651,48.597755,48.171566
0,135,65.62425,47.362003,46.95658
0,150,64.07491,46.178387,45.788647
0,165,62.551517,45.035957,44.658924
0,180,61.056267,43.9282,43.562286
0,195,59.590607,42.851475,42.49568
0,210,58.155407,41.803555,41.457123
0,225,56.75114,40.78264,40.44507
0,240,55.377995,39.787323,39.458286
0,255,54.035904,38.816628,38.495846
0,270,52.724625,37.869865,37.557045
0,285,51.443817,36.946247,36.641155
0,300,50.193005,36.045273,35.74764
0,315,48.971687,35.166233,34.875854
0,330,47.77934,34.30854,34.025227
0,345,46.615376,33.471626,33.195206
0,360,45.479233,32.65497,32.38527
0,375,44.370323,31.858068,31.594927
0,390,43.28806,31.080463,30.823717
0,405,42.23185,30.321692,30.071182
0,420,41.201115,29.581291,29.33687
0,435,40.19527,28.858839,28.620358
0,450,39.21374,28.153904,27.921219
0,465,38.25597,27.466064,27.239037
0,480,37.32139,26.794928,26.57342
0,495,36.40947,26.140083,25.923964
0,510,35.51967,25.501152,25.29029
0,525,34.651478,24.877752,24.672024
0,540,33.804382,24.269512,24.068796
0,555,32.977886,23.676075,23.480247
0,570,32.171497,23.097086,22.906033
0,585,31.384748,22.5322,22.345806
0,600,30.617165,21.981083,21.799236
0,615,29.868294,21.443405,21.265997
0,630,29.137688,20.918846,20.74577
0,645,28.424908,20.407093,20.238245
0,660,27.72953,19.907837,19.743114
0,675,27.051138,19.420778,19.260084
0,690,26.389322,18.945627,18.788864
0,705,25.743683,18.482094,18.329165
0,720,25.113834,18.0299,17.880714
0,735,24.499397,17.588774,17.443241
0,750,23.9,17.158447,17.01648
0,765,23.315275,16.738657,16.60017
0,780,22.744875,16.329155,16.194061
0,795,22.188452,15.929689,15.797908
0,810,21.645672,15.54002,15.41147
0,825,21.116198,15.159905,15.03451
0,840,20.599712,14.789117,14.666799
0,855,20.0959,14.42743,14.308115
0,870,19.604456,14.074624,13.958239
0,885,19.125076,13.73048,13.616953
0,900,18.65747,13.39479,13.284052
0,915,18.201351,13.067348,12.959331
0,930,17.756437,12.747952,12.64259
0,945,17.32246,12.436407,12.333635
0,960,16.899149,12.132522,12.032277
0,975,16.486244,11.836108,11.738328
0,990,16.083492,11.546983,11.451608
0,1005,15.690646,11.26497,11.171942
0,1020,15.307463,10.989895,10.899155
0,1035,14.933706,10.721586,10.63308
0,1050,14.569144,10.459881,10.373551
0,1065,14.213554,10.204616,10.120411
0,1080,13.866715,9.955632,9.873502
0,1095,13.528414,9.712779,9.632669
0,1110,13.19844,9.4759035,9.397767
0,1125,12.876589,9.244861,9.168648
0,1140,12.562662,9.019506,8.945169
0,1155,12.256466,8.799701,8.727196
0,1170,11.957809,8.585309,8.514589
0,1185,11.666507,8.376197,8.307219
0,1200,11.38238,8.172235,8.104956
0,1215,11.105248,7.973296,7.907674
0,1230,10.834944,7.779257,7.715251
0,1245,10.571296,7.5899973,7.5275674
0,1260,10.314141,7.405399,7.3445067
0,1275,10.06332,7.2253466,7.1659546
0,1290,9.818677,7.049729,6.9917994
0,1305,9.580058,6.878436,6.8219337
0,1320,9.347317,6.711362,6.656251
0,1335,9.120306,6.548402,6.494648
0,1350,8.898885,6.389455,6.3370247
0,1365,8.682917,6.2344217,6.1832824
0,1380,8.472266,6.083205,6.033325
0,1395,8.266802,5.9357123,5.88706
0,1410,8.066396,5.7918496,5.7443957
0,1425,7.870923,5.651529,5.6052427
0,1440,7.680262,5.5146613,5.469515
